MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
1/14/2014 8:02:25 PM 6.523222,10.36723,0.5199288,4.590319,6.453608,0.615445,0,0,0,0,-0.4243903,-0.8880113,1.617416,0,-0.4243903,-0.8906585,-0.1697966,0,0,0,0,0,-1.778383,0,0,-0.005980015,0.1736425,-6.031357,0,-0.005980015,0.2481964,0.6303349,0,0,0,0,0,0.6953661,0,0,8.139404,-0.8598922,0,92.14938,-2.841441,0.5,0,0,0,0,-7.850627,0,0,3865,0,0,22,2,229
1/14/2014 8:02:25 PM 7.661266,11.16916,0.5362369,6.523222,10.36723,0.6739617,0,0,0,0,-0.6785369,-0.8859085,0.6004786,0,-0.4243903,-0.8880113,-0.1051172,0,0,0,0,0,-1.773462,0,0,-0.08422112,0.1840581,-3.869579,0,-0.005980015,0.1736425,0.5994045,0,0,0,0,0,0.483909,0,0,8.396892,-0.8569037,0,92.14938,-2.820791,0.5,0,0,0,0,-8.083624,0,0,3865,0,0,23,2,229
1/14/2014 8:02:26 PM 8.734541,11.35665,0.5745432,7.661266,11.16916,0.734622,0,0,0,0,-0.7507081,-0.8978032,-0.3353258,0,-0.7507081,-0.8859085,-0.07574787,0,0,0,0,0,-1.863859,0,0,-0.02918911,0.2496238,-0.185148,0,-0.02918911,0.1840581,0.392895,0,0,0,0,0,0.4800992,0,0,8.648958,-0.8500113,0,91.17189,-2.810987,0.5,0,0,0,0,-8.828114,0,0,3865,0,0,24,2,229
1/14/2014 8:02:26 PM 9.615143,9.124844,0.5963796,8.734541,11.35665,0.7765945,0,0,0,0,-0.7507081,-0.9382207,-1.169359,0,-0.7507081,-0.8978032,-0.04806999,0,0,0,0,0,-1.885971,0,0,-0.02918911,0.3828415,4.742876,0,-0.02918911,0.2496238,0.07831144,0,0,0,0,0,0.6660632,0,0,8.902694,-0.8276979,0,91.17189,-2.788377,0.5,0,0,0,0,-8.828114,0,0,3865,0,0,25,2,229
1/14/2014 8:02:26 PM 10.03703,3.590635,0.6204174,9.615143,9.124844,0.8131877,0,0,0,0,-0.4128227,-1.005522,-1.812197,0,-0.7507081,-0.9382207,-0.02454418,0,0,0,0,0,-1.961107,0,0,-0.02918911,0.5861737,10.00589,0,-0.02918911,0.3828415,-0.340305,0,0,0,0,0,1.043908,0,0,9.146139,-0.7823859,0,91.17189,-2.71518,0.5,0,0,0,0,-9.196669,0,0,3865,0,0,26,2,229
1/14/2014 8:02:26 PM 8.410826,-20.48203,0.64551,10.03703,3.590635,0.8368731,0,0,0,0,-0.4128227,-1.147985,-2.032145,0,-0.4128227,-1.005522,-0.005467596,0,0,0,0,0,-1.988571,0,0,-0.02918911,1.075297,17.4173,0,-0.02918911,0.5861737,-0.7714449,0,0,0,0,0,1.62062,0,0,9.432246,-0.5301346,0,90.80333,-2.566539,0.5,0,0,0,0,-9.196669,0,0,3865,0,0,27,2,229
1/14/2014 8:02:26 PM 5.098618,-42.80262,0.6875642,8.410826,-20.48203,0.8088714,0,0,0,0,-0.8228793,-1.250013,-1.273395,0,-0.8228793,-1.147985,-0.00685921,0,0,0,0,0,-2.371916,0,0,0.02584291,1.435942,20.71226,0,0.02584291,1.075297,-1,0,0,0,0,0,3.087,0,0,9.527976,-0.2359866,0,90.4274,-1.739053,0.5,0,0,0,0,-9.572601,0,0,3865,0,0,28,2,229
1/14/2014 8:02:26 PM 2.657204,-54.63958,0.7003108,5.098618,-42.80262,0.7233327,0,0,0,0,-0.8228793,-1.297895,-0.5267488,0,-0.8228793,-1.250013,-0.03993391,0,0,0,0,0,-2.561586,0,0,0.02584291,1.606555,21.5343,0,0.02584291,1.435942,-1,0,0,0,0,0,4.109899,0,0,9.539039,-0.06122141,0,90.4274,-0.7741305,0.5,0,0,0,0,-9.572601,0,0,3865,0,0,29,2,229
1/14/2014 8:02:26 PM 359.6907,-65.71558,0.7069538,2.657204,-54.63958,0.6652027,0,0,0,0,-0.8228793,-1.348363,0.4633044,0,-0.8228793,-1.297895,-0.06583934,0,0,0,0,0,-2.650599,0,0,0.02584291,1.781831,21.65629,0,0.02584291,1.606555,-1,0,0,0,0,0,4.593808,0,0,9.523675,0.1126563,0,90.4274,-0.2008307,0.5,0,0,0,0,-9.572601,0,0,3865,0,0,30,2,229
1/14/2014 8:02:26 PM 352.709,-77.90472,0.7061806,-0.3092651,-65.71558,0.5912232,0,0,0,0,-0.7417493,-1.441123,2.8514,0,-0.8228793,-1.348363,-0.09943943,0,0,0,0,0,-2.744419,0,0,1.138446,2.102696,19.76327,0,0.02584291,1.781831,-1,0,0,0,0,0,5,0,0,9.421725,0.4018168,0,90.4274,0.3695578,0.5,0,0,0,0,-9.498222,0,0,3865,0,0,31,2,229
1/14/2014 8:02:26 PM 344.8494,-83.52596,0.6697255,-7.291016,-77.90472,0.4055452,0,0,0,0,-1.333782,-1.514591,5.34772,0,-1.333782,-1.441123,-0.1780892,0,0,0,0,0,-3.064511,0,0,1.060205,2.335479,15.41291,0,1.060205,2.102696,-1,0,0,0,0,0,5,0,0,9.199777,0.7775855,0,90.63734,1.31812,0.5,0,0,0,0,-9.362664,0,0,3865,0,0,32,2,229
1/14/2014 8:02:26 PM 341.0996,-78.21942,0.6318489,-15.15063,-83.52596,0.2131488,0,0,0,0,-1.41752,-1.548627,6.393575,0,-1.41752,-1.514591,-0.2657633,0,0,0,0,0,-3.225289,0,0,1.138446,2.402962,12.39659,0,1.138446,2.335479,-0.9579878,0,0,0,0,0,5,0,0,9.054173,0.9151301,0,91.23889,2.550792,0.5,0,0,0,0,-8.76111,0,0,3865,0,0,33,2,229
1/14/2014 8:02:27 PM 335.4146,-48.08277,0.5845979,-18.90039,-78.21942,0.1054576,0,0,0,0,-1.492301,-1.662485,7.726673,0,-1.41752,-1.548627,-0.3001462,0,0,0,0,0,-3.288561,0,0,2.384322,2.44432,4.923931,0,1.138446,2.402962,-0.6804858,0,0,0,0,0,5,0,0,8.789577,0.7792909,0,91.23889,3.001993,0.5,0,0,0,0,-8.829668,0,0,3865,0,0,34,2,229
1/14/2014 8:02:27 PM 334.4677,-19.06933,0.5231345,-24.58536,-48.08277,-0.01091395,0,0,0,0,-1.902357,-1.751156,7.920655,0,-1.492301,-1.662485,-0.3487037,0,0,0,0,0,-3.521834,0,0,2.439355,2.372465,0.6422112,0,2.384322,2.44432,0.006998381,0,0,0,0,0,5,0,0,8.71303,0.4827786,0,91.17033,2.556386,0.5,0,0,0,0,-9.205601,0,0,3865,0,0,35,2,229
1/14/2014 8:02:27 PM 337.2106,43.22799,0.3954731,-25.53229,-19.06933,-0.1078345,0,0,0,0,-1.830186,-1.979568,7.951344,0,-1.830186,-1.751156,-0.3635008,0,0,0,0,0,-3.784322,0,0,2.384322,2.025824,-8.268162,0,2.384322,2.372465,0.4009166,0,0,0,0,0,5,0,0,8.774999,-0.4379393,0,91.53889,1.583707,0.5,0,0,0,0,-8.461112,0,0,3865,0,0,36,2,229
1/14/2014 8:02:27 PM 341.1533,77.65386,0.3384995,-22.78943,43.22799,-0.01058228,0,0,0,0,-1.902357,-2.095573,8.118858,0,-1.902357,-1.979568,-0.3776154,0,0,0,0,0,-4.229797,0,0,2.439355,1.755008,-11.89095,0,2.439355,2.025824,1,0,0,0,0,0,5,0,0,8.933845,-0.9646135,0,90.7944,-1.436616,0.5,0,0,0,0,-9.205601,0,0,3865,0,0,37,2,229
1/14/2014 8:02:27 PM 353.5028,135.6253,0.2913826,-18.84674,77.65386,0.07235549,0,0,0,0,-2.494389,-2.290737,9.241333,0,-1.902357,-2.095573,-0.3894936,0,0,0,0,0,-4.445451,0,0,2.361114,1.123211,-15.51257,0,2.439355,1.755008,1,0,0,0,0,0,5,0,0,9.559128,-2.219564,0,90.7944,-3.164318,0.5,0,0,0,0,-9.070042,0,0,3865,0,0,38,2,229
1/14/2014 8:02:27 PM 1.446632,155.4537,0.2751397,-6.497162,135.6253,0.3805928,0,0,0,0,-2.494389,-2.358442,10.11339,0,-2.494389,-2.290737,-0.4408414,0,0,0,0,0,-4.979358,0,0,2.361114,0.8267976,-14.9537,0,2.361114,1.123211,1,0,0,0,0,0,5,0,0,10.01642,-2.793812,0,90.92996,-7.281057,0.5,0,0,0,0,-9.070042,0,0,3865,0,0,39,2,229
1/14/2014 8:02:27 PM 10.22063,171.1336,0.2823729,1.446632,155.4537,0.5675184,0,0,0,0,-2.56656,-2.416072,10.99046,0,-2.56656,-2.358442,-0.4717768,0,0,0,0,0,-5.126079,0,0,2.416146,0.5531731,-12.84965,0,2.416146,0.8267976,1,0,0,0,0,0,5,0,0,10.56667,-3.361844,0,90.18547,-9.164821,0.5,0,0,0,0,-9.814529,0,0,3865,0,0,40,2,229
1/14/2014 8:02:27 PM 10.22063,171.1336,0.3079245,10.22063,171.1336,0.7812006,0,0,0,0,-3.230763,-2.416072,10.99046,0,-3.230763,-2.416072,-0.5088845,0,0,0,0,0,-5.425169,0,0,2.392937,0.5531731,-12.84965,0,2.392937,0.5531731,1,0,0,0,0,0,5,0,0,10.56667,-3.361844,0,89.57654,-11.02819,0.5,0,0,0,0,-10.42346,0,0,3865,0,0,41,2,229
1/14/2014 8:02:27 PM 10.22063,171.1336,0.3334761,10.22063,171.1336,0.8067522,0,0,0,0,-3.230763,-2.416072,10.99046,0,-3.230763,-2.416072,-0.5088845,0,0,0,0,0,-5.425169,0,0,2.392937,0.5531731,-12.84965,0,2.392937,0.5531731,1,0,0,0,0,0,5,0,0,10.56667,-3.361844,0,89.57654,-11.02819,0.5,0,0,0,0,-10.42346,0,0,3865,0,0,42,2,229
1/14/2014 8:02:27 PM 27.00525,155.1084,0.3590277,10.22063,171.1336,0.8323038,0,0,0,0,-3.230763,-2.59146,11.51694,0,-3.230763,-2.416072,-0.5088845,0,0,0,0,0,-5.425169,0,0,2.392937,0.2614246,-5.745042,0,2.392937,0.5531731,1,0,0,0,0,0,5,0,0,11.89194,-4.253578,0,89.57654,-11.02819,0.5,0,0,0,0,-10.42346,0,0,3865,0,0,43,2,229
1/14/2014 8:02:28 PM 40.43214,120.2843,0.4922219,27.00525,155.1084,1,0,0,0,0,-3.375105,-2.800107,10.46993,0,-3.375105,-2.59146,-0.5353129,0,0,0,0,0,-5.792929,0,0,2.503001,0.3809862,2.950381,0,2.503001,0.2614246,0.9131157,0,0,0,0,0,4.338291,0,0,13.13478,-3.568629,0,88.08756,-13.95344,0.5,0,0,0,0,-11.91244,0,0,3865,0,0,44,2,229
1/14/2014 8:02:28 PM 47.60545,51.46636,0.5908133,40.43214,120.2843,1,0,0,0,0,-3.363538,-3.418329,9.565628,0,-3.363538,-2.800107,-0.5160691,0,0,0,0,0,-6.177462,0,0,2.479792,0.5294065,12.18423,0,2.479792,0.3809862,0.1558178,0,0,0,0,0,4.644053,0,0,14.22657,-3.451826,0,86.74152,-11.70653,0.5,0,0,0,0,-13.25848,0,0,3865,0,0,45,2,229
1/14/2014 8:02:28 PM 47.78188,3.848168,0.704451,47.60545,51.46636,1,0,0,0,0,-3.533946,-4.089888,9.452875,0,-3.363538,-3.418329,-0.5236633,0,0,0,0,0,-7.326737,0,0,2.32331,0.5703519,16.67609,0,2.479792,0.5294065,-0.6609496,0,0,0,0,0,5,0,0,14.93505,-4.349293,0,86.74152,-11.32337,0.5,0,0,0,0,-14.09303,0,0,3865,0,0,46,2,229
1/14/2014 8:02:28 PM 42.51708,-60.69732,0.8172124,47.78188,3.848168,1,0,0,0,0,-3.450207,-6.080819,9.547662,0,-3.533946,-4.089888,-0.5603958,0,0,0,0,0,-8.624412,0,0,2.245069,0.663415,24.20611,0,2.32331,0.5703519,-1,0,0,0,0,0,4.956285,0,0,17.12221,-7.611312,0,85.90697,-14.26742,0.5,0,0,0,0,-14.69458,0,0,3865,0,0,47,2,229
1/14/2014 8:02:28 PM 36.86887,-32.74755,1.016727,42.51708,-60.69732,1,0,0,0,0,-4.668809,-7.902893,8.285431,0,-4.668809,-6.080819,-0.6773194,0,0,0,0,0,-12.65353,0,0,2.386957,0.5724969,25.64251,0,2.386957,0.663415,-1,0,0,0,0,0,5,0,0,20.53621,-11.44477,0,82.83158,-24.96815,0.5,0,0,0,0,-17.16842,0,0,3865,0,0,48,2,229
1/14/2014 8:02:28 PM 35.86214,-5.702667,1.101888,36.86887,-32.74755,1,0,0,0,0,-4.463699,-8.534079,6.84628,0,-4.463699,-7.902893,-0.6598483,0,0,0,0,0,-13,0,0,2.473812,0.4369032,23.02996,0,2.473812,0.5724969,-1,0,0,0,0,0,5,0,0,22.69552,-13.2251,0,79.62801,-37.54343,0.5,0,0,0,0,-20.37199,0,0,3865,0,0,49,2,229
1/14/2014 8:02:28 PM 35.68843,14.10699,1.184259,35.86214,-5.702667,1,0,0,0,0,-4.778448,-9.092957,4.806493,0,-4.463699,-8.534079,-0.6152347,0,0,0,0,0,-13,0,0,2.427394,0.1931576,15.05712,0,2.473812,0.4369032,-1,0,0,0,0,0,4.794056,0,0,27.40818,-14.86218,0,79.62801,-43.38363,0.5,0,0,0,0,-22.69552,0,0,3865,0,0,50,2,229
1/14/2014 8:02:28 PM 39.50826,51.1259,1.265108,35.68843,14.10699,1,0,0,0,0,-6.01709,-9.186972,2.25973,0,-4.778448,-9.092957,-0.5520013,0,0,0,0,0,-13,0,0,3.157407,-0.03911151,5.801381,0,2.427394,0.1931576,-1,0,0,0,0,0,4.036018,0,0,32.70994,-16.61518,0,77.30448,-48.75389,0.5,0,0,0,0,-27.2227,0,0,3865,0,0,51,2,229
1/14/2014 8:02:28 PM 46.2999,73.08496,1.44148,39.50826,51.1259,1,0,0,0,0,-7.212556,-8.884891,0.2893921,0,-7.212556,-9.186972,-0.4730516,0,0,0,0,0,-13,0,0,3.252876,-0.2760333,-4.130665,0,3.252876,-0.03911151,-0.1265109,0,0,0,0,0,4.563451,0,0,38.43159,-17.6761,0,67.61138,-54.50443,0.5,0,0,0,0,-32.38862,0,0,3865,0,0,52,2,229
1/14/2014 8:02:28 PM 54.4573,81.8973,1.544668,46.2999,73.08496,1,0,0,0,0,-7.969293,-8.403669,-0.03019303,0,-7.969293,-8.884891,-0.4119712,0,0,0,0,0,-13,0,0,2.369016,-0.4527879,-14.53833,0,2.369016,-0.2760333,0.6211866,0,0,0,0,0,2.621362,0,0,44.27975,-17.84214,0,61.49104,-57.98469,0.5,0,0,0,0,-38.50896,0,0,3865,0,0,53,2,229
1/14/2014 8:02:29 PM 62.72103,83.58575,1.665597,54.4573,81.8973,1,0,0,0,0,-9.335167,-8.053846,1.517843,0,-7.969293,-8.403669,-0.402064,0,0,0,0,0,-13,0,0,2.308003,-0.5285493,-23.09013,0,2.369016,-0.4527879,1,0,0,0,0,0,2.120034,0,0,49.96933,-17.19672,0,61.49104,-58.52935,0.5,0,0,0,0,-44.50944,0,0,3865,0,0,54,2,229
1/14/2014 8:02:29 PM 66.67706,82.41325,1.804323,62.72103,83.58575,1,0,0,0,0,-10.34866,-8.057823,2.778369,0,-9.335167,-8.053846,-0.4500531,0,0,0,0,0,-13,0,0,2.536745,-0.5317033,-25.84908,0,2.308003,-0.5285493,1,0,0,0,0,0,1.817477,0,0,52.66801,-16.50537,0,55.49056,-56.41213,0.5,0,0,0,0,-50.18685,0,0,3865,0,0,55,2,229
