MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
1/14/2014 8:03:13 PM 55.0602,-85.61938,1.835662,64.36104,-67.09226,1,0,0,0,0,-0.4135993,-0.667473,1.540507,0,-0.3989193,-0.5335335,-0.0480887,0,0,0,0,0,-1.107126,0,0,-0.2578583,0.08295326,1.509741,0,0.03187877,0.06853765,-0.1301694,0,0,0,0,0,0.2402031,0,0,2.320997,-1.752863,0,98.27813,-5.853631,0.5,0,0,0,0,-2.413492,0,0,20,0,0,10,2,229
1/14/2014 8:03:13 PM 47.79184,-95.26153,1.954183,55.0602,-85.61938,1,0,0,0,0,-0.4859551,-0.7444736,2.333009,0,-0.4135993,-0.667473,-0.08992697,0,0,0,0,0,-1.360363,0,0,-0.2028049,0.09191395,1.041542,0,-0.2578583,0.08295326,-0.1513403,0,0,0,0,0,-0.135262,0,0,2.763936,-1.713405,0,97.58651,-5.750091,0.5,0,0,0,0,-3.157961,0,0,20,0,0,11,2,229
1/14/2014 8:03:13 PM 35.60663,-106.8772,2.157056,47.79184,-95.26153,1,0,0,0,0,-0.5583111,-0.8417168,3.426484,0,-0.5583111,-0.7444736,-0.1195802,0,0,0,0,0,-1.545328,0,0,-0.1477516,0.09980604,-0.311451,0,-0.1477516,0.09191395,-0.0986495,0,0,0,0,0,0.04837653,0,0,3.410614,-1.648443,0,96.09757,-5.620655,0.5,0,0,0,0,-3.90243,0,0,20,0,0,12,2,229
1/14/2014 8:03:13 PM 26.99261,-113.0424,2.227258,35.60663,-106.8772,1,0,0,0,0,-0.3935459,-0.8907343,3.958802,0,-0.3935459,-0.8417168,-0.1582541,0,0,0,0,0,-1.678486,0,0,0.8866195,0.09852763,-1.601262,0,0.8866195,0.09980604,0.1719115,0,0,0,0,0,1.557152,0,0,3.820005,-1.60894,0,95.57038,-5.407552,0.5,0,0,0,0,-4.429619,0,0,20,0,0,13,2,229
1/14/2014 8:03:14 PM 13.40691,-121.0826,2.277667,26.99261,-113.0424,1,0,0,0,0,-0.8036947,-0.9483308,4.300539,0,-0.3935459,-0.8907343,-0.1775808,0,0,0,0,0,-1.76961,0,0,0.9416728,0.08386918,-3.912004,0,0.8866195,0.09852763,0.2902405,0,0,0,0,0,1.553526,0,0,4.410057,-1.555635,0,95.57038,-5.277967,0.5,0,0,0,0,-4.805448,0,0,20,0,0,14,2,229
1/14/2014 8:03:14 PM 359.6559,-127.8911,2.295301,13.40691,-121.0826,1,0,0,0,0,-0.8760509,-0.9992995,3.982874,0,-0.8036947,-0.9483308,-0.1951684,0,0,0,0,0,-1.995215,0,0,0.9967262,0.08171487,-5.471666,0,0.9416728,0.08386918,0.5062821,0,0,0,0,0,1.591062,0,0,4.955242,-1.506794,0,95.19455,-5.103106,0.5,0,0,0,0,-5.549916,0,0,20,0,0,15,2,229
1/14/2014 8:03:14 PM 350.6715,-131.5416,2.269544,-0.3441162,-127.8911,1,0,0,0,0,-0.5382578,-1.024195,3.491399,0,-0.5382578,-0.9992995,-0.1889063,0,0,0,0,0,-2.013254,0,0,0.9967262,0.08277416,-5.797581,0,0.9967262,0.08171487,0.6564871,0,0,0,0,0,1.664063,0,0,5.29102,-1.480285,0,94.08144,-4.942887,0.5,0,0,0,0,-5.918556,0,0,20,0,0,16,2,229
1/14/2014 8:03:14 PM 332.2011,-139.8526,2.235717,-9.328461,-131.5416,1,0,0,0,0,-0.792465,-1.048906,2.069256,0,-0.792465,-1.024195,-0.1743564,0,0,0,0,0,-2.133001,0,0,0.9184983,0.1394517,-4.139938,0,0.9184983,0.08277416,0.6764056,0,0,0,0,0,1.554654,0,0,5.937034,-1.436416,0,93.84851,-4.855927,0.5,0,0,0,0,-6.151492,0,0,20,0,0,17,2,229
1/14/2014 8:03:14 PM 322.5794,-144.0207,2.157772,-27.79892,-139.8526,1,0,0,0,0,-1.202614,-1.035742,1.310861,0,-0.792465,-1.048906,-0.131694,0,0,0,0,0,-2.178939,0,0,0.9735516,0.2014496,-1.991028,0,0.9184983,0.1394517,0.5386919,0,0,0,0,0,1.715409,0,0,6.253022,-1.420693,0,93.84851,-4.71202,0.5,0,0,0,0,-6.52732,0,0,20,0,0,18,2,229
1/14/2014 8:03:14 PM 301.7142,-153.5936,2.060102,-37.42056,-144.0207,1,0,0,0,0,-1.202614,-0.9025075,0.2953129,0,-1.202614,-1.035742,-0.1110997,0,0,0,0,0,-2.273,0,0,0.9735516,0.4110415,5.159708,0,0.9735516,0.2014496,0.3644482,0,0,0,0,0,1.970365,0,0,6.895491,-1.394168,0,93.47268,-4.660442,0.5,0,0,0,0,-6.52732,0,0,20,0,0,19,2,229
1/14/2014 8:03:14 PM 284.7501,-160.7408,1.767379,-58.2858,-153.5936,0.4354491,0,0,0,0,-1.27497,-0.6695215,0.6342534,0,-1.27497,-0.9025075,-0.07193952,0,0,0,0,0,-2.046228,0,0,1.028605,0.611455,11.94598,0,1.028605,0.4110415,-0.2387287,0,0,0,0,0,2.643942,0,0,7.378482,-1.365482,0,92.72821,-4.573429,0.5,0,0,0,0,-7.271789,0,0,20,0,0,20,2,229
1/14/2014 8:03:14 PM 273.1401,-164.7991,1.579254,-75.24988,-160.7408,-0.07790053,0,0,0,0,-1.347326,-0.4448502,1.601596,0,-1.347326,-0.6695215,-0.0703164,0,0,0,0,0,-1.634017,0,0,1.083658,0.7376428,16.26998,0,1.083658,0.611455,-0.7962137,0,0,0,0,0,3.291487,0,0,7.690237,-1.333566,0,91.98374,-4.479329,0.5,0,0,0,0,-8.016258,0,0,20,0,0,21,2,229
1/14/2014 8:03:14 PM 256.0085,-143.368,1.362104,-86.85986,-164.7991,-0.5162448,0,0,0,0,-1.347326,-0.1251029,3.804442,0,-1.347326,-0.4448502,-0.08735644,0,0,0,0,0,-1.216354,0,0,1.083658,0.8569278,21.13359,0,1.083658,0.7376428,-1,0,0,0,0,0,3.649393,0,0,8.162455,-1.292641,0,91.98374,-4.374629,0.5,0,0,0,0,-8.016258,0,0,20,0,0,22,2,229
1/14/2014 8:03:14 PM 246.9774,-97.77299,1.102125,-103.9915,-143.368,-1,0,0,0,0,-1.347326,-0.02229158,4.63803,0,-1.347326,-0.1251029,-0.1372179,0,0,0,0,0,-0.6219434,0,0,1.083658,0.9009372,21.37262,0,1.083658,0.8569278,-1,0,0,0,0,0,3.987721,0,0,8.506962,-1.2973,0,91.98374,-4.240378,0.5,0,0,0,0,-8.016258,0,0,20,0,0,23,2,229
1/14/2014 8:03:15 PM 241.9691,-38.03457,0.541883,-113.0226,-97.77299,-1,0,0,0,0,-1.26374,0.02578722,3.960764,0,-1.26374,-0.02229158,-0.1571342,0,0,0,0,0,-0.4066609,0,0,1.00543,0.9416589,18.87126,0,1.00543,0.9009372,-1,0,0,0,0,0,4.000132,0,0,8.872627,-1.300011,0,91.38216,-4.255662,0.5,0,0,0,0,-8.617834,0,0,20,0,0,24,2,229
1/14/2014 8:03:15 PM 243.4239,49.53848,0.2538886,-118.0309,-38.03457,-1,0,0,0,0,-1.673889,-0.01519389,0.2796091,0,-1.673889,0.02578722,-0.136294,0,0,0,0,0,-0.4358155,0,0,1.060484,0.9742918,11.35849,0,1.060484,0.9416589,-1,0,0,0,0,0,4.194742,0,0,9.424809,-1.284803,0,91.00634,-4.264556,0.5,0,0,0,0,-8.993662,0,0,20,0,0,25,2,229
1/14/2014 8:03:15 PM 249.337,85.19429,-0.02765669,-116.5761,49.53848,-1,0,0,0,0,-1.336096,-0.07132813,-2.856509,0,-1.673889,-0.01519389,-0.02453986,0,0,0,0,0,-0.5119994,0,0,1.060484,0.9447621,4.780036,0,1.060484,0.9742918,-0.6505492,0,0,0,0,0,4.287299,0,0,9.766094,-1.252781,0,91.00634,-4.214669,0.5,0,0,0,0,-9.362303,0,0,20,0,0,26,2,229
1/14/2014 8:03:15 PM 262.1284,121.709,-0.2933283,-110.663,85.19429,-1,0,0,0,0,-1.408452,-0.2468297,-6.60228,0,-1.336096,-0.07132813,0.07247113,0,0,0,0,0,-0.5187308,0,0,1.115537,0.8143252,-6.427048,0,1.060484,0.9447621,-0.05303734,0,0,0,0,0,4.203544,0,0,10.23732,-1.206699,0,90.6377,-4.109622,0.5,0,0,0,0,-10.10677,0,0,20,0,0,27,2,229
1/14/2014 8:03:15 PM 278.427,151.7457,-0.7594134,-97.87155,121.709,-1,0,0,0,0,-1.408452,-0.5354534,-7.707919,0,-1.408452,-0.2468297,0.1778278,0,0,0,0,0,-0.8658991,0,0,1.115537,0.5679479,-18.09586,0,1.115537,0.8143252,0.9512566,0,0,0,0,0,3.912697,0,0,10.66193,-1.136673,0,89.89323,-3.958457,0.5,0,0,0,0,-10.10677,0,0,20,0,0,28,2,229
1/14/2014 8:03:15 PM 297.9703,178.9331,-0.9496972,-81.57297,151.7457,-1,0,0,0,0,-1.324866,-0.8506197,-4.891941,0,-1.324866,-0.5354534,0.1962183,0,0,0,0,0,-1.378294,0,0,1.037309,0.1917,-27.84715,0,1.037309,0.5679479,1,0,0,0,0,0,3.101484,0,0,11.05414,-1.014507,0,89.29166,-3.728743,0.5,0,0,0,0,-10.70835,0,0,20,0,0,29,2,229
1/14/2014 8:03:15 PM 317.7329,202.5636,-1.09273,-62.02969,178.9331,-1,0,0,0,0,-1.735015,-1.086216,1.526648,0,-1.324866,-0.8506197,0.09076034,0,0,0,0,0,-1.964188,0,0,1.092363,-0.2061596,-31.09732,0,1.037309,0.1917,1,0,0,0,0,0,2.034332,0,0,11.37141,-0.8727409,0,89.29166,-3.327989,0.5,0,0,0,0,-11.08418,0,0,20,0,0,30,2,229
1/14/2014 8:03:15 PM 338.2714,223.6331,-1.188987,-42.26706,202.5636,-1,0,0,0,0,-1.397222,-1.273543,9.985435,0,-1.735015,-1.086216,-0.1254676,0,0,0,0,0,-2.520695,0,0,1.092363,-0.610903,-27.41498,0,1.092363,-0.2061596,1,0,0,0,0,0,0.9849948,0,0,11.62491,-0.7112987,0,88.91582,-2.862939,0.5,0,0,0,0,-11.45282,0,0,20,0,0,31,2,229
1/14/2014 8:03:15 PM 1.194883,243.9575,-1.288635,-21.72864,223.6331,-1,0,0,0,0,-1.397222,-1.430847,18.33152,0,-1.397222,-1.273543,-0.3954592,0,0,0,0,0,-2.771313,0,0,1.092363,-0.9667119,-17.32368,0,1.092363,-0.610903,1,0,0,0,0,0,-0.162979,0,0,11.82727,-0.5750794,0,88.54718,-2.333344,0.5,0,0,0,0,-11.45282,0,0,20,0,0,32,2,229
1/14/2014 8:03:15 PM 28.7443,263.5844,-1.282466,1.194883,243.9575,-0.8548425,0,0,0,0,-2.061579,-1.620172,23.58094,0,-2.061579,-1.430847,-0.669205,0,0,0,0,0,-3.25574,0,0,1.069188,-1.248939,-0.8247883,0,1.069188,-0.9667119,1,0,0,0,0,0,-1.205462,0,0,11.99422,-0.4612374,0,87.93842,-1.886491,0.5,0,0,0,0,-12.06158,0,0,20,0,0,33,2,229
1/14/2014 8:03:16 PM 49.79129,277.5364,-1.210605,28.7443,263.5844,-0.2414889,0,0,0,0,-2.061579,-1.798527,23.22081,0,-2.061579,-1.620172,-0.8428475,0,0,0,0,0,-3.607695,0,0,1.069188,-1.394115,12.72984,0,1.069188,-1.248939,-0.1086661,0,0,0,0,0,-2.005942,0,0,12.08579,-0.3750525,0,87.93842,-1.513043,0.5,0,0,0,0,-12.06158,0,0,20,0,0,34,2,229
1/14/2014 8:03:16 PM 81.98751,295.2633,-1.086127,49.79129,277.5364,0.2949421,0,0,0,0,-2.061579,-2.191291,14.56288,0,-2.061579,-1.798527,-0.841962,0,0,0,0,0,-3.939259,0,0,1.069188,-1.573149,31.62921,0,1.069188,-1.394115,-1,0,0,0,0,0,-2.417705,0,0,12.16215,-0.1198911,0,87.93842,-1.230322,0.5,0,0,0,0,-12.06158,0,0,20,0,0,35,2,229
1/14/2014 8:03:16 PM 100.0862,281.5004,-0.6774299,81.98751,295.2633,1,0,0,0,0,-2.061579,-2.551692,5.093337,0,-2.061579,-2.191291,-0.5962009,0,0,0,0,0,-4.669406,0,0,1.069188,-1.720199,38.91964,0,1.069188,-1.573149,-1,0,0,0,0,0,-2.925501,0,0,12.14918,0.1203198,0,87.93842,-0.3932908,0.5,0,0,0,0,-12.06158,0,0,20,0,0,36,2,229
1/14/2014 8:03:16 PM 129.7464,246.701,-0.4304923,100.0862,281.5004,1,0,0,0,0,-2.061579,-3.234051,-15.0273,0,-2.061579,-2.551692,-0.3234146,0,0,0,0,0,-5.339392,0,0,1.069188,-2.147159,38.34148,0,1.069188,-1.720199,-1,0,0,0,0,0,-3.342576,0,0,11.93393,0.6987087,0,87.93842,0.3946971,0.5,0,0,0,0,-12.06158,0,0,20,0,0,37,2,229
1/14/2014 8:03:16 PM 148.2556,191.4091,-0.1149879,129.7464,246.701,1,0,0,0,0,-2.651173,-3.714597,-26.34721,0,-2.061579,-3.234051,0.2610014,0,0,0,0,0,-6.607897,0,0,-0.1998668,-2.618345,28.03268,0,1.069188,-2.147159,-1,0,0,0,0,0,-4.553563,0,0,11.60719,1.13967,0,87.93842,2.292044,0.5,0,0,0,0,-12.60184,0,0,20,0,0,38,2,229
1/14/2014 8:03:16 PM 164.7925,149.3416,0.2387343,148.2556,191.4091,1,0,0,0,0,-3.326759,-4.183518,-33.57183,0,-2.651173,-3.714597,0.5789432,0,0,0,0,0,-7.671625,0,0,-0.1998668,-3.025851,13.6133,0,-0.1998668,-2.618345,-1,0,0,0,0,0,-5,0,0,11.17683,1.418258,0,87.39816,3.738574,0.5,0,0,0,0,-11.86456,0,0,20,0,0,39,2,229
1/14/2014 8:03:16 PM 182.3543,102.716,1.010544,164.7925,149.3416,1,0,0,0,0,-3.664552,-4.824625,-37.61509,0,-3.664552,-4.183518,0.7698302,0,0,0,0,0,-8.836216,0,0,-0.1998668,-3.386523,-5.776036,0,-0.1998668,-3.025851,-1,0,0,0,0,0,-5,0,0,10.54972,1.610819,0,88.50408,4.652453,0.5,0,0,0,0,-11.49592,0,0,20,0,0,40,2,229
1/14/2014 8:03:16 PM 193.6337,62.08352,0.5334031,-177.6457,102.716,-1,0,0,0,0,-4.002345,-5.484531,-37.25148,0,-4.002345,-4.824625,0.8521724,0,0,0,0,0,-10.12566,0,0,-0.1998668,-3.539882,-21.74415,0,-0.1998668,-3.386523,0.07139529,0,0,0,0,0,-5,0,0,9.899932,1.753862,0,88.87273,5.284132,0.5,0,0,0,0,-11.12728,0,0,20,0,0,41,2,229
1/14/2014 8:03:16 PM 196.8029,43.19595,0.1332588,-166.3663,62.08352,-1,0,0,0,0,-5.252846,-5.827312,-36.20726,0,-4.002345,-5.484531,0.8028707,0,0,0,0,0,-11.35242,0,0,-1.179184,-3.544749,-28.24719,0,-0.1998668,-3.539882,1,0,0,0,0,0,-5,0,0,9.550479,1.844781,0,88.87273,5.753368,0.5,0,0,0,0,-10.23863,0,0,20,0,0,42,2,229
1/14/2014 8:03:16 PM 207.4019,140.0618,-0.2563691,-163.1971,43.19595,-1,0,0,0,0,-5.252846,-6.799916,-26.77469,0,-5.252846,-5.827312,0.7395427,0,0,0,0,0,-12.35104,0,0,-1.179184,-2.97944,-44.62982,0,-1.179184,-3.544749,1,0,0,0,0,0,-5,0,0,8.512521,2.445838,0,89.76137,6.05162,0.5,0,0,0,0,-10.23863,0,0,20,0,0,43,2,229
1/14/2014 8:03:17 PM 214.0462,181.0702,-0.9753529,-152.5981,140.0618,-1,0,0,0,0,-5.856076,-7.221378,-17.79776,0,-5.856076,-6.799916,0.4270153,0,0,0,0,0,-13,0,0,-1.234238,-2.730017,-50.03453,0,-1.234238,-2.97944,1,0,0,0,0,0,-5,0,0,7.965527,2.709581,0,91.24312,8.023326,0.5,0,0,0,0,-8.756884,0,0,20,0,0,44,2,229
1/14/2014 8:03:17 PM 224.2973,219.1907,-1.314626,-145.9538,181.0702,-1,0,0,0,0,-6.531662,-7.872487,0.879626,0,-6.531662,-7.221378,0.1487306,0,0,0,0,0,-13,0,0,-1.234238,-2.348584,-52.62222,0,-1.234238,-2.730017,1,0,0,0,0,0,-5,0,0,6.994445,3.058116,0,91.9804,8.88851,0.5,0,0,0,0,-8.019603,0,0,20,0,0,45,2,229
1/14/2014 8:03:17 PM 231.9403,229.2412,-1.626787,-135.7027,219.1907,-1,0,0,0,0,-7.782163,-8.302666,16.25194,0,-6.531662,-7.872487,-0.4302684,0,0,0,0,0,-13,0,0,-2.213555,-2.055414,-49.89323,0,-1.234238,-2.348584,1,0,0,0,0,0,-5,0,0,6.223338,3.246063,0,91.9804,10.03184,0.5,0,0,0,0,-7.13096,0,0,20,0,0,46,2,229
1/14/2014 8:03:17 PM 242.1449,229.219,-1.919247,-128.0597,229.2412,-1,0,0,0,0,-8.119956,-8.740456,33.01969,0,-7.782163,-8.302666,-0.9068102,0,0,0,0,0,-13,0,0,-2.213555,-1.633658,-42.09957,0,-2.213555,-2.055414,1,0,0,0,0,0,-5,0,0,5.346305,3.357347,0,92.86904,10.64839,0.5,0,0,0,0,-6.76232,0,0,20,0,0,47,2,229
1/14/2014 8:03:17 PM 270.2954,222.3404,-2.44968,-117.8551,229.219,-1,0,0,0,0,-8.795542,-9.362065,54.71843,0,-8.795542,-8.740456,-1,0,0,0,0,0,-13,0,0,-2.213555,-0.683938,-14.3737,0,-2.213555,-1.633658,1,0,0,0,0,0,-5,0,0,3.976547,3.380951,0,93.97496,11.01344,0.5,0,0,0,0,-6.025039,0,0,20,0,0,48,2,229
1/14/2014 8:03:17 PM 317.5257,221.0496,-2.641486,-89.70459,222.3404,-1,0,0,0,0,-9.719479,-9.801408,58.51065,0,-9.719479,-9.362065,-1,0,0,0,0,0,-13,0,0,-3.169699,0.4492585,33.90926,0,-3.169699,-0.683938,0.8623804,0,0,0,0,0,-5,0,0,2.737027,3.392638,0,95.841,11.09087,0.5,0,0,0,0,-4.158993,0,0,20,0,0,49,2,229
1/14/2014 8:03:17 PM 349.6637,242.3542,-2.718384,-42.4743,221.0496,-1,0,0,0,0,-11.4808,-10.0364,43.07503,0,-9.719479,-9.801408,-1,0,0,0,0,0,-13,0,0,-3.114645,1.411934,66.59205,0,-3.169699,0.4492585,-1,0,0,0,0,0,-3.280625,0,0,1.468404,3.82808,0,95.841,11.12921,0.5,0,0,0,0,-3.060259,0,0,20,0,0,50,2,229
1/14/2014 8:03:17 PM 0.7967205,311.6425,-2.72287,-10.33627,242.3542,-1,0,0,0,0,-11.76332,-10.07516,25.52977,0,-11.4808,-10.0364,-1,0,0,0,0,0,-13,0,0,-2.268609,1.811448,77.18133,0,-3.114645,1.411934,-1,0,0,0,0,0,-0.4710765,0,0,0.5481559,4.080483,0,96.93974,12.55764,0.5,0,0,0,0,-1.962806,0,0,20,0,0,51,2,229
1/14/2014 8:03:17 PM 77.41289,557.491,-2.692048,0.7967205,311.6425,-1,0,0,0,0,-12.7767,-8.871788,-61.09855,0,-12.7767,-10.07516,-1,0,0,0,0,0,-13,0,0,-2.268609,3.047621,38.19556,0,-2.268609,1.811448,-1,0,0,0,0,0,1.87782,0,0,-0.1366821,-1.542929,0,99.14311,13.38562,0.5,0,0,0,0,-0.8568845,0,0,20,0,0,52,2,229
1/14/2014 8:03:17 PM 215.1252,559.816,-2.486923,77.41289,557.491,-0.1302617,0,0,0,0,-14.37326,-8.431239,-54.71695,0,-14.37326,-8.871788,1,0,0,0,0,0,-13,0,0,-1.179184,2.824565,-94.34131,0,-1.179184,3.047621,-1,0,0,0,0,0,5,0,0,0.1776616,-0.5554069,0,99.71466,-5.061425,0.5,0,0,0,0,-0.2853408,0,0,20,0,0,53,2,229
1/14/2014 8:03:18 PM 242.0721,558.4377,-2.84911,-144.8748,559.816,-1,0,0,0,0,-14.96526,-8.033799,-8.950921,0,-14.37326,-8.431239,1,0,0,0,0,0,-13,0,0,-1.257412,2.626793,-109.514,0,-1.179184,2.824565,1,0,0,0,0,0,5,0,0,0.2344974,0.0009382111,0,99.71466,-1.821957,0.5,0,0,0,0,-0.1496363,0,0,20,0,0,54,2,229
1/14/2014 8:03:18 PM 256.0089,554.51,-3.107985,-117.9279,558.4377,-1,0,0,0,0,-16.12335,-7.907424,29.66319,0,-14.96526,-8.033799,-0.1255215,0,0,0,0,0,-13,0,0,-1.147305,2.586377,-104.7146,0,-1.257412,2.626793,1,0,0,0,0,0,5,0,0,0.15873,0.5177962,0,99.85036,0.003077708,0.5,0,0,0,0,-0.5326509,0,0,20,0,0,55,2,229
1/14/2014 8:03:18 PM 256.0089,554.51,-3.561027,-103.9911,554.51,-1,0,0,0,0,-16.46114,-7.907424,29.66319,0,-16.46114,-7.907424,-1,0,0,0,0,0,-13,0,0,-1.147305,2.586377,-104.7146,0,-1.147305,2.586377,1,0,0,0,0,0,5,0,0,0.15873,0.5177962,0,99.83599,1.698578,0.5,0,0,0,0,-0.164011,0,0,20,0,0,56,2,229
