MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
1/14/2014 8:02:51 PM 117.316,-86.803,24.78549,126.79,-86.0812,1,0,0,0,0,1594.326,-0.2690256,13.78875,0,1594.069,-0.3422761,0.1268906,0,0,0,0,0,13,0,0,-165.7241,-2.227979,5.044322,0,-164.6115,-1.94482,-1,0,0,0,0,0,-5,0,0,3.264801,-1.215186,0,97.59277,-4.142894,0.5,0,0,0,0,-2.85022,0,0,4025,0,0,303,2,229
1/14/2014 8:02:51 PM 107.8624,-85.64037,24.81894,117.316,-86.803,1,0,0,0,0,1594.326,-0.06947611,17.78538,0,1594.326,-0.2690256,-0.02445136,0,0,0,0,0,13,0,0,-165.7241,-2.442009,-5.201783,0,-165.7241,-2.227979,-0.9240777,0,0,0,0,0,-5,0,0,3.682196,-1.205247,0,97.14978,-3.986296,0.5,0,0,0,0,-2.85022,0,0,4025,0,0,304,2,229
1/14/2014 8:02:51 PM 104.6534,-85.13839,24.84303,107.8624,-85.64037,1,0,0,0,0,1594.326,0.02649216,18.84726,0,1594.326,-0.06947611,-0.1483469,0,0,0,0,0,13,0,0,-165.7241,-2.499772,-8.947766,0,-165.7241,-2.442009,0.01856401,0,0,0,0,0,-5,0,0,3.816338,-1.205398,0,97.14978,-3.953692,0.5,0,0,0,0,-2.85022,0,0,4025,0,0,305,2,229
1/14/2014 8:02:51 PM 87.747,-84.39728,24.84773,104.6534,-85.13839,1,0,0,0,0,1594.254,0.7436155,21.37707,0,1594.254,0.02649216,-0.181265,0,0,0,0,0,13,0,0,-165.6691,-2.73623,-29.83857,0,-165.6691,-2.499772,0.3631945,0,0,0,0,0,-5,0,0,4.452832,-1.081845,0,96.40533,-3.954187,0.5,0,0,0,0,-3.594666,0,0,4025,0,0,306,2,229
1/14/2014 8:02:52 PM 84.29175,-84.78036,24.81071,87.747,-84.39728,1,0,0,0,0,1593.945,0.899085,21.18229,0,1594.254,0.7436155,-0.2596893,0,0,0,0,0,13,0,0,-166.5934,-2.786808,-33.97235,0,-165.6691,-2.73623,1,0,0,0,0,0,-5,0,0,4.565619,-1.027483,0,96.40533,-3.548884,0.5,0,0,0,0,-4.556458,0,0,4025,0,0,307,2,229
1/14/2014 8:02:52 PM 70.44332,-91.03798,24.76853,84.29175,-84.78036,1,0,0,0,0,1593.945,1.573986,17.84216,0,1593.945,0.899085,-0.2536511,0,0,0,0,0,13,0,0,-166.5934,-3.004308,-46.43875,0,-166.5934,-2.786808,1,0,0,0,0,0,-5,0,0,4.928364,-0.6552258,0,95.44354,-3.370556,0.5,0,0,0,0,-4.556458,0,0,4025,0,0,308,2,229
1/14/2014 8:02:52 PM 60.40731,-102.3289,24.62047,70.44332,-91.03798,1,0,0,0,0,1594.283,2.023483,12.83206,0,1594.283,1.573986,-0.150107,0,0,0,0,0,13,0,0,-166.5934,-3.191075,-49.6682,0,-166.5934,-3.004308,1,0,0,0,0,0,-5,0,0,5.06586,-0.2976136,0,95.07495,-2.149403,0.5,0,0,0,0,-4.925049,0,0,4025,0,0,309,2,229
1/14/2014 8:02:52 PM 50.18332,-121.1496,24.52378,60.40731,-102.3289,1,0,0,0,0,1594.3,2.410885,5.838892,0,1594.3,2.023483,0.005206026,0,0,0,0,0,13,0,0,-167.4944,-3.384383,-47.77252,0,-167.4944,-3.191075,1,0,0,0,0,0,-5,0,0,5.077092,0.05878928,0,95.09064,-0.9762915,0.5,0,0,0,0,-4.909363,0,0,4025,0,0,310,2,229
1/14/2014 8:02:52 PM 42.65049,-138.0251,24.40455,50.18332,-121.1496,1,0,0,0,0,1594.976,2.640987,0.08522855,0,1594.3,2.410885,0.2219943,0,0,0,0,0,13,0,0,-167.4944,-3.508578,-43.98693,0,-167.4944,-3.384383,1,0,0,0,0,0,-5,0,0,5.024981,0.244337,0,95.09064,0.1928523,0.5,0,0,0,0,-5.646484,0,0,4025,0,0,311,2,229
1/14/2014 8:02:52 PM 28.31169,-168.9589,24.26987,42.65049,-138.0251,1,0,0,0,0,1594.976,3.010143,-10.23029,0,1594.976,2.640987,0.4003579,0,0,0,0,0,13,0,0,-167.4944,-3.659398,-33.86759,0,-167.4944,-3.508578,1,0,0,0,0,0,-5,0,0,4.89153,0.3598425,0,94.35352,0.8015231,0.5,0,0,0,0,-5.646484,0,0,4025,0,0,312,2,229
1/14/2014 8:02:52 PM 8.744644,-199.7779,23.93971,28.31169,-168.9589,1,0,0,0,0,1595.206,3.423546,-19.86352,0,1595.206,3.010143,0.7201388,0,0,0,0,0,13,0,0,-168.8736,-3.69374,-17.93214,0,-168.8736,-3.659398,1,0,0,0,0,0,-5,0,0,4.782046,0.1935405,0,94.565,1.180427,0.5,0,0,0,0,-5.434998,0,0,4025,0,0,313,2,229
1/14/2014 8:02:52 PM 344.7941,-221.5983,23.72975,8.744644,-199.7779,1,0,0,0,0,1595.46,3.884364,-24.30256,0,1595.46,3.423546,1,0,0,0,0,0,13,0,0,-168.7954,-3.499833,2.337029,0,-168.7954,-3.69374,1,0,0,0,0,0,-5,0,0,4.786115,-0.1664345,0,94.79797,0.6348903,0.5,0,0,0,0,-5.202026,0,0,4025,0,0,314,2,229
1/14/2014 8:02:52 PM 319.5869,-231.2063,23.46614,-15.2059,-221.5983,1,0,0,0,0,1596.546,4.403841,-20.70285,0,1595.46,3.884364,1,0,0,0,0,0,13,0,0,-168.8504,-3.038997,23.77723,0,-168.7954,-3.499833,-0.6750
