DateTime,MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17664,1,0,5633,2,229
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17665,1,0,5634,2,229
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5636,2,229
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5637,2,229
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5638,2,229
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5639,2,229
1/14/2014 8:53:51 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5640,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5641,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5642,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5643,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5644,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5645,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5646,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5647,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5648,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5649,2,229
1/14/2014 8:53:52 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5650,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5651,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5652,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5653,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5654,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5655,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5656,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5657,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5658,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5659,2,229
1/14/2014 8:53:53 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5660,2,229
1/14/2014 8:53:54 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5661,2,229
1/14/2014 8:53:54 PM 269.332,133.1817,-22.21351,-90.668,133.1817,-1,0,0,0,0,0.02590933,0.05789847,8.466613,0,0.02590933,0.05789847,-0.2588962,0,0,0,0,0,0.115121,0,0,0.2665614,6.39543,-27.58277,0,0.2665614,6.39543,1,0,0,0,0,0,5,0,0,0.3713732,-0.08496317,0,99.34557,-0.2787132,0.5,0,0,0,0,-0.6544262,0,0,17666,1,0,5662,2,229
