DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
11.49.09.151210, -0.3052028,-0.08711182,-0.2946644,0.08939026,14.9845,253.1209,47.50029,-122.2168,8.317419,0.609974,-1.360505,-0.4374179
11.49.09.187212, -0.28777,-0.2637038,0.05812168,-0.5086334,14.44704,253.0784,47.50029,-122.2168,8.476457,0.6042204,-1.354832,-0.4281608
11.49.09.223214, -0.2722014,-0.4953224,0.4938269,-1.301513,13.42325,253.9126,47.50029,-122.2168,8.635902,0.5930474,-1.35153,-0.4568713
11.49.09.256216, -0.2643084,-0.7034512,0.8530933,-2.233117,11.9422,255.4789,47.50029,-122.2168,8.793999,0.5771282,-1.342089,-0.4741674
11.49.09.290218, -0.2648488,-0.8741152,1.118525,-3.218815,10.09381,257.5648,47.50029,-122.2168,8.947382,0.5565646,-1.324889,-0.4789898
11.49.09.326220, -0.2733038,-1.016769,1.345232,-4.220254,7.917619,260.1025,47.50029,-122.2168,9.096881,0.5301648,-1.3056,-0.4847128
11.49.09.362222, -0.2892096,-1.138263,1.554815,-5.220154,5.397133,263.1194,47.50029,-122.2168,9.245312,0.4963569,-1.283941,-0.496858
11.49.09.432226, -0.3379453,-1.321636,1.932492,-6.989899,-0.4390884,270.3705,47.50029,-122.2168,9.531631,0.4038884,-1.23873,-0.547019
11.49.09.468228, -0.3696218,-1.389359,2.111021,-7.689773,-3.79506,274.7068,47.50029,-122.2168,9.673675,0.3407077,-1.213065,-0.5873867
11.49.09.503230, -0.3993616,-1.442369,2.281698,-8.16843,-7.355642,279.4437,47.50029,-122.2168,9.812371,0.2672024,-1.183483,-0.6387886
11.49.09.539232, -0.4321,-1.482344,2.444592,-8.372069,-11.05785,284.5291,47.50029,-122.2168,9.946383,0.1790938,-1.149771,-0.6989674
11.49.09.574234, -0.4685735,-1.512853,2.601424,-8.256704,-14.88567,289.9765,47.50029,-122.2168,10.07642,0.07471495,-1.109685,-0.7670246
11.49.09.609236, -0.5030397,-1.459297,2.749952,-7.77378,-18.5792,295.6683,47.50029,-122.2168,10.20051,-0.03544113,-1.069574,-0.8299766
11.49.09.641238, -0.5327125,-1.390546,2.893099,-6.893576,-22.09228,301.6075,47.50029,-122.2168,10.31893,-0.1620036,-1.019765,-0.8979196
11.49.09.706242, -0.5752863,-1.088601,3.154752,-3.999173,-27.86175,313.6524,47.50029,-122.2168,10.53049,-0.4276696,-0.9204457,-1.015826
11.49.09.770246, -0.5545523,-0.6019916,3.400017,0.3084001,-30.92301,325.9711,47.50029,-122.2168,10.71481,-0.7062825,-0.8080565,-1.110679
11.49.09.830249, -0.4753822,-0.1030227,3.632173,5.57288,-31.02089,338.3961,47.50029,-122.2168,10.8692,-0.9826199,-0.6968255,-1.184556
11.49.09.893253, -0.3461286,0.3053114,3.841188,11.26685,-28.31184,351.1371,47.50029,-122.2168,10.99557,-1.250203,-0.5845712,-1.242894
11.49.09.960256, -0.1817164,0.6322906,4.050389,16.96582,-22.85734,4.923006,47.50029,-122.2168,11.09982,-1.505015,-0.4818811,-1.298721
11.49.10.023260, -0.002140033,0.893981,4.2652,22.03967,-14.52061,20.48044,47.50029,-122.2168,11.18561,-1.742095,-0.3930625,-1.362952
11.49.10.063262, 0.08331194,1.000709,4.37417,23.97884,-9.383854,28.9014,47.50029,-122.2168,11.22179,-1.850589,-0.353123,-1.402791
11.49.10.129266, 0.2428294,1.176312,4.614008,26.07057,3.185376,48.11296,47.50029,-122.2168,11.28422,-2.057912,-0.2702336,-1.511444
11.49.10.164268, 0.3254277,1.236164,4.740556,25.83393,9.987247,58.27501,47.50029,-122.2168,11.30684,-2.154757,-0.214777,-1.583139
11.49.10.227272, 0.4243199,1.325101,4.853489,22.38084,23.20435,78.34535,47.50029,-122.2168,11.33132,-2.319224,-0.0846438,-1.797423
11.49.10.264274, 0.4699055,1.329975,4.935562,19.25204,29.02165,87.84061,47.50029,-122.2168,11.32875,-2.404664,0.01259707,-1.910644
11.49.10.299276, 0.5000233,1.2842,4.822249,15.35348,34.11169,96.85643,47.50028,-122.2168,11.31274,-2.499586,0.1331619,-2.071275
11.49.10.335278, 0.516302,1.203633,4.752577,10.82005,38.30553,105.3374,47.50028,-122.2168,11.27982,-2.603286,0.280516,-2.224984
11.49.10.374280, 0.5203216,1.105989,4.72346,5.720424,41.5826,113.4377,47.50028,-122.2168,11.22712,-2.715002,0.4509884,-2.369542
11.49.10.409282, 0.5079414,0.8266628,4.418964,0.4538093,43.5987,120.9475,47.50028,-122.2168,11.15405,-2.870769,0.6092942,-2.549904
11.49.10.444284, 0.4608548,0.4825609,4.197803,-4.743718,44.25351,127.8335,47.50028,-122.2168,11.06162,-3.024928,0.7806649,-2.707429
11.49.10.476286, 0.3800357,0.1289723,4.058056,-9.889829,43.62741,134.3871,47.50028,-122.2168,10.94938,-3.175327,0.9537968,-2.848188
11.49.10.542290, 0.1692519,-0.4241643,3.479445,-18.79744,39.54679,145.9615,47.50028,-122.2168,10.66458,-3.536019,1.334174,-3.116596
11.49.10.605293, -0.04412555,-0.8400152,3.038326,-26.09657,32.65943,156.4546,47.50027,-122.2168,10.3136,-3.885822,1.630256,-3.362576
11.49.10.669297, -0.2086932,-1.108867,2.668962,-31.73738,23.92487,166.379,47.50027,-122.2168,9.922208,-4.211855,1.846752,-3.617546
11.49.10.726300, -0.2731157,-1.269387,2.329554,-35.74133,13.9678,176.0379,47.50027,-122.2169,9.504817,-4.519948,1.964546,-3.898101
11.49.10.784304, -0.2882386,-1.345022,2.017843,-38.00606,4.19113,184.659,47.50027,-122.2169,9.095289,-4.761857,2.068306,-4.184074
11.49.10.835306, -0.2479504,-1.387072,1.71288,-38.9564,-5.197236,192.2696,47.50027,-122.2169,8.682067,-4.960127,2.135636,-4.490778
11.49.10.893310, -0.1625153,-1.412732,1.415887,-38.87676,-13.69516,198.4918,47.50026,-122.2169,8.268237,-5.10452,2.205386,-4.800643
11.49.10.952313, -0.02274568,-1.427052,1.122621,-37.97739,-21.29167,203.2702,47.50026,-122.2169,7.843353,-5.204528,2.282244,-5.120766
11.49.11.016317, 0.1383597,-1.521726,1.499967,-35.96156,-29.07714,207.8741,47.50026,-122.2169,7.374108,-5.130645,2.442913,-5.539046
11.49.11.069320, 0.2604036,-1.678072,2.462584,-31.18601,-38.67817,215.0454,47.50026,-122.2169,6.855449,-4.905221,2.695691,-6.038253
11.49.11.129323, 0.3271693,-1.499486,3.191166,-23.6973,-47.43741,222.7078,47.50025,-122.2169,6.301511,-4.737989,2.942057,-6.499804
11.49.11.194327, 0.377962,-1.112776,3.727068,-13.53364,-54.07423,230.0792,47.50025,-122.2169,5.688197,-4.590192,3.183249,-6.957083
11.49.11.263331, 0.4719505,-0.5465739,4.064303,-1.020424,-57.4793,236.9529,47.50024,-122.2169,5.003337,-4.453565,3.423162,-7.388312
11.49.11.300333, 0.5357492,-0.2760004,4.166602,6.054421,-57.91385,240.3451,47.50024,-122.2169,4.621335,-4.39046,3.56779,-7.578525
11.49.11.367337, 0.7058177,0.2074768,4.23438,21.1035,-56.11874,247.3303,47.50024,-122.2169,3.787187,-4.222234,3.846403,-7.944673
11.49.11.422340, 0.8852541,0.6063402,4.173695,35.66834,-50.78616,255.0974,47.50023,-122.2169,2.918903,-4.002873,4.103013,-8.272622
11.49.11.473343, 1.079635,0.9115437,4.085112,48.62363,-41.57574,264.9616,47.50023,-122.2169,2.062814,-3.722742,4.335454,-8.5937
11.49.11.522346, -1.208505,0.9389314,1.325359,53.7457,-29.74136,276.1031,47.50023,-122.2169,1.360142,-3.221948,3.210471,-8.71466
11.49.11.582349, -4.883751,1.69735,-2.07902,40.21654,-23.18925,278.5623,47.50022,-122.2169,1.00178,-2.721033,1.736902,-8.695874
11.49.11.646353, -4.813289,1.899133,-1.882016,22.69776,-17.53925,278.312,47.50022,-122.2169,0.6968297,-2.451417,1.557213,-8.953318
11.49.11.705356, -2.366119,2.061388,-1.453593,11.44672,-11.44131,275.884,47.50021,-122.2169,0.3468226,-2.378226,1.853592,-8.948908
11.49.11.767360, -2.124795,2.544494,-1.158439,3.435928,-3.808805,272.9279,47.50021,-122.2169,0.02547248,-2.237569,1.471552,-8.818539
11.49.11.825363, -1.287069,0.6481257,-0.8005947,-1.713471,-1.064982,270.1394,47.5002,-122.2169,0.09238914,-1.98989,-0.6170666,-8.272759
11.49.11.887367, -1.020833,0.9145152,-0.6016195,-5.368112,1.839578,267.914,47.5002,-122.2169,0.2937963,-1.955,-1.244916,-8.142463
11.49.11.924369, -0.9745387,1.083833,-0.49903,-7.027319,3.804602,266.9735,47.50019,-122.2169,0.4498879,-1.992851,-1.584389,-8.030003
11.49.11.961371, -0.9548636,1.232432,-0.3886968,-8.721465,6.161485,266.1233,47.50019,-122.2169,0.6475103,-2.056846,-1.896163,-7.887882
11.49.12.022374, -0.9282606,1.29667,-0.1645099,-12.09662,11.33565,264.7947,47.50019,-122.2169,1.130758,-2.219119,-2.343159,-7.577974
11.49.12.085378, -0.885292,1.004637,0.03734275,-15.30066,15.49318,263.9888,47.50018,-122.2169,1.679155,-2.414505,-2.702435,-7.255888
11.49.12.145381, -0.7991425,0.5159573,0.2160196,-18.37433,17.92656,263.715,47.50018,-122.2169,2.286022,-2.617824,-2.943708,-6.940399
11.49.12.209385, -0.712702,0.05566696,0.3621863,-21.19533,18.43604,263.992,47.50018,-122.2169,2.906171,-2.831325,-3.10786,-6.628217
11.49.12.269388, -0.6282877,-0.3507722,0.4903084,-23.92064,17.18272,264.8757,47.50017,-122.2169,3.555996,-3.055722,-3.175686,-6.332471
11.49.12.333392, -0.5289306,-0.6549621,0.6023601,-26.40247,14.43748,266.4102,47.50017,-122.2169,4.202894,-3.269489,-3.151948,-6.07703
11.49.12.390395, -0.4338338,-0.8691277,0.7015157,-28.52963,10.53237,268.5941,47.50017,-122.2169,4.819542,-3.465825,-3.019719,-5.880456
11.49.12.446399, -0.3492582,-1.026716,0.7885166,-30.18966,5.812859,271.3179,47.50016,-122.2169,5.378531,-3.64611,-2.816509,-5.738719
11.49.12.503402, -0.2700377,-1.152574,0.8680593,-31.36848,0.4050766,274.5264,47.50016,-122.2169,5.879012,-3.809663,-2.559088,-5.642678
11.49.12.568406, -0.1893313,-1.257519,0.9462106,-31.98614,-5.694076,278.218,47.50016,-122.2169,6.324391,-3.959957,-2.244332,-5.583833
11.49.12.621409, -0.1106661,-1.355069,1.022773,-31.95443,-12.32468,282.2533,47.50015,-122.2169,6.701256,-4.094081,-1.879028,-5.55788
11.49.12.677412, -0.04660372,-1.441887,1.094725,-31.25592,-19.17464,286.3725,47.50015,-122.2169,6.995252,-4.212956,-1.47659,-5.555037
11.49.12.736415, 0.0203185,-1.517279,1.160244,-29.89066,-26.06808,290.3949,47.50015,-122.2169,7.204552,-4.308684,-1.045312,-5.572958
11.49.12.795419, 0.08654524,-1.496909,1.227693,-27.76364,-33.0809,294.3712,47.50014,-122.2169,7.337709,-4.426085,-0.6363983,-5.58309
11.49.12.861422, 0.160538,-1.269433,1.289403,-24.95424,-39.07338,297.9659,47.50014,-122.2169,7.397152,-4.541791,-0.2329785,-5.594746
11.49.12.921426, 0.2541921,-0.7441689,1.352575,-21.28067,-43.47017,301.3195,47.50014,-122.217,7.386712,-4.709261,0.1189643,-5.612403
11.49.12.981429, 0.3696769,-0.2723903,1.409859,-16.98244,-45.78925,304.1961,47.50014,-122.217,7.297168,-4.85419,0.5179934,-5.650091
11.49.13.040433, 0.4883528,0.1255951,1.453013,-12.30129,-46.32533,306.6212,47.50013,-122.217,7.134655,-4.999969,0.8891191,-5.694707
11.49.13.102436, 0.605328,0.471473,1.485241,-7.209837,-45.3851,308.7873,47.50013,-122.217,6.902695,-5.158809,1.220737,-5.749664
11.49.13.158439, 0.7148186,0.7622253,1.505552,-1.89769,-43.21938,310.8155,47.50013,-122.217,6.616888,-5.33299,1.48701,-5.826127
11.49.13.220443, 0.8095924,1.007122,1.512599,3.569402,-40.01743,312.8357,47.50012,-122.217,6.291948,-5.528034,1.67073,-5.928002
11.49.13.279446, 0.8806329,1.206108,1.508319,9.144337,-35.85412,315.0572,47.50012,-122.217,5.939681,-5.731231,1.772203,-6.062881
11.49.13.315448, 0.903191,1.288895,1.501835,11.90368,-33.46058,316.2788,47.50012,-122.217,5.760601,-5.833579,1.78447,-6.143171
11.49.13.377452, 0.9412021,1.423831,1.48551,17.57547,-27.80216,319.1797,47.50011,-122.217,5.387846,-6.019928,1.754671,-6.343587
11.49.13.437455, 0.9113479,1.512705,1.463205,22.83298,-21.32204,322.7049,47.50011,-122.217,5.039146,-6.172344,1.615051,-6.581733
11.49.13.476457, 0.888109,1.540246,1.452194,25.20249,-17.83611,324.7137,47.50011,-122.217,4.879592,-6.217523,1.53285,-6.71242
11.49.13.536461, 0.765213,1.569364,1.435741,29.4445,-9.881057,329.6072,47.50011,-122.217,4.584066,-6.260732,1.278599,-7.014375
11.49.13.597464, 0.6189986,1.570866,1.430554,32.44048,-1.343398,335.2393,47.5001,-122.217,4.347724,-6.19862,1.014706,-7.341151
11.49.13.658468, 0.4653038,1.56049,1.441315,34.06752,7.507519,341.3407,47.5001,-122.217,4.169635,-6.035544,0.7614797,-7.68576
11.49.13.724472, 0.3204195,1.547764,1.473122,34.34475,16.62454,347.7586,47.50009,-122.217,4.027885,-5.772888,0.5405414,-8.052201
11.49.13.760474, 0.2516365,1.541834,1.498601,33.95831,21.28392,351.0508,47.50009,-122.217,3.967406,-5.602805,0.4462191,-8.245899
11.49.13.794476, 0.187591,1.473845,1.52983,33.19072,25.94061,354.4126,47.50009,-122.217,3.911532,-5.422589,0.3846781,-8.437305
11.49.13.831478, 0.1227718,1.388259,1.565316,32.05441,30.34697,357.674,47.50009,-122.217,3.86116,-5.22148,0.3353726,-8.633657
11.49.13.893481, 0.002279388,0.993187,1.6489,28.69386,37.93402,3.834568,47.50008,-122.217,3.765587,-4.828346,0.3235278,-9.001564
11.49.13.958485, -0.1430117,0.3011913,1.718234,24.3236,42.04214,9.00399,47.50008,-122.217,3.667022,-4.46337,0.3642358,-9.334919
11.49.14.025489, -0.3159221,-0.3147983,1.764319,19.14613,43.08282,13.40327,47.50007,-122.217,3.559574,-4.08051,0.4166814,-9.659642
11.49.14.060491, -0.4129733,-0.5803563,1.800299,16.22102,42.62354,15.44937,47.50006,-122.217,3.501645,-3.88635,0.4333197,-9.82246
11.49.14.094493, -0.5153282,-0.8143843,1.848672,13.07699,41.59348,17.44644,47.50006,-122.217,3.442997,-3.692028,0.4344534,-9.982875
11.49.14.159497, -0.7308967,-1.18953,1.978897,6.2343,38.12129,21.44057,47.50006,-122.217,3.335642,-3.297873,0.357975,-10.28342
11.49.14.223500, -0.956621,-1.459937,2.140428,-1.277897,33.12433,25.7715,47.50005,-122.217,3.26671,-2.868248,0.1329069,-10.53774
11.49.14.295504, -1.187768,-1.649663,2.317771,-9.34013,26.78551,30.8893,47.50005,-122.217,3.272148,-2.369533,-0.2653456,-10.71361
11.49.14.360508, -1.427217,-1.772576,2.462093,-18.10654,18.62208,37.53838,47.50004,-122.217,3.398753,-1.740087,-0.8615562,-10.78497
11.49.14.421512, -1.624021,-1.834283,2.613207,-26.51592,8.696925,46.10358,47.50003,-122.217,3.675025,-1.012997,-1.572944,-10.67818
11.49.14.458514, -1.691541,-1.844094,2.688152,-30.27755,2.967182,51.29888,47.50003,-122.217,3.869756,-0.621524,-1.944747,-10.55187
11.49.14.518517, -1.771668,-1.836581,2.837877,-36.55061,-10.93357,64.44217,47.50002,-122.217,4.394903,0.2515277,-2.685849,-10.13385
11.49.14.575520, -1.76626,-1.824092,2.974357,-39.53201,-26.67574,79.76972,47.50002,-122.217,5.029294,1.144683,-3.27422,-9.550217
11.49.14.629523, -1.667042,-1.823265,3.103853,-38.65392,-42.57661,95.33111,47.50001,-122.217,5.727969,2.025827,-3.662477,-8.860788
11.49.14.688527, -1.543816,-1.840171,3.237887,-34.25286,-56.4902,108.8131,47.50001,-122.217,6.439609,2.886821,-3.827919,-8.134243
11.49.14.749530, -1.385556,-1.847796,3.370219,-26.78209,-68.19586,119.8945,47.5,-122.217,7.167707,3.753384,-3.772315,-7.397432
11.49.14.787532, -1.304199,-1.849048,3.433302,-22.11901,-73.11617,124.3998,47.5,-122.217,7.522515,4.168674,-3.654096,-7.053856
11.49.14.828535, -1.223117,-1.629379,3.488558,-16.62704,-77.34825,128.5029,47.5,-122.217,7.884007,4.499222,-3.467321,-6.801381
11.49.14.874537, -1.115871,-1.264829,3.554012,-10.31135,-80.54831,132.1497,47.5,-122.217,8.242697,4.84322,-3.242903,-6.55672
11.49.14.920540, -0.992213,-0.8926479,3.626794,-3.020701,-82.69962,135.4544,47.5,-122.217,8.599262,5.177889,-2.958579,-6.34206
11.49.14.973543, -0.8549364,-0.5558592,3.700034,5.006974,-83.76067,138.3822,47.49999,-122.217,8.933834,5.487522,-2.629761,-6.162629
11.49.15.013545, -0.7486376,-0.26775,3.764105,13.81922,-83.79378,141.1883,47.49999,-122.217,9.23991,5.718674,-2.256824,-6.063979
11.49.15.056548, -0.6389071,-0.01998447,3.816636,22.67218,-82.87218,143.8369,47.49999,-122.217,9.493575,5.901609,-1.897321,-5.992841
11.49.15.095550, -0.5171131,0.1984331,3.868074,31.69299,-81.01582,146.5766,47.49999,-122.217,9.699905,6.050549,-1.541752,-5.932161
