DateTime,MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
09.54.29.592521,293.1516,-148.4488,4.983395,-50.30109,-157.9333,1,0,0,0,0,0.8695469,1.511141,26.14792,0,0.8695469,1.39661,-0.3897553,0,0,0,0,0,2.847598,0,0,-0.8518057,2.487497,29.23549,0,-0.8518057,1.821812,-1,0,0,0,0,0,3.943161,0,0,10.01805,-0.4475011,0,89.94611,-2.632051,0.5,0,0,0,0,-10.0539,0,0,64,0,0,24,2,229
09.54.29.694527,280.9778,-142.2757,4.788357,-66.84842,-148.4488,1,0,0,0,0,1.617489,1.560656,31.66085,0,1.617489,1.511141,-0.7090089,0,0,0,0,0,3.276665,0,0,-0.9068587,2.920141,19.18748,0,-0.9068587,2.487497,-1,0,0,0,0,0,5,0,0,10.10989,-0.2709603,0,89.95329,-1.467983,0.5,0,0,0,0,-10.04671,0,0,64,0,0,25,2,229
09.54.29.792533,267.3666,-136.9315,4.567733,-79.02216,-142.2757,1,0,0,0,0,1.617489,1.548188,35.02196,0,1.617489,1.560656,-0.8770563,0,0,0,0,0,3.368714,0,0,-0.9068587,3.362043,5.868571,0,-0.9068587,2.920141,-1,0,0,0,0,0,5,0,0,10.16977,-0.1630554,0,89.95329,-0.8888581,0.5,0,0,0,0,-10.04671,0,0,64,0,0,26,2,229
09.54.29.891539,253.1861,-133.74,4.317433,-92.63336,-136.9315,1,0,0,0,0,1.444461,1.433314,35.49519,0,1.617489,1.548188,-0.9819691,0,0,0,0,0,3.345537,0,0,0.1275122,3.80806,-9.298539,0,-0.9068587,3.362043,-0.07990856,0,0,0,0,0,5,0,0,10.21175,-0.1153394,0,89.95329,-0.534887,0.5,0,0,0,0,-10.20526,0,0,64,0,0,27,2,229
09.54.29.993544,239.2314,-133.8178,3.761163,-106.8139,-133.74,1,0,0,0,0,1.698668,1.186819,32.48184,0,1.698668,1.433314,-1,0,0,0,0,0,3.155446,0,0,0.2057402,4.262973,-25.10897,0,0.2057402,3.80806,1,0,0,0,0,0,5,0,0,10.24889,-0.08941619,0,90.02768,-0.3783595,0.5,0,0,0,0,-9.972322,0,0,64,0,0,28,2,229
09.54.30.091550,226.5708,-138.5381,3.453583,-120.7686,-133.8178,1,0,0,0,0,1.698668,0.8381572,25.69406,0,1.698668,1.186819,-0.9233234,0,0,0,0,0,2.697211,0,0,0.2057402,4.716576,-39.49661,0,0.2057402,4.262973,1,0,0,0,0,0,5,0,0,10.26674,-0.001750302,0,90.02768,-0.2933209,0.5,0,0,0,0,-9.972322,0,0,64,0,0,29,2,229
09.54.30.193556,215.8919,-148.6645,3.120005,-133.4292,-138.5381,0.4251303,0,0,0,0,1.765168,0.4549557,15.58594,0,1.698668,0.8381572,-0.7329953,0,0,0,0,0,2.049049,0,0,1.028602,5.137956,-48.23009,0,0.2057402,4.716576,1,0,0,0,0,0,5,0,0,10.24007,0.1443677,0,90.02768,-0.005741689,0.5,0,0,0,0,-10.58955,0,0,64,0,0,30,2,229
09.54.30.292562,206.2497,-166.1044,2.759735,-144.1081,-148.6645,-0.1492237,0,0,0,0,1.681582,0.05279309,2.745341,0,1.765168,0.4549557,-0.4411315,0,0,0,0,0,1.355896,0,0,1.10683,5.501698,-49.0672,0,1.028602,5.137956,1,0,0,0,0,0,5,0,0,10.16172,0.3090953,0,89.41045,0.4735838,0.5,0,0,0,0,-9.987978,0,0,64,0,0,31,2,229
09.54.30.394567,197.6813,-153.7,1.990984,-153.7503,-166.1044,-1,0,0,0,0,1.762761,-0.4552346,-10.1678,0,1.762761,0.05279309,-0.06699785,0,0,0,0,0,0.6075803,0,0,2.219429,5.852364,-44.12048,0,2.219429,5.501698,1,0,0,0,0,0,5,0,0,10.01275,0.528534,0,90.08641,1.013956,0.5,0,0,0,0,-9.913591,0,0,64,0,0,32,2,229
09.54.30.492573,185.7745,-122.9116,1.586438,-162.3187,-153.7,-1,0,0,0,0,1.762761,-1.327755,-26.4263,0,1.762761,-0.4552346,0.3047597,0,0,0,0,0,-0.3368432,0,0,2.219429,6.291334,-30.41074,0,2.219429,5.852364,1,0,0,0,0,0,5,0,0,9.742549,0.6463904,0,90.08641,1.733803,0.5,0,0,0,0,-9.913591,0,0,64,0,0,33,2,229
09.54.30.594579,180.6003,-35.79539,1.157547,-174.2255,-122.9116,-1,0,0,0,0,2.155824,-2.304269,-34.30311,0,1.762761,-1.327755,0.7584907,0,0,0,0,0,-1.958859,0,0,3.065466,6.732461,-17.67775,0,2.219429,6.291334,1,0,0,0,0,0,5,0,0,9.505526,0.5807595,0,90.08641,2.120419,0.5,0,0,0,0,-9.55342,0,0,64,0,0,34,2,229
09.54.30.693584,181.8557,18.6416,0.7216963,-179.3997,-35.79539,-1,0,0,0,0,1.728588,-3.278349,-37.28086,0,2.155824,-2.304269,0.9499177,0,0,0,0,0,-3.660603,0,0,4.021609,6.790714,-8.342935,0,3.065466,6.732461,1,0,0,0,0,0,5,0,0,9.377987,0.2869471,0,90.44658,1.905124,0.5,0,0,0,0,-9.944905,0,0,64,0,0,35,2,229
09.54.30.791590,187.6512,55.7486,-0.1328435,-178.1443,18.6416,-1,0,0,0,0,1.728588,-4.180039,-36.80417,0,1.728588,-3.278349,0.9822652,0,0,0,0,0,-5.594888,0,0,4.021609,6.52842,-1.69627,0,4.021609,6.790714,1,0,0,0,0,0,5,0,0,9.395778,-0.1651453,0,90.05509,0.9413012,0.5,0,0,0,0,-9.944905,0,0,64,0,0,36,2,229
09.54.30.893596,197.0689,82.91759,-0.5397919,-172.3488,55.7486,-1,0,0,0,0,0.8222971,-4.968888,-33.42909,0,0.8222971,-4.180039,0.9074048,0,0,0,0,0,-7.53305,0,0,5.40077,5.966705,3.18434,0,5.40077,6.52842,0.6160568,0,0,0,0,0,5,0,0,9.602355,-0.7611313,0,90.58098,-0.5417427,0.5,0,0,0,0,-9.419024,0,0,64,0,0,37,2,229
09.54.30.991602,209.4404,103.795,-0.920814,-162.9311,82.91759,-1,0,0,0,0,0.0572691,-5.50277,-27.87145,0,0.8222971,-4.968888,0.7573168,0,0,0,0,0,-8.999519,0,0,6.356913,5.17133,7.160172,0,5.40077,5.966705,0.1670407,0,0,0,0,0,5,0,0,10.04688,-1.476835,0,90.58098,-2.496815,0.5,0,0,0,0,-9.441868,0,0,64,0,0,38,2,229
09.54.31.094607,223.1876,118.6249,-1.269288,-150.5596,103.795,-1,0,0,0,0,-0.1157594,-5.655451,-21.21911,0,0.0572691,-5.50277,0.547409,0,0,0,0,0,-10.2131,0,0,7.391284,4.384223,10.58699,0,6.356913,5.17133,-0.1987358,0,0,0,0,0,5,0,0,10.7047,-2.162364,0,90.55814,-4.84461,0.5,0,0,0,0,-9.600418,0,0,64,0,0,39,2,229
09.54.31.192613,233.5009,128.6962,-1.895449,-136.8124,118.6249,-1,0,0,0,0,-0.5259085,-5.595834,-16.38441,0,-0.5259085,-5.655451,0.3308372,0,0,0,0,0,-10.66547,0,0,7.446337,3.961234,12.27414,0,7.446337,4.384223,-0.5140034,0,0,0,0,0,5,0,0,11.26922,-2.528368,0,90.02376,-7.093419,0.5,0,0,0,0,-9.976246,0,0,64,0,0,40,2,229
09.54.31.294619,245.201,141.2276,-2.179444,-126.4991,128.6962,-1,0,0,0,0,-1.28853,-5.465132,-11.39434,0,-1.28853,-5.595834,0.1738903,0,0,0,0,0,-10.77504,0,0,7.211653,3.642036,12.68399,0,7.211653,3.961234,-0.6692207,0,0,0,0,0,5,0,0,11.93631,-2.801141,0,89.32495,-8.29406,0.5,0,0,0,0,-10.67505,0,0,64,0,0,41,2,229
09.54.31.392624,259.3982,159.6026,-2.433421,-114.799,141.2276,-1,0,0,0,0,-1.377973,-5.296506,-6.171962,0,-1.28853,-5.465132,0.02673065,0,0,0,0,0,-10.53206,0,0,8.167796,3.437226,11.38437,0,7.211653,3.642036,-0.7069268,0,0,0,0,0,5,0,0,12.73004,-2.946604,0,89.32495,-9.188863,0.5,0,0,0,0,-11.43518,0,0,64,0,0,42,2,229
09.54.31.491630,285.9495,200.5022,-2.651735,-100.6018,159.6026,-1,0,0,0,0,-1.704536,-5.175076,1.251675,0,-1.377973,-5.296506,-0.1262468,0,0,0,0,0,-10.24444,0,0,8.144621,3.331426,5.739347,0,8.167796,3.437226,-0.5873625,0,0,0,0,0,5,0,0,14.00233,-2.761392,0,88.56482,-9.66604,0.5,0,0,0,0,-12.41258,0,0,64,0,0,43,2,229
09.54.31.593636,306.1185,237.5215,-2.961152,-74.05048,200.5022,-1,0,0,0,0,-2.779041,-5.233906,5.431883,0,-2.779041,-5.175076,-0.3523073,0,0,0,0,0,-10.42361,0,0,8.176498,3.270937,0.9078419,0,8.176498,3.331426,-0.06801992,0,0,0,0,0,5,0,0,14.73438,-2.475559,0,86.60283,-9.058472,0.5,0,0,0,0,-13.39717,0,0,64,0,0,44,2,229
09.54.31.692642,340.912,303.9926,-3.065899,-53.88147,237.5215,-1,0,0,0,0,-3.599339,-5.396194,10.5835,0,-3.599339,-5.233906,-0.5022596,0,0,0,0,0,-10.77004,0,0,8.286605,2.999213,-5.075037,0,8.286605,3.270937,0.3764786,0,0,0,0,0,5,0,0,15.6502,-2.160022,0,85.85117,-8.120822,0.5,0,0,0,0,-14.14883,0,0,64,0,0,45,2,229
09.54.31.793647,9.179516,350.7983,-3.086956,-19.08798,303.9926,-1,0,0,0,0,-4.098931,-5.432629,12.886,0,-3.599339,-5.396194,-0.6713123,0,0,0,0,0,-11.07173,0,0,9.2978,2.713658,-6.365948,0,8.286605,2.999213,0.9269034,0,0,0,0,0,5,0,0,16.22316,-2.111155,0,85.85117,-7.085735,0.5,0,0,0,0,-15.28479,0,0,64,0,0,46,2,229
09.54.31.891653,42.44737,391.6574,-3.044666,9.179516,350.7983,-1,0,0,0,0,-4.50908,-5.381159,12.90346,0,-4.098931,-5.432629,-0.7492654,0,0,0,0,0,-11.28385,0,0,9.352854,2.43907,-4.008831,0,9.2978,2.713658,1,0,0,0,0,0,5,0,0,16.82211,-2.153622,0,84.71521,-6.925434,0.5,0,0,0,0,-15.66061,0,0,64,0,0,47,2,229
09.54.31.994659,79.76097,423.9969,-2.814605,42.44737,391.6574,-1,0,0,0,0,-4.835643,-5.299571,9.00781,0,-4.835643,-5.381159,-0.7505149,0,0,0,0,0,-11.40108,0,0,9.329679,2.280811,1.174625,0,9.329679,2.43907,0.8288125,0,0,0,0,0,5,0,0,17.4471,-2.164824,0,83.36198,-7.064742,0.5,0,0,0,0,-16.63802,0,0,64,0,0,48,2,229
09.54.32.092664,119.168,439.4611,-2.611408,79.76097,423.9969,-0.4332944,0,0,0,0,-5.245793,-5.309696,1.103159,0,-5.245793,-5.299571,-0.6316481,0,0,0,0,0,-11.36794,0,0,9.384732,2.229312,5.974529,0,9.384732,2.280811,0.3519345,0,0,0,0,0,5,0,0,18.07668,-2.082932,0,82.98615,-7.101488,0.5,0,0,0,0,-17.01385,0,0,64,0,0,49,2,229
09.54.32.194670,159.0102,432.1009,-2.313488,119.168,439.4611,0.6182198,0,0,0,0,-5.910149,-5.485187,-8.265225,0,-5.245793,-5.309696,-0.3871874,0,0,0,0,0,-11.38676,0,0,9.361557,2.093698,7.537518,0,9.384732,2.229312,-0.08965665,0,0,0,0,0,5,0,0,18.66937,-1.87916,0,82.98615,-6.832851,0.5,0,0,0,0,-17.62261,0,0,64,0,0,50,2,229
09.54.32.292676,214.2194,363.5182,-1.915962,159.0102,432.1009,1,0,0,0,0,-6.239119,-5.617148,-17.08812,0,-5.910149,-5.485187,-0.1128329,0,0,0,0,0,-11.90499,0,0,10.52921,1.384001,4.153363,0,9.361557,2.093698,-0.2334517,0,0,0,0,0,5,0,0,19.47566,-1.747696,0,82.3774,-6.164397,0.5,0,0,0,0,-17.92405,0,0,64,0,0,51,2,229
09.54.32.390682,253.673,284.7219,-2.618497,-145.7806,363.5182,-1,0,0,0,0,-7.074098,-5.380749,-17.64008,0,-7.074098,-5.617148,0.1501248,0,0,0,0,0,-12.48669,0,0,10.34958,0.731032,-1.274245,0,10.34958,1.384001,0.07789058,0,0,0,0,0,5,0,0,20.22196,-1.960533,0,80.63268,-5.733142,0.5,0,0,0,0,-19.36733,0,0,64,0,0,52,2,229
09.54.32.493687,273.8885,239.8535,-2.847245,-106.327,284.7219,-1,0,0,0,0,-7.484246,-5.166068,-15.58297,0,-7.484246,-5.380749,0.1697038,0,0,0,0,0,-12.16576,0,0,10.40463,0.4203715,-4.694581,0,10.40463,0.731032,0.5772306,0,0,0,0,0,5,0,0,20.75928,-2.150705,0,80.25684,-6.431331,0.5,0,0,0,0,-19.74316,0,0,64,0,0,53,2,229
09.54.32.598693,299.8462,231.7358,-3.029145,-86.11145,239.8535,-1,0,0,0,0,-7.810809,-5.007501,-10.44248,0,-7.484246,-5.166068,0.1183054,0,0,0,0,0,-11.76667,0,0,10.38146,0.02058397,-9.131539,0,10.40463,0.4203715,0.8919014,0,0,0,0,0,5,0,0,21.63713,-2.38339,0,80.25684,-7.055172,0.5,0,0,0,0,-20.72056,0,0,64,0,0,54,2,229
09.54.32.694699,328.4021,263.0677,-3.14732,-60.15381,231.7358,-1,0,0,0,0,-8.968901,-4.935874,-2.349478,0,-7.810809,-5.007501,-0.03483728,0,0,0,0,0,-11.56627,0,0,10.49156,-0.2962267,-10.24562,0,10.38146,0.02058397,1,0,0,0,0,0,5,0,0,22.5799,-2.478478,0,79.27944,-7.818472,0.5,0,0,0,0,-21.10358,0,0,64,0,0,55,2,229
09.54.32.791704,350.1052,290.0457,-3.253138,-31.59793,263.0677,-1,0,0,0,0,-8.547522,-4.913045,3.935216,0,-8.547522,-4.935874,-0.2919681,0,0,0,0,0,-11.64602,0,0,10.41333,-0.4544821,-7.128572,0,10.41333,-0.2962267,1,0,0,0,0,0,5,0,0,23.21682,-2.427245,0,77.92621,-8.130401,0.5,0,0,0,0,-22.07379,0,0,64,0,0,56,2,229
09.54.32.894710,14.94762,321.3528,-3.253881,-9.894806,290.0457,-1,0,0,0,0,-9.705613,-4.903925,9.356153,0,-9.705613,-4.913045,-0.4920782,0,0,0,0,0,-11.93827,0,0,10.52344,-0.586278,-0.5325888,0,10.52344,-0.4544821,1,0,0,0,0,0,5,0,0,23.82619,-2.276693,0,77.54319,-7.962336,0.5,0,0,0,0,-22.45681,0,0,64,0,0,57,2,229
09.54.32.992716,44.77633,354.1823,-3.196967,14.94762,321.3528,-1,0,0,0,0,-10.44232,-4.919183,11.9613,0,-9.705613,-4.903925,-0.6596016,0,0,0,0,0,-11.92132,0,0,10.55532,-0.6783766,9.391377,0,10.52344,-0.586278,0.5089982,0,0,0,0,0,5,0,0,24.39615,-1.995437,0,77.54319,-7.468464,0.5,0,0,0,0,-23.81004,0,0,64,0,0,58,2,229
