DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
09.39.05.719821, -0.3265215,-0.3764391,1.533604,-1.31503,-12.58769,163.8496,47.50029,-122.2168,6.333745,-0.6852744,-1.193911,-0.6032447
09.39.05.767824, -0.2997527,-0.199199,1.275007,-1.352938,-13.1879,167.413,47.50029,-122.2168,6.5188,-0.6696248,-1.191154,-0.6169903
09.39.05.820827, -0.263851,0.04538402,1.039857,-1.405062,-13.11677,170.338,47.50029,-122.2168,6.70317,-0.661819,-1.183298,-0.6309893
09.39.05.867830, -0.2190444,0.2631243,0.8288816,-1.473762,-12.43672,172.7078,47.50029,-122.2168,6.888762,-0.650202,-1.174818,-0.6463058
09.39.05.917833, -0.1718623,0.5323412,0.6398931,-1.555651,-11.01352,174.5285,47.50029,-122.2168,7.071462,-0.657185,-1.16203,-0.6582558
09.39.05.962835, -0.1213913,0.7695356,0.4675098,-1.63807,-8.911367,175.8668,47.50029,-122.2168,7.253747,-0.6721902,-1.149654,-0.6684633
09.39.06.009838, -0.07458252,0.9735808,0.3135052,-1.706218,-6.286744,176.7411,47.50029,-122.2168,7.429932,-0.7034034,-1.133555,-0.6740946
09.39.06.059841, -0.03243198,1.142672,0.171655,-1.742677,-3.195923,177.2144,47.50029,-122.2168,7.602706,-0.7531593,-1.113075,-0.6740848
09.39.06.105843, 0.004328408,1.281991,0.03809929,-1.724924,0.3312853,177.3185,47.50029,-122.2168,7.773872,-0.8255619,-1.089301,-0.6670069
09.39.06.146846, 0.03378818,1.386556,-0.08322082,-1.631423,4.120705,177.0919,47.50029,-122.2168,7.938768,-0.9217778,-1.060068,-0.6520922
09.39.06.199849, 0.05552221,1.466877,-0.1883534,-1.449698,8.001313,176.607,47.50029,-122.2168,8.092455,-1.039513,-1.023431,-0.629777
09.39.06.245851, 0.07260182,1.448783,-0.2860519,-1.148301,11.92659,175.87,47.50029,-122.2168,8.243253,-1.172089,-0.9829538,-0.6026222
09.39.06.291854, 0.08170936,1.417878,-0.3736031,-0.7272383,15.74142,174.9358,47.50029,-122.2168,8.384269,-1.329349,-0.9272882,-0.5681933
09.39.06.337857, 0.08619251,1.224008,-0.4496337,-0.1794374,19.02348,173.8411,47.50029,-122.2168,8.517261,-1.485677,-0.8776041,-0.533712
09.39.06.396860, 0.08377087,1.036394,-0.5172945,0.4793067,21.77791,172.6127,47.50029,-122.2168,8.63853,-1.661003,-0.8066253,-0.4944414
09.39.06.440863, 0.07989611,0.7785076,-0.5755288,1.259836,23.87252,171.2411,47.50029,-122.2168,8.754744,-1.827407,-0.7595447,-0.4563836
09.39.06.490865, 0.07829063,0.481185,-0.6248961,2.125981,25.11804,169.7967,47.50029,-122.2168,8.859782,-2.000541,-0.6986419,-0.4164694
09.39.06.538868, 0.07460219,0.129954,-0.6668933,3.078492,25.40386,168.2361,47.50029,-122.2168,8.956441,-2.180302,-0.6338634,-0.37503
09.39.06.588871, 0.07162737,-0.1847817,-0.6962098,4.06532,24.80297,166.6021,47.50029,-122.2168,9.043007,-2.361228,-0.5706933,-0.3322796
09.39.06.633874, 0.07033956,-0.4551547,-0.7157159,5.067324,23.4146,164.8815,47.50029,-122.2168,9.122093,-2.539917,-0.5161121,-0.2889954
09.39.06.679876, 0.0741659,-0.6818424,-0.7249746,6.030602,21.40161,163.1437,47.50029,-122.2168,9.194083,-2.706945,-0.4797244,-0.2441711
09.39.06.729879, 0.07621075,-0.873859,-0.7256349,6.933231,18.84946,161.379,47.50029,-122.2168,9.263524,-2.861142,-0.4658217,-0.1985653
09.39.06.775882, 0.08081873,-1.039776,-0.7193531,7.774945,15.7767,159.5661,47.50029,-122.2168,9.335793,-3.001565,-0.4778607,-0.1476023
09.39.06.822884, 0.08050427,-1.179909,-0.7068803,8.50153,12.32895,157.7579,47.50029,-122.2168,9.413299,-3.118968,-0.5157538,-0.09398386
09.39.06.867887, 0.08049742,-1.29887,-0.6901085,9.109778,8.536485,155.9499,47.50029,-122.2168,9.501083,-3.211344,-0.5824772,-0.03302709
09.39.06.919890, 0.07364393,-1.396928,-0.670493,9.568019,4.502413,154.1705,47.50029,-122.2169,9.602421,-3.272781,-0.6756912,0.03316693
09.39.06.967893, 0.06565179,-1.479125,-0.6496675,9.881675,0.1621515,152.3843,47.50029,-122.2169,9.724218,-3.300339,-0.7943366,0.1098714
09.39.07.020896, 0.04714897,-1.544886,-0.6293098,10.01123,-4.371582,150.6304,47.50029,-122.2169,9.868382,-3.287208,-0.9340943,0.1939555
09.39.07.084899, 0.02657273,-1.597704,-0.6114693,9.951,-9.10273,148.9049,47.50029,-122.2169,10.03903,-3.228977,-1.089076,0.2896307
09.39.07.130902, 0.00109376,-1.637603,-0.5979905,9.684886,-13.9758,147.2258,47.50029,-122.2169,10.23758,-3.121193,-1.25229,0.3961249
09.39.07.179905, -0.02377211,-1.66636,-0.5908006,9.224698,-18.82725,145.6423,47.50029,-122.2169,10.45776,-2.9656,-1.409793,0.5115435
09.39.07.222907, -0.04815469,-1.580624,-0.5899315,8.567583,-23.44523,144.1229,47.50029,-122.2169,10.70044,-2.78141,-1.543023,0.6301251
09.39.07.270910, -0.06814796,-1.479987,-0.5978361,7.753929,-27.64587,142.7055,47.50029,-122.2169,10.95516,-2.561795,-1.661046,0.7535148
09.39.07.321913, -0.08535271,-1.258864,-0.6131472,6.777872,-31.22727,141.3389,47.50029,-122.2169,11.22346,-2.333877,-1.745459,0.8735822
09.39.07.369916, -0.09891294,-1.035279,-0.6387662,5.633505,-34.22431,139.9783,47.50029,-122.2169,11.50637,-2.077209,-1.810492,0.998396
09.39.07.422919, -0.1070262,-0.6056187,-0.6718026,4.352406,-36.00943,138.6228,47.50029,-122.2169,11.79293,-1.859539,-1.835922,1.10371
09.39.07.473922, -0.1114935,-0.1556391,-0.714564,2.933701,-36.53769,137.2063,47.50029,-122.2169,12.08469,-1.632983,-1.846256,1.206348
09.39.07.524925, -0.1060306,0.2334572,-0.7650725,1.417192,-35.94756,135.6697,47.50029,-122.2169,12.37752,-1.412558,-1.836223,1.304704
09.39.07.569927, -0.1065611,0.5536335,-0.8287023,-0.1996343,-34.40952,133.9641,47.50029,-122.2169,12.6689,-1.204657,-1.813726,1.391241
09.39.07.619930, -0.1024237,0.8065211,-0.9043705,-1.844117,-32.15431,132.0745,47.50029,-122.2169,12.94832,-1.02645,-1.777598,1.462552
09.39.07.665933, -0.1053986,1.016929,-0.9942485,-3.56607,-29.2233,129.8939,47.50029,-122.2169,13.22447,-0.8672732,-1.740859,1.516162
09.39.07.712935, -0.1020227,1.188659,-1.095029,-5.276022,-25.77154,127.4085,47.50029,-122.2169,13.49139,-0.7357386,-1.706045,1.552325
09.39.07.758938, -0.1056378,1.335122,-1.206401,-6.969596,-21.80856,124.5469,47.50029,-122.2169,13.75372,-0.6249011,-1.678678,1.564754
09.39.07.802940, -0.1014121,1.456719,-1.324454,-8.550772,-17.41589,121.2867,47.50029,-122.2169,14.01066,-0.5385554,-1.660095,1.555997
09.39.07.843943, -0.1041155,1.56058,-1.445873,-9.949772,-12.68408,117.6566,47.50029,-122.2169,14.26164,-0.4704821,-1.654783,1.519284
09.39.07.878945, -0.1143844,1.647274,-1.566922,-11.10233,-7.718727,113.7141,47.50029,-122.2169,14.50605,-0.4200371,-1.66072,1.454077
09.39.07.914947, -0.1171148,1.717836,-1.682658,-11.90885,-2.713998,109.6043,47.50029,-122.2169,14.73855,-0.3909407,-1.671468,1.365962
09.39.07.955949, -0.1240203,1.779413,-1.793356,-12.3672,2.36406,105.3125,47.5003,-122.2169,14.96477,-0.3742086,-1.686731,1.250716
09.39.07.996952, -0.1230114,1.833269,-1.900397,-12.43374,7.65205,100.7276,47.5003,-122.2169,15.19308,-0.3723775,-1.70046,1.107766
09.39.08.039954, -0.1253467,1.8825,-2.002072,-12.05844,13.07136,95.92825,47.5003,-122.2169,15.42198,-0.3790894,-1.710363,0.9327637
09.39.08.077956, -0.1327976,1.926078,-2.09798,-11.19358,18.65385,90.89128,47.5003,-122.2169,15.65434,-0.3926792,-1.710688,0.7218913
09.39.08.115958, -0.1349066,1.937686,-2.183469,-9.826836,24.05768,85.89186,47.5003,-122.2169,15.87955,-0.412426,-1.694391,0.4896191
09.39.08.154961, -0.139557,1.944798,-2.259212,-7.981582,29.24277,80.98466,47.5003,-122.2169,16.09592,-0.432993,-1.658157,0.2320835
09.39.08.197963, -0.1411311,1.594934,-2.319894,-5.656887,33.42864,76.1737,47.5003,-122.2169,16.30648,-0.4395061,-1.616476,0.01310853
09.39.08.232965, -0.1389353,1.217293,-2.379664,-2.862417,36.60004,71.34813,47.5003,-122.2169,16.51409,-0.4457942,-1.560981,-0.2377914
09.39.08.274967, -0.1225395,0.8884547,-2.433159,0.1786265,38.68781,66.77482,47.5003,-122.2169,16.70408,-0.4479051,-1.478113,-0.4880861
09.39.08.317970, -0.09889895,0.5599399,-2.480112,3.545288,39.80912,62.1695,47.5003,-122.2169,16.88523,-0.4420586,-1.382314,-0.7425603
09.39.08.363972, -0.06140043,0.2619308,-2.521713,7.174851,39.97802,57.51267,47.5003,-122.2169,17.05492,-0.4319937,-1.271966,-1.000225
09.39.08.407975, -0.02435164,-0.009183202,-2.556828,11.04596,39.18728,52.65804,47.5003,-122.2169,17.21372,-0.4125191,-1.152451,-1.261024
09.39.08.446977, 0.02461507,-0.2519251,-2.576066,15.00416,37.45402,47.65428,47.50029,-122.2169,17.35719,-0.3935021,-1.025809,-1.515808
09.39.08.491980, 0.08348142,-0.4618796,-2.590086,18.85059,34.89733,42.59998,47.50029,-122.2169,17.48049,-0.3781103,-0.9006745,-1.755646
09.39.08.532982, 0.1142829,-0.6535215,-2.598795,22.61833,31.38973,37.14208,47.50029,-122.2169,17.59096,-0.3555991,-0.7856395,-1.989394
09.39.08.574985, 0.1501189,-0.829174,-2.605203,26.09297,27.03508,31.38624,47.50029,-122.2169,17.68583,-0.346293,-0.6794825,-2.215349
09.39.08.614987, 0.1606942,-0.9869651,-2.609716,29.17028,21.78003,25.16847,47.50029,-122.2169,17.76792,-0.3419117,-0.5854518,-2.427094
09.39.08.656989, 0.171068,-1.125655,-2.615762,31.69118,15.78036,18.58766,47.50029,-122.2169,17.83726,-0.3564059,-0.5010925,-2.63078
09.39.08.707992, 0.1557367,-1.247113,-2.623948,33.55786,8.976103,11.49983,47.50029,-122.2169,17.89819,-0.384134,-0.4351214,-2.823393
09.39.08.746994, 0.1271133,-1.354221,-2.63599,34.65703,1.158797,3.649324,47.50029,-122.2169,17.95262,-0.4382113,-0.3686231,-3.019677
09.39.08.787997, 0.1192268,-1.438911,-2.65746,34.82483,-6.858864,355.7846,47.50029,-122.2169,17.99634,-0.5168987,-0.3022132,-3.203968
09.39.08.828999, 0.08722224,-1.505834,-2.689197,34.00437,-14.93316,347.9888,47.50029,-122.2169,18.03244,-0.619792,-0.2500934,-3.373137
09.39.08.867001, 0.05122788,-1.557667,-2.734341,32.19563,-22.80637,340.4682,47.50029,-122.2169,18.05921,-0.7466344,-0.1855775,-3.533595
09.39.08.903003, 0.02958605,-1.594745,-2.79429,29.53153,-30.11463,333.5232,47.50028,-122.2169,18.07435,-0.8909208,-0.1046752,-3.681712
09.39.08.938005, 0.01729972,-1.620598,-2.868381,26.13521,-36.76317,327.2057,47.50028,-122.2169,18.07577,-1.04793,-0.004698091,-3.816829
09.39.08.978008, 0.01289455,-1.638561,-2.955379,22.14467,-42.69561,321.5391,47.50028,-122.2169,18.06019,-1.210696,0.1169039,-3.938697
09.39.09.023010, 0.01508326,-1.590184,-3.055422,17.47515,-48.01966,316.2576,47.50028,-122.2169,18.02664,-1.374565,0.2552931,-4.055014
09.39.09.056012, 0.02294167,-1.532153,-3.17439,11.97819,-52.86052,311.1574,47.50028,-122.2169,17.96796,-1.547033,0.4319557,-4.165902
09.39.09.095014, 0.02802393,-1.115175,-3.297133,6.169926,-56.03059,306.6445,47.50028,-122.2169,17.89823,-1.703405,0.5369368,-4.274755
09.39.09.128016, 0.02256875,-0.6744802,-3.431344,-0.1081367,-57.74563,302.3222,47.50027,-122.2169,17.81099,-1.8714,0.6730215,-4.376431
09.39.09.198020, -0.05134528,0.06850626,-3.726072,-13.08954,-57.27626,294.0728,47.50027,-122.2169,17.58717,-2.171921,0.9967391,-4.529569
09.39.09.257024, -0.2119038,0.6505557,-4.052002,-26.8206,-52.06906,284.7359,47.50027,-122.2169,17.29242,-2.483916,1.316006,-4.639383
09.39.09.293026, -0.3001911,0.8805054,-4.214391,-33.44457,-47.70695,279.2534,47.50027,-122.2169,17.12934,-2.643733,1.457373,-4.679948
09.39.09.334028, -0.4040569,1.087178,-4.376753,-40.1128,-41.60343,272.4183,47.50027,-122.2169,16.94756,-2.827818,1.59828,-4.711142
09.39.09.367030, -0.5266154,1.270933,-4.53566,-46.76544,-32.81023,263.2068,47.50026,-122.2169,16.73798,-3.040006,1.751984,-4.731317
09.39.09.400032, -0.6230978,1.422801,-4.673392,-52.34491,-21.03528,251.2986,47.50026,-122.2169,16.51639,-3.268476,1.891829,-4.747669
09.39.09.459035, -0.8241734,1.636232,-4.859372,-57.57925,11.75204,219.0432,47.50026,-122.2169,16.02775,-3.754193,2.233245,-4.746722
09.39.09.493037, -0.8497248,1.705619,-4.893421,-56.16433,28.68278,202.6909,47.50026,-122.2169,15.77351,-4.023375,2.369973,-4.744396
09.39.09.616044, -0.8787903,1.858639,-4.861003,-46.64249,55.53497,177.3279,47.50026,-122.2169,15.19278,-4.492994,2.790002,-4.720244
09.39.09.616044, -0.8737198,2.001237,-4.701936,-33.01824,71.52608,163.2883,47.50026,-122.2169,14.52989,-4.8144,3.318491,-4.696797
09.39.09.671047, -0.879821,2.068647,-4.575626,-25.71564,77.30922,158.7738,47.50025,-122.2169,14.15597,-4.887991,3.626334,-4.697345
09.39.09.719050, -0.8802287,1.740152,-4.377111,-17.29634,82.17899,154.8389,47.50025,-122.2169,13.69284,-4.985526,3.894974,-4.742765
09.39.09.765053, -0.8575377,1.380902,-4.133366,-8.416807,85.81017,151.6279,47.50025,-122.2169,13.14704,-5.045301,4.237828,-4.774847
09.39.09.809055, -0.8052863,1.107295,-3.862103,0.4554118,88.42765,149.0498,47.50025,-122.2169,12.5227,-5.052785,4.623876,-4.802507
09.39.09.852058, -0.7257903,0.8495398,-3.575676,8.910288,90.15866,147.0207,47.50024,-122.2169,11.83627,-5.018635,5.002303,-4.825969
09.39.09.902060, -0.63708,0.6082619,-3.28742,16.81426,91.1635,145.3946,47.50024,-122.2169,11.09262,-4.947684,5.370315,-4.843604
09.39.09.946063, -0.5257897,0.3678165,-2.995727,24.34812,91.54842,144.0618,47.50024,-122.2169,10.26425,-4.862466,5.741633,-4.844032
09.39.09.994066, -0.4820273,0.1410476,-2.71997,31.22782,91.26875,142.8016,47.50024,-122.2169,9.381893,-4.755708,6.091131,-4.860909
09.39.10.038068, -0.4027934,-0.1057323,-2.448394,37.55209,90.29824,141.6071,47.50024,-122.2169,8.427033,-4.695541,6.453074,-4.845608
09.39.10.080071, -0.442519,-0.3411449,-2.204119,43.19456,88.38586,140.0228,47.50024,-122.2169,7.430971,-4.678961,6.773577,-4.877078
09.39.10.113073, -0.4443246,-0.5798137,-1.988772,48.15965,85.52132,138.0537,47.50023,-122.2169,6.402965,-4.742736,7.104939,-4.885377
09.39.10.146074, -0.4335089,-0.7882835,-1.810419,52.31486,81.92316,135.7561,47.50023,-122.2169,5.401234,-4.859827,7.40502,-4.899286
09.39.10.183077, -0.4456747,-0.9738891,-1.657741,55.83902,77.50864,132.9584,47.50023,-122.2169,4.411586,-5.036299,7.661991,-4.931828
09.39.10.216078, -0.4553267,-1.13941,-1.522256,58.86775,72.1675,129.5388,47.50023,-122.2169,3.408663,-5.26492,7.897327,-4.966923
09.39.10.248080, -0.4651747,-1.281194,-1.405531,61.36329,66.03526,125.5354,47.50023,-122.2169,2.416527,-5.534966,8.101206,-5.001578
09.39.10.283082, -0.4767307,-1.400246,-1.305233,63.3463,59.21891,120.9969,47.50023,-122.2169,1.441266,-5.839728,8.27252,-5.031396
09.39.13.385260, 0,0,0,0,0,0,47.5003,-122.2168,0,0,0,0
09.39.13.430262, -0.09098472,-0.1410994,-0.4652581,1.178782,-0.1260285,154.0443,47.5003,-122.2168,0.2280883,-0.07798351,-1.653955,0.0004665071
09.39.13.483265, -0.1550667,-0.3584473,-0.7708213,0.7939882,-1.043199,152.1575,47.5003,-122.2168,0.4845917,-0.09290843,-1.828668,-0.03709253
09.39.13.531268, -0.2492613,-0.5549536,-1.064205,0.1061285,-2.499048,149.4509,47.5003,-122.2168,0.7629381,-0.09896136,-1.900513,-0.07742365
09.39.13.630274, -0.3314759,-0.7170616,-1.334087,-0.9103999,-4.373231,146.0145,47.5003,-122.2168,1.049356,-0.08959261,-1.916488,-0.1189087
09.39.13.630274, -0.400571,-0.8532944,-1.58463,-2.30084,-6.581558,141.8717,47.5003,-122.2168,1.342337,-0.05711878,-1.910705,-0.1626032
09.39.13.677276, -0.4537113,-0.9674733,-1.812811,-4.054329,-8.96128,137.1955,47.5003,-122.2168,1.631319,0.001264708,-1.885665,-0.2059947
09.39.13.732280, -0.3995461,-0.9566602,-2.021795,-5.945401,-11.12966,131.9799,47.5003,-122.2168,1.917616,0.05784879,-1.857174,-0.2223692
09.39.13.779282, -0.3283418,-0.9455241,-2.215783,-7.965806,-13.05861,126.1667,47.5003,-122.2168,2.202914,0.1435635,-1.818779,-0.2374915
09.39.13.816284, -0.2443732,-0.8822862,-2.393936,-10.04262,-14.5169,119.8764,47.5003,-122.2168,2.479493,0.240337,-1.766274,-0.2493032
09.39.13.849286, -0.1675542,-0.8247256,-2.535176,-12.03431,-15.44837,113.5464,47.5003,-122.2168,2.731515,0.3498648,-1.705811,-0.2520909
09.39.13.886288, -0.08916965,-0.6746722,-2.644346,-13.86093,-15.67976,107.3204,47.5003,-122.2168,2.95926,0.4447099,-1.651183,-0.2633883
09.39.13.917290, -0.02075165,-0.4881192,-2.734583,-15.54962,-15.20374,100.9679,47.5003,-122.2168,3.172659,0.5467928,-1.590288,-0.2679889
09.39.13.951292, 0.03296543,-0.3121578,-2.796006,-16.99902,-14.14303,94.77628,47.5003,-122.2168,3.365492,0.6495585,-1.530489,-0.2670846
