DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
09.37.33.398541, -0.5314723,-0.9751268,3.672274,1.327492,-50.07345,310.8278,47.50022,-122.2165,4.826616,-3.52089,-1.065874,3.425594
09.37.33.440543, -0.425534,-0.6189148,3.76319,7.31263,-50.94344,317.2137,47.50023,-122.2165,4.948731,-3.744567,-0.9608065,3.243601
09.37.33.481546, -0.2971042,-0.3011077,3.853191,13.78842,-50.42188,323.6133,47.50023,-122.2165,5.054565,-3.963942,-0.8293546,3.070752
09.37.33.525548, -0.15096,-0.02498619,3.93967,20.56559,-48.51318,330.1842,47.50023,-122.2165,5.140487,-4.174261,-0.6805963,2.905603
09.37.33.569551, -0.003634505,0.2163487,4.008945,27.57313,-45.0742,337.3383,47.50023,-122.2165,5.205069,-4.374081,-0.514313,2.749057
09.37.33.620553, 0.1540643,0.4278022,4.060723,34.54622,-39.89449,345.4011,47.50023,-122.2165,5.246615,-4.572897,-0.3460376,2.579937
09.37.33.661556, 0.2927109,0.6189948,4.112162,41.39894,-32.21934,355.3544,47.50023,-122.2165,5.263918,-4.770226,-0.1684237,2.404125
09.37.33.702558, 0.4349601,0.7860885,4.163865,47.2395,-21.9138,7.303591,47.50023,-122.2165,5.256196,-4.969674,0.001491942,2.204476
09.37.33.742560, 0.5780237,0.931444,4.216155,51.53816,-8.637427,21.74026,47.50023,-122.2165,5.224265,-5.168837,0.1714328,1.985489
09.37.33.785563, 0.657685,1.057727,4.262204,53.49866,7.15972,38.36439,47.50023,-122.2165,5.172639,-5.363818,0.3144132,1.753035
09.37.33.835566, 0.7294526,1.144273,4.304596,52.65177,23.88444,55.82972,47.50023,-122.2165,5.098966,-5.5611,0.4665664,1.490227
09.37.33.883569, 0.7459669,1.198867,4.34753,48.7006,39.58588,72.37144,47.50023,-122.2165,4.999356,-5.761629,0.6209146,1.185881
09.37.33.942572, 0.7526083,1.201486,4.395176,42.10966,52.16438,85.98362,47.50023,-122.2165,4.866893,-5.953424,0.8249118,0.865743
09.37.33.993575, 0.7383293,1.176704,4.454186,33.4552,61.58921,96.67151,47.50023,-122.2165,4.691111,-6.13709,1.084679,0.5382243
09.37.34.049578, 0.7274477,1.134836,4.530491,23.31568,68.39349,105.0367,47.50023,-122.2165,4.458744,-6.300981,1.424208,0.2478314
09.37.34.105581, 0.7210134,0.5778432,4.60353,12.13709,71.79823,111.7929,47.50023,-122.2165,4.172062,-6.461316,1.747131,0.04426062
09.37.34.149584, 0.631713,0.02667635,4.679629,0.2677059,72.29295,117.6163,47.50023,-122.2165,3.821541,-6.604133,2.128478,-0.1491955
09.37.34.195586, 0.4778661,-0.4453351,4.76116,-11.67639,70.40418,122.9822,47.50023,-122.2165,3.417521,-6.726367,2.523432,-0.3049832
09.37.34.239589, 0.2735966,-0.8527488,4.870713,-23.7816,66.30526,128.6384,47.50023,-122.2165,2.958493,-6.847521,2.899961,-0.4577206
09.37.34.270591, 0.05330586,-1.196068,4.989179,-35.73599,59.7625,135.4204,47.50023,-122.2165,2.455661,-6.973802,3.241712,-0.6168514
09.37.34.301592, -0.1824411,-1.455782,5.082047,-46.40984,50.66265,143.954,47.50023,-122.2165,1.955744,-7.10069,3.521662,-0.81264
09.37.34.358596, -0.5815421,-1.79504,5.234358,-62.26988,19.23671,172.9002,47.50023,-122.2165,0.9775409,-7.349322,3.945421,-1.298832
09.37.34.415599, -1.865323,-1.931442,5.38694,-65.70377,-33.21624,222.0739,47.50023,-122.2165,0.01820076,-7.550572,4.316705,-1.86517
09.37.34.470602, -3.344378,-1.379269,3.915258,-60.38983,-73.44492,262.0004,47.50023,-122.2165,-0.4909015,-6.710982,1.54555,-1.994876
09.37.34.528605, -3.360828,-1.26861,3.105496,-50.54626,-95.59415,284.4828,47.50023,-122.2165,-0.5571952,-6.067479,0.01124688,-2.198059
09.37.34.599609, -3.655587,-1.526604,2.840776,-38.27581,-110.066,298.8673,47.50023,-122.2165,-0.5210912,-5.773324,-0.2178618,-2.264812
09.37.34.634611, -3.761635,-1.59286,2.753885,-30.97946,-115.8938,304.5711,47.50023,-122.2165,-0.5240373,-5.714955,-0.0156531,-2.247854
09.37.34.672614, -3.793629,-1.517007,2.697813,-23.21973,-120.5336,309.2519,47.50023,-122.2166,-0.5550276,-5.666368,0.2416305,-2.226066
09.37.34.710616, -3.753293,-1.352945,2.602001,-15.06989,-124.1341,313.2128,47.50023,-122.2166,-0.6075972,-5.582028,0.4232056,-2.221015
09.37.34.749618, -3.645861,-0.965057,2.558762,-6.687978,-126.3553,316.4951,47.50023,-122.2166,-0.6636115,-5.42625,0.4382348,-2.237395
09.37.34.791620, -3.378155,-0.4574743,2.373188,1.406757,-127.1284,319.2826,47.50022,-122.2166,-0.7045619,-5.208847,0.2989044,-2.241073
09.37.34.838623, -2.221186,0.3114411,1.648865,7.12874,-126.1816,321.0086,47.50022,-122.2166,-0.6808642,-4.86257,-0.2372343,-2.145025
09.37.34.880626, 0.5543665,0.7832816,-0.5940362,5.282571,-124.3981,320.7747,47.50022,-122.2166,-0.5571914,-4.558422,-0.9873132,-1.912968
09.37.34.928628, 0.5550035,0.8165145,-0.5457504,3.51275,-122.5187,320.4164,47.50022,-122.2166,-0.4808947,-4.526668,-0.6188391,-1.899672
09.37.34.975631, 0.5721635,0.8151879,-0.5536185,1.634962,-120.5459,319.9562,47.50022,-122.2166,-0.4555737,-4.495233,-0.2263416,-1.887532
09.37.35.019634, 0.5718048,0.8241628,-0.5054142,-0.1813396,-118.4752,319.3552,47.50022,-122.2166,-0.4878449,-4.463585,0.1811963,-1.875962
09.37.35.060636, 0.5941704,0.8436221,-0.525326,-2.049038,-116.3297,318.6611,47.50022,-122.2166,-0.576091,-4.426065,0.5707563,-1.862276
09.37.35.102638, 0.6225596,1.006542,-0.5111681,-3.858678,-113.7893,317.8305,47.50022,-122.2166,-0.7026718,-4.362456,0.8534405,-1.83716
09.37.35.143641, 0.509208,-0.499595,-0.6007541,-5.707329,-114.9507,317.2676,47.50022,-122.2166,-0.7143512,-4.033317,0.04473747,-1.827574
09.37.35.183643, 0.4363158,-0.7719799,-0.4479779,-7.135129,-116.7523,316.7538,47.50022,-122.2166,-0.7079455,-3.890232,-0.08236638,-1.784886
09.37.35.224645, 0.3977693,-0.7277639,-0.3533128,-8.315477,-118.4191,316.272,47.50022,-122.2166,-0.7031093,-3.770536,-0.06980076,-1.753097
09.37.35.264648, 0.3574518,-0.6366524,-0.2114808,-9.160399,-119.8485,315.7518,47.50021,-122.2166,-0.7013502,-3.647764,-0.04609046,-1.724254
09.37.35.302650, 0.3354445,-0.4639152,-0.1340493,-9.829589,-120.8544,315.2086,47.50021,-122.2166,-0.7018982,-3.518987,-0.02701428,-1.69651
09.37.35.342652, 0.3087019,-0.3114894,-0.007180421,-10.20913,-121.4673,314.5916,47.50021,-122.2166,-0.702653,-3.386434,-0.02229205,-1.669449
09.37.35.380654, 0.2878613,-0.1303441,0.06159151,-10.43392,-121.6521,313.9379,47.50021,-122.2166,-0.7033308,-3.251776,-0.02215753,-1.642582
09.37.35.423657, 0.2578046,-0.007440857,0.1818306,-10.38864,-121.5393,313.2073,47.50021,-122.2166,-0.7031603,-3.118205,-0.02660403,-1.616329
09.37.35.463659, 0.2278187,0.1187766,0.2472528,-10.17551,-121.1306,312.4461,47.50021,-122.2166,-0.7026007,-2.985598,-0.02684393,-1.590278
09.37.35.501661, 0.1881823,0.1745842,0.3651006,-9.677622,-120.5895,311.6296,47.50021,-122.2166,-0.7021561,-2.85728,-0.02456946,-1.56506
09.37.35.540663, 0.1593902,0.2278042,0.418816,-9.038259,-119.9402,310.8231,47.50021,-122.2166,-0.7023396,-2.734081,-0.01925935,-1.540647
09.37.35.580666, 0.1311904,0.2192492,0.5153899,-8.173599,-119.3193,309.9796,47.50021,-122.2166,-0.7026466,-2.614583,-0.01615196,-1.516346
09.37.35.620668, 0.118098,0.223473,0.5483393,-7.219251,-118.7014,309.1367,47.50021,-122.2166,-0.7035563,-2.498525,-0.01072285,-1.491654
09.37.35.660670, 0.1067685,0.1861843,0.6228396,-6.091727,-118.1764,308.2457,47.50021,-122.2166,-0.7044954,-2.384226,-0.008927405,-1.465714
09.37.35.701673, 0.1149474,0.08872475,0.6144022,-4.979288,-117.8908,307.3574,47.50021,-122.2166,-0.7023767,-2.26746,-0.03231397,-1.438082
09.37.35.741675, 0.1327074,-0.002059449,0.6380539,-3.821176,-117.8257,306.4049,47.50021,-122.2166,-0.6999561,-2.159133,-0.03197464,-1.408134
09.37.35.780677, 0.1755326,-0.02554979,0.5874459,-2.813174,-117.832,305.4225,47.50021,-122.2166,-0.6986303,-2.055191,-0.02372456,-1.376173
09.37.35.823679, 0.2254571,-0.05772831,0.5663493,-1.91148,-117.9257,304.3721,47.50021,-122.2166,-0.6978818,-1.953316,-0.01878353,-1.34185
09.37.35.863682, 0.3175842,-0.02292437,0.4479241,-1.337021,-117.9534,303.2364,47.50021,-122.2166,-0.6963434,-1.849439,-0.02284171,-1.304257
09.37.35.901684, 0.4049161,-0.01057793,0.3750311,-1.008941,-117.9597,302.0023,47.50021,-122.2166,-0.6953277,-1.749122,-0.01897037,-1.265305
09.37.35.948687, 0.4917311,0.02022954,0.2561634,-1.018562,-117.8968,300.7348,47.50021,-122.2166,-0.6947888,-1.651413,-0.01482842,-1.226773
09.37.35.987689, 0.5574753,0.02227895,0.1958882,-1.227173,-117.8219,299.3413,47.50021,-122.2166,-0.6947801,-1.549056,-0.009609123,-1.188368
09.37.36.028691, 0.6042183,0.0651489,0.09478544,-1.693714,-117.6364,297.9735,47.50021,-122.2166,-0.6953612,-1.444782,-0.004599276,-1.153413
09.37.36.074694, 0.6181943,0.02937518,0.06383337,-2.233813,-117.5229,296.6122,47.50021,-122.2166,-0.6945466,-1.344279,-0.01424821,-1.12128
09.37.36.115696, 0.6234568,0.02365636,0.006242149,-2.918059,-117.4051,295.2572,47.50021,-122.2166,-0.6933541,-1.248638,-0.01652659,-1.090266
09.37.36.156699, 0.6096743,-0.01274591,0.00812012,-3.571818,-117.3618,293.9441,47.50021,-122.2166,-0.6920987,-1.16098,-0.01646057,-1.061662
09.37.36.196701, 0.5894447,-0.01387219,-0.01446821,-4.249886,-117.31,292.6978,47.5002,-122.2166,-0.690899,-1.079274,-0.01533374,-1.034603
09.37.36.238703, 0.5564035,-0.03759482,0.01496575,-4.822386,-117.3052,291.5005,47.5002,-122.2166,-0.6895329,-1.00343,-0.01596986,-1.008874
09.37.36.280706, 0.5203742,-0.02560992,0.01861766,-5.348967,-117.267,290.3724,47.5002,-122.2166,-0.6886182,-0.9329166,-0.01261884,-0.9839784
09.37.36.324708, 0.478196,-0.04059345,0.06592801,-5.730453,-117.26,289.2783,47.5002,-122.2166,-0.6873321,-0.8661176,-0.01455977,-0.959574
09.37.36.366711, 0.4345948,-0.02333763,0.08517303,-6.028176,-117.2123,288.2398,47.5002,-122.2166,-0.6863748,-0.8033278,-0.01195966,-0.9351946
09.37.36.407713, 0.389723,-0.03457107,0.1406093,-6.155506,-117.1927,287.2419,47.5002,-122.2166,-0.6850214,-0.7447063,-0.01415296,-0.911183
09.37.36.452715, 0.3471021,-0.01744639,0.1635394,-6.186224,-117.1381,286.3182,47.5002,-122.2166,-0.6840708,-0.691238,-0.01131999,-0.887611
09.37.36.493718, 0.3073282,-0.02857578,0.214405,-6.06215,-117.1141,285.4094,47.5002,-122.2166,-0.6827597,-0.6404706,-0.01370178,-0.8637478
09.37.36.535720, 0.2722014,-0.01219326,0.2290983,-5.86852,-117.0592,284.5687,47.5002,-122.2166,-0.6816509,-0.5945899,-0.01090575,-0.8403292
09.37.36.576723, 0.2441982,-0.02109738,0.2643675,-5.567134,-117.0317,283.7504,47.5002,-122.2166,-0.6804488,-0.5522555,-0.01229102,-0.8170828
09.37.36.623725, 0.2208647,-0.008108713,0.263108,-5.244135,-116.9821,282.9886,47.5002,-122.2166,-0.6793967,-0.5139166,-0.01053784,-0.7943206
09.37.36.665728, 0.2055968,-0.01749342,0.2792402,-4.859478,-116.9607,282.2239,47.5002,-122.2166,-0.6782127,-0.4779758,-0.01120338,-0.771262
09.37.36.708730, 0.1943826,-0.004399224,0.2600349,-4.505376,-116.9155,281.5079,47.5002,-122.2166,-0.6773627,-0.4455662,-0.008867805,-0.7487994
09.37.36.751733, 0.1916327,-0.01333941,0.2566875,-4.155927,-116.8975,280.804,47.5002,-122.2166,-0.6760361,-0.4159781,-0.01156734,-0.7266546
09.37.36.793735, 0.1905371,0.0002492509,0.2235759,-3.877569,-116.8524,280.1391,47.5002,-122.2166,-0.6750391,-0.3892393,-0.009221586,-0.7050404
09.37.36.838738, 0.1959908,-0.007685725,0.2079344,-3.63952,-116.8301,279.4809,47.5002,-122.2166,-0.673965,-0.3648345,-0.009789832,-0.6839155
09.37.36.880740, 0.200086,-0.0001339512,0.168282,-3.49129,-116.793,278.8517,47.5002,-122.2166,-0.6732584,-0.342387,-0.007111058,-0.6632817
09.37.36.924742, 0.2082242,-0.009410745,0.1486997,-3.395204,-116.7803,278.2277,47.5002,-122.2166,-0.6724504,-0.3218142,-0.007138487,-0.6432149
09.37.36.972745, 0.2129065,-0.005711271,0.1107167,-3.387823,-116.7605,277.6328,47.5002,-122.2166,-0.6720557,-0.3027743,-0.004904053,-0.6237672
09.37.37.014748, 0.2198308,-0.01460885,0.09359688,-3.426817,-116.7627,277.0251,47.5002,-122.2166,-0.6715695,-0.2846572,-0.004715009,-0.6043622
09.37.37.056750, 0.2220104,-0.01001221,0.06250308,-3.537356,-116.754,276.4556,47.5002,-122.2166,-0.6714,-0.2680344,-0.002576151,-0.5859644
09.37.37.098752, 0.2245843,-0.01704472,0.05350254,-3.670023,-116.7619,275.8936,47.5002,-122.2166,-0.6711666,-0.25256,-0.003040056,-0.568277
09.37.37.144755, 0.221699,-0.01470524,0.03395315,-3.841186,-116.764,275.3653,47.5002,-122.2166,-0.6709641,-0.2380845,-0.002144618,-0.5514428
09.37.37.188758, 0.2186022,-0.0180567,0.03527309,-4.008492,-116.7734,274.8344,47.5002,-122.2166,-0.6709348,-0.2242551,-0.001602213,-0.5349785
09.37.37.231760, 0.2103457,-0.01598806,0.02661445,-4.186401,-116.7779,274.3303,47.5002,-122.2166,-0.670795,-0.2109841,-0.00167081,-0.5191438
09.37.37.274762, 0.2025668,-0.01661009,0.03610523,-4.334088,-116.7831,273.8339,47.5002,-122.2166,-0.6706843,-0.1984657,-0.001469131,-0.5039094
09.37.37.320765, 0.1910195,-0.01436761,0.03497418,-4.470365,-116.7836,273.3679,47.5002,-122.2166,-0.6706098,-0.1865182,-0.001929596,-0.4893898
09.37.37.362768, 0.1803357,-0.01507964,0.04904842,-4.565185,-116.7856,272.9016,47.5002,-122.2166,-0.6703628,-0.1749869,-0.002392834,-0.4750953
09.37.37.406770, 0.1670596,-0.01197946,0.05223873,-4.636522,-116.7813,272.4689,47.50019,-122.2166,-0.6701568,-0.1641375,-0.002143048,-0.4615819
09.37.37.449773, 0.1554142,-0.01235802,0.06759682,-4.660587,-116.7784,272.0446,47.50019,-122.2166,-0.6699107,-0.1538757,-0.002420456,-0.4485252
09.37.37.496775, 0.1423116,-0.01016306,0.07148313,-4.661222,-116.7719,271.647,47.50019,-122.2166,-0.6697304,-0.1441485,-0.001968468,-0.4360245
09.37.37.540778, 0.1318128,-0.009625946,0.08418585,-4.620953,-116.7649,271.2502,47.50019,-122.2166,-0.6692982,-0.1348071,-0.002966449,-0.4236611
09.37.37.583780, 0.1206935,-0.008111668,0.08497142,-4.566113,-116.7562,270.8781,47.50019,-122.2166,-0.6690617,-0.1259962,-0.00231122,-0.411743
09.37.37.628783, 0.1128763,-0.007446251,0.09248605,-4.48597,-116.7472,270.5188,47.50019,-122.2166,-0.6686613,-0.1178986,-0.002774042,-0.4003416
09.37.37.676785, 0.1049121,-0.00670035,0.08861043,-4.405094,-116.7384,270.1804,47.50019,-122.2166,-0.6684067,-0.1102813,-0.002446766,-0.3892928
09.37.37.720788, 0.1000132,-0.005232013,0.09053181,-4.312362,-116.7268,269.8442,47.50019,-122.2166,-0.6681005,-0.103146,-0.002068663,-0.3784015
09.37.37.762790, 0.09507702,-0.006522193,0.08187765,-4.234311,-116.7206,269.5315,47.50019,-122.2166,-0.6677375,-0.09654953,-0.002469388,-0.3679769
09.37.37.808793, 0.09285179,-0.005331808,0.07907604,-4.161242,-116.7125,269.2319,47.50019,-122.2166,-0.6675096,-0.09063546,-0.002266058,-0.3580205
09.37.37.851795, 0.09016157,-0.006352796,0.0677216,-4.110016,-116.7086,268.9472,47.50019,-122.2166,-0.6672568,-0.0850824,-0.001721973,-0.3483
09.37.37.895798, 0.08943215,-0.005823178,0.06235758,-4.070624,-116.7041,268.6731,47.50019,-122.2166,-0.6670098,-0.08008545,-0.001700103,-0.3390013
09.37.37.938800, 0.08780491,-0.006299536,0.05069138,-4.055837,-116.7021,268.4164,47.50019,-122.2166,-0.6668614,-0.07546902,-0.001024494,-0.3300617
09.37.37.982803, 0.08734433,-0.005783928,0.0452772,-4.052774,-116.6993,268.168,47.50019,-122.2166,-0.6667499,-0.07126624,-0.001466503,-0.3214622
09.37.38.029806, 0.08560847,-0.007582105,0.03515744,-4.070485,-116.7021,267.9352,47.50019,-122.2166,-0.6665713,-0.06734178,-0.001240999,-0.3131663
09.37.38.078808, 0.08450831,-0.005062618,0.03140307,-4.095885,-116.6988,267.7047,47.50019,-122.2166,-0.6665502,-0.0636718,-0.000143336,-0.3050187
09.37.38.121811, 0.08186018,-0.008383798,0.02357579,-4.137006,-116.7051,267.4845,47.50019,-122.2166,-0.6663698,-0.06012466,-0.00120309,-0.2970376
09.37.38.164813, 0.07950553,-0.004839476,0.02246167,-4.177396,-116.7025,267.2743,47.50019,-122.2166,-0.6662919,-0.05687348,0.0001500477,-0.2894353
09.37.38.209816, 0.07586901,-0.008212862,0.01803613,-4.223296,-116.7093,267.0795,47.50019,-122.2166,-0.6661783,-0.05385973,-0.0007764022,-0.282228
09.37.38.253818, 0.07233821,-0.005400939,0.01941591,-4.262129,-116.7093,266.8908,47.50019,-122.2166,-0.666286,-0.05097665,5.156753E-05,-0.2752439
09.37.38.297821, 0.0678089,-0.007454219,0.01750269,-4.299916,-116.7153,266.7156,47.50019,-122.2166,-0.6661582,-0.048209,-0.000876424,-0.2685913
09.37.38.340823, 0.06358092,-0.00423329,0.0204027,-4.326185,-116.7135,266.5475,47.50019,-122.2166,-0.6660273,-0.04560591,-0.0002117691,-0.2621703
09.37.38.383826, 0.05871908,-0.00568781,0.0199662,-4.3478,-116.7161,266.3916,47.50019,-122.2166,-0.6658993,-0.04309758,-0.0008846499,-0.2560462
09.37.38.426828, 0.05436422,-0.00283935,0.02321143,-4.357096,-116.7121,266.243,47.50019,-122.2166,-0.6659083,-0.04074483,6.321473E-05,-0.2501664
