MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
304.0944,52.88599,0,-64.56769,54.82655,-1,0,0,0,0,-0.4507388,-0.01998599,0.2680317,0,-0.4507388,-0.01693847,-0.01161661,0,0,0,0,0,-0.1617521,0,0,-0.5012462,0.02769263,-0.1263177,0,-0.5012462,0.02724863,-0.03883066,0,0,0,0,0,-0.6430054,0,0,0.09238454,0.0004960763,0,99.58698,0.0004853541,1,0,0,0,0,-0.4130216,0,0,72,0,0,10,2,229
311.6426,103.2462,0,-55.90564,52.88599,-1,0,0,0,0,-0.4507388,-0.1271043,0.4535718,0,-0.4507388,-0.01998599,-0.01349893,0,0,0,0,0,-0.1674175,0,0,-0.5012462,-0.1581164,-0.6490364,0,-0.5012462,0.02769263,-0.04741941,0,0,0,0,0,-0.6417461,0,0,0.9051263,-3.547352,0,99.58698,0.001627329,1,0,0,0,0,-0.4130216,0,0,72,0,0,11,2,229
322.309,133.3594,-3.859532,-48.35739,103.2462,1,0,0,0,0,-0.1276256,-0.1842859,1.28859,0,-0.1276256,-0.1271043,-0.02542379,0,0,0,0,0,-0.2731707,0,0,-0.7909832,-0.2673327,-1.266347,0,-0.7909832,-0.1581164,-0.04781421,0,0,0,0,0,-1.585108,0,0,2.138248,-4.693486,0,98.52672,-11.63673,1,0,0,0,0,-1.473281,0,0,72,0,0,12,2,229
342.6439,168.6582,-7.328845,-37.69098,133.3594,1,0,0,0,0,-0.1999816,-0.2635987,3.506075,0,-0.1999816,-0.1842859,-0.05235814,0,0,0,0,0,-0.4003821,0,0,-0.7359298,-0.396538,-1.83753,0,-0.7359298,-0.2673327,-0.05054663,0,0,0,0,0,-1.815767,0,0,4.383298,-5.516969,0,97.78225,-15.39651,1,0,0,0,0,-2.21775,0,0,72,0,0,13,2,229
358.3201,161.3033,-14.06935,-17.35611,168.6582,1,0,0,0,0,-0.3334634,-0.3556943,5.53607,0,-0.1999816,-0.2635987,-0.1256709,0,0,0,0,0,-0.5478246,0,0,-0.6489978,-0.3559051,-1.547179,0,-0.7359298,-0.396538,-0.03171256,0,0,0,0,0,-2.182232,0,0,6.117768,-5.815329,0,97.78225,-18.09787,1,0,0,0,0,-5.052732,0,0,72,0,0,14,2,229
10.07914,110.2897,-25.16343,-1.679932,161.3033,1,0,0,0,0,-0.3222339,-0.5556699,7.66117,0,-0.3334634,-0.3556943,-0.195104,0,0,0,0,0,-0.7576067,0,0,-0.6721723,-0.1629834,-0.3395333,0,-0.6489978,-0.3559051,-0.03632943,0,0,0,0,0,-1.942064,0,0,7.979712,-6.042339,0,94.94727,-19.0766,1,0,0,0,0,-6.398777,0,0,72,0,0,15,2,229
17.26963,63.36995,-42.75576,10.07914,110.2897,1,0,0,0,0,0.02678919,-0.8300008,9.895329,0,0.02678919,-0.5556699,-0.2724059,0,0,0,0,0,-1.025248,0,0,-0.6953468,-0.01379369,1.202379,0,-0.6953468,-0.1629834,-0.1001556,0,0,0,0,0,-1.461483,0,0,9.922699,-6.225378,0,91.88654,-19.82129,1,0,0,0,0,-8.113462,0,0,72,0,0,16,2,229
21.04347,29.78656,-48.75582,17.26963,63.36995,1,0,0,0,0,-0.190279,-1.135362,12.2148,0,-0.190279,-0.8300008,-0.356292,0,0,0,0,0,-1.597962,0,0,-0.5301869,0.07233666,2.598278,0,-0.5301869,-0.01379369,-0.184311,0,0,0,0,0,-0.8010017,0,0,11.95036,-6.371662,0,89.65313,-20.42173,1,0,0,0,0,-10.34687,0,0,72,0,0,17,2,229
22.3765,7.079406,-50.88523,21.04347,29.78656,-1,0,0,0,0,-0.3496704,-1.45244,14.54658,0,-0.190279,-1.135362,-0.4457933,0,0,0,0,0,-2.165628,0,0,-0.7098169,0.09892923,3.282325,0,-0.5301869,0.07233666,-0.2902589,0,0,0,0,0,-0.5567101,0,0,14.01825,-6.487,0,89.65313,-20.9016,1,0,0,0,0,-12.52742,0,0,72,0,0,18,2,229
22.04272,-7.65307,-50.52396,22.3765,7.079406,-1,0,0,0,0,-0.7485895,-1.769423,16.76222,0,-0.3496704,-1.45244,-0.5377794,0,0,0,0,0,-2.801141,0,0,-0.6779385,0.07220184,2.820054,0,-0.7098169,0.09892923,-0.3699999,0,0,0,0,0,-0.739414,0,0,16.14013,-6.581094,0,87.47257,-21.27995,1,0,0,0,0,-14.2493,0,0,72,0,0,19,2,229
28.85964,89.16335,-45.20688,22.04272,-7.65307,-1,0,0,0,0,-0.7373595,-1.756344,18.17728,0,-0.7373595,-1.769423,-0.6283054,0,0,0,0,0,-3.502455,0,0,-0.7011127,-0.3578588,2.118615,0,-0.7011127,0.07220184,-0.3302309,0,0,0,0,0,-0.802713,0,0,18.28869,-6.6623,0,84.40466,-21.58862,1,0,0,0,0,-15.59534,0,0,72,0,0,20,2,229
44.14323,170.2616,-42.32841,28.85964,89.16335,1,0,0,0,0,-1.208634,-1.683811,18.30771,0,-1.208634,-1.756344,-0.6755402,0,0,0,0,0,-3.614339,0,0,-0.6141806,-0.7538456,1.891482,0,-0.6141806,-0.3578588,-0.3694893,0,0,0,0,0,-1.897572,0,0,20.39651,-6.687728,0,81.93832,-21.85501,1,0,0,0,0,-18.06168,0,0,72,0,0,21,2,229
65.79144,235.6307,-48.44276,44.14323,170.2616,1,0,0,0,0,-0.8596115,-1.53571,16.72997,0,-1.208634,-1.683811,-0.6754035,0,0,0,0,0,-3.4795,0,0,-0.6373553,-1.07004,2.063101,0,-0.6141806,-0.7538456,-0.4519216,0,0,0,0,0,-3.02071,0,0,22.46369,-6.707255,0,81.93832,-21.93843,1,0,0,0,0,-19.77637,0,0,72,0,0,22,2,229
99.95801,217.3596,-62.35873,65.79144,235.6307,1,0,0,0,0,-0.9207382,-1.587671,11.17337,0,-0.8596115,-1.53571,-0.6148318,0,0,0,0,0,-3.103313,0,0,-0.6054764,-1.365695,0.8993545,0,-0.6373553,-1.07004,-0.553282,0,0,0,0,0,-3.950834,0,0,25.52658,-6.781276,0,80.22363,-22.00248,1,0,0,0,0,-21.86688,0,0,72,0,0,23,2,229
116.8722,182.3405,-102.6629,99.95801,217.3596,1,0,0,0,0,-1.562634,-1.639422,6.985345,0,-1.562634,-1.587671,-0.4461194,0,0,0,0,0,-3.403082,0,0,-0.6750002,-1.483646,-1.928126,0,-0.6750002,-1.365695,-0.519151,0,0,0,0,0,-4.843497,0,0,27.50892,-6.916596,0,74.83226,-22.2453,1,0,0,0,0,-25.16774,0,0,72,0,0,24,2,229
131.3913,158.5679,-120.7213,116.8722,182.3405,1,0,0,0,0,-1.623761,-1.641456,2.926311,0,-1.623761,-1.639422,-0.3255712,0,0,0,0,0,-3.516952,0,0,-0.6431208,-1.476411,-6.032284,0,-0.6431208,-1.483646,-0.2947775,0,0,0,0,0,-5.132229,0,0,29.51538,-7.090078,0,72.74174,-22.6892,1,0,0,0,0,-27.25825,0,0,72,0,0,25,2,229
145.335,141.5333,-135.6827,131.3913,158.5679,1,0,0,0,0,-1.684887,-1.645778,-0.8605481,0,-1.623761,-1.641456,-0.1998584,0,0,0,0,0,-3.520733,0,0,-0.6112423,-1.326956,-11.61615,0,-0.6431208,-1.476411,0.08469283,0,0,0,0,0,-5.11171,0,0,31.69289,-7.28652,0,72.74174,-23.25829,1,0,0,0,0,-29.34876,0,0,72,0,0,26,2,229
159.0284,130.555,-148.5737,145.335,141.5333,1,0,0,0,0,-1.572984,-1.712982,-3.584519,0,-1.684887,-1.645778,-0.08326244,0,0,0,0,0,-3.546433,0,0,-1.613735,-1.069539,-17.57244,0,-0.6112423,-1.326956,0.6416213,0,0,0,0,0,-4.642001,0,0,34.01977,-7.460702,0,70.65124,-23.9027,1,0,0,0,0,-31.28073,0,0,72,0,0,27,2,229
172.4362,124.4301,-170.9413,159.0284,130.555,1,0,0,0,0,-1.732378,-1.872877,-4.730643,0,-1.732378,-1.712982,-0.001689703,0,0,0,0,0,-3.685091,0,0,-1.793365,-0.7774756,-22.15068,0,-1.793365,-1.069539,1,0,0,0,0,0,-5.610598,0,0,36.44389,-7.586248,0,66.53871,-24.47409,1,0,0,0,0,-33.46128,0,0,72,0,0,28,2,229
185.2161,120.0793,-180.6782,172.4362,124.4301,1,0,0,0,0,-1.865858,-2.076277,-4.17525,0,-1.865858,-1.872877,0.02200171,0,0,0,0,0,-4.02091,0,0,-1.706433,-0.5736929,-23.10319,0,-1.706433,-0.7774756,1,0,0,0,0,0,-4.657299,0,0,38.92277,-7.659913,0,63.70373,-24.88593,1,0,0,0,0,-36.29627,0,0,72,0,0,29,2,229
196.897,113.7549,-190.4005,-174.7839,120.0793,-1,0,0,0,0,-1.99934,-2.247199,-2.306268,0,-1.865858,-2.076277,-0.006937273,0,0,0,0,0,-4.399033,0,0,-1.619501,-0.4703329,-19.91563,0,-1.706433,-0.5736929,1,0,0,0,0,0,-4.079309,0,0,41.43164,-7.703143,0,63.70373,-25.12758,1,0,0,0,0,-39.13125,0,0,72,0,0,30,2,229
207.0042,101.6397,-164.254,-163.103,113.7549,-1,0,0,0,0,-2.652466,-2.290611,0.1832146,0,-1.99934,-2.247199,-0.07592162,0,0,0,0,0,-4.755352,0,0,-1.66585,-0.4889336,-13.14854,0,-1.619501,-0.4703329,1,0,0,0,0,0,-3.661228,0,0,43.93667,-7.761519,0,60.86875,-25.26939,1,0,0,0,0,-41.08606,0,0,72,0,0,31,2,229
222.9861,194.1235,-120.7148,-152.9958,101.6397,-1,0,0,0,0,-2.474066,-2.490046,4.22148,0,-2.474066,-2.290611,-0.1614487,0,0,0,0,0,-4.97325,0,0,-1.845481,-0.2906093,-4.678488,0,-1.845481,-0.4889336,0.8618516,0,0,0,0,0,-4.038718,0,0,46.34565,-7.75051,0,56.36475,-25.46089,1,0,0,0,0,-43.63525,0,0,72,0,0,32,2,229
245.8622,256.7121,-102.138,-137.0139,194.1235,-1,0,0,0,0,-2.945341,-2.431079,7.859168,0,-2.945341,-2.490046,-0.300752,0,0,0,0,0,-5.480199,0,0,-1.758549,-0.1708793,6.228303,0,-1.758549,-0.2906093,0.1221023,0,0,0,0,0,-3.35129,0,0,48.79539,-8.053096,0,53.8984,-25.42477,1,0,0,0,0,-46.1016,0,0,72,0,0,33,2,229
273.8967,297.3856,-94.86892,-114.1378,256.7121,1,0,0,0,0,-3.078821,-2.033905,8.241252,0,-2.945341,-2.431079,-0.4101222,0,0,0,0,0,-5.370579,0,0,-1.671616,0.05972871,19.06307,0,-1.758549,-0.1708793,-0.8500803,0,0,0,0,0,-3.011699,0,0,51.41839,-8.59753,0,53.8984,-26.41738,1,0,0,0,0,-48.93658,0,0,72,0,0,34,2,229
319.2723,334.9614,-95.72322,-86.10327,297.3856,1,0,0,0,0,-3.550098,-1.251901,-0.4942146,0,-3.078821,-2.033905,-0.4002739,0,0,0,0,0,-4.670808,0,0,-1.584684,0.8617602,32.91881,0,-1.671616,0.05972871,-1,0,0,0,0,0,-2.232703,0,0,55.50364,-9.136682,0,51.06342,-28.20334,1,0,0,0,0,-51.40292,0,0,72,0,0,35,2,229
346.0981,297.4895,-116.7764,-40.72766,334.9614,1,0,0,0,0,-3.360468,-0.98511,-8.160917,0,-3.360468,-1.251901,-0.08863047,0,0,0,0,0,-3.298459,0,0,-1.787489,1.617504,32.05001,0,-1.787489,0.8617602,-1,0,0,0,0,0,-0.1244113,0,0,58.08575,-9.012299,0,44.70184,-29.97197,1,0,0,0,0,-55.29816,0,0,72,0,0,36,2,229
9.662432,255.0563,-129.4033,-13.90192,297.4895,1,0,0,0,0,-3.831741,-1.013666,-13.53322,0,-3.831741,-0.98511,0.1618889,0,0,0,0,0,-2.938693,0,0,-1.700556,2.389813,24.9009,0,-1.700556,1.617504,-1,0,0,0,0,0,2.144028,0,0,60.5784,-8.826237,0,42.2355,-29.56394,1,0,0,0,0,-57.7645,0,0,72,0,0,37,2,229
39.97302,202.3561,-140.2555,9.662432,255.0563,1,0,0,0,0,-3.965221,-1.223671,-16.12404,0,-3.831741,-1.013666,0.3267847,0,0,0,0,0,-2.991779,0,0,-1.613625,3.341678,7.448043,0,-1.700556,2.389813,-1,0,0,0,0,0,4.334529,0,0,64.4333,-9.09026,0,42.2355,-28.95359,1,0,0,0,0,-60.59949,0,0,72,0,0,38,2,229
56.48158,182.7133,-148.76,39.97302,202.3561,1,0,0,0,0,-4.286411,-1.231212,-14.28587,0,-3.965221,-1.223671,0.393802,0,0,0,0,0,-3.420754,0,0,-0.7820587,3.675106,-5.147054,0,-1.613625,3.341678,-0.02657146,0,0,0,0,0,7.159223,0,0,67.02641,-9.419365,0,39.40051,-29.81969,1,0,0,0,0,-64.28464,0,0,72,0,0,39,2,229
77.35952,173.5573,-160.5193,56.48158,182.7133,1,0,0,0,0,-4.75769,-0.8040694,-7.258606,0,-4.75769,-1.231212,0.3335066,0,0,0,0,0,-3.663797,0,0,-0.6951275,3.911528,-22.8504,0,-0.6951275,3.675106,1,0,0,0,0,0,9.424805,0,0,70.95132,-9.798917,0,33.24902,-30.89929,1,0,0,0,0,-66.75098,0,0,72,0,0,40,2,229
89.49757,177.9977,-165.5152,77.35952,173.5573,1,0,0,0,0,-4.469791,-0.3725247,0.08037847,0,-4.469791,-0.8040694,0.1386342,0,0,0,0,0,-2.786535,0,0,-0.6864223,4.010661,-31.52649,0,-0.6864223,3.911528,1,0,0,0,0,0,10,0,0,73.56812,-9.948557,0,29.44382,-32.14437,1,0,0,0,0,-70.55618,0,0,72,0,0,41,2,229
101.3277,186.5199,-171.3162,89.49757,177.9977,1,0,0,0,0,-4.267887,0.1720221,9.68699,0,-4.469791,-0.3725247,-0.06400482,0,0,0,0,0,-1.984293,0,0,0.5913372,4.108055,-36.44867,0,-0.6864223,4.010661,1,0,0,0,0,0,10,0,0,76.28065,-10.00947,0,29.44382,-32.63525,1,0,0,0,0,-73.08384,0,0,72,0,0,42,2,229
120.1182,190.264,-178.1236,101.3277,186.5199,1,0,0,0,0,-4.24543,1.075203,27.02529,0,-4.267887,0.1720221,-0.3286192,0,0,0,0,0,-0.9136302,0,0,0.5449886,4.219828,-32.75466,0,0.5913372,4.108055,1,0,0,0,0,0,10,0,0,80.52605,-9.997365,0,26.91616,-32.83505,1,0,0,0,0,-75.77592,0,0,72,0,0,43,2,229
134.729,171.018,-195.5714,120.1182,190.264,1,0,0,0,0,-4.621887,1.736862,38.34893,0,-4.621887,1.075203,-0.8138558,0,0,0,0,0,0.6630764,0,0,0.5305176,4.129754,-22.26178,0,0.5305176,4.219828,1,0,0,0,0,0,10,0,0,83.54109,-10.0087,0.01685428,19.8101,-32.79536,0.8116535,0,0,0,0,-80.1899,0,0,72,0,0,44,2,229
150.0532,130.7085,-204.0446,134.729,171.018,1,0,0,0,0,-4.434662,2.526738,46.93785,0,-4.434662,1.736862,-1,0,0,0,0,0,1.947209,0,0,1.518539,3.770552,-6.331221,0,1.518539,4.129754,1,0,0,0,0,0,10,0,0,86.61668,-10.08273,0.03344512,16.59084,-32.83255,0.6378509,0,0,0,0,-83.40916,0,0,72,0,0,45,2,229
163.4451,82.8448,-211.4896,150.0532,130.7085,1,0,0,0,0,-4.230354,2.86733,52.13204,0,-4.434662,2.526738,-1,0,0,0,0,0,3.415588,0,0,1.605471,3.211588,11.20871,0,1.518539,3.770552,1,0,0,0,0,0,10,0,0,89.4851,-9.579982,0.05003595,16.59084,-33.07539,0.6516709,0,0,0,0,-86.61279,0,0,72,0,0,46,2,229
173.9712,0.2934592,-216.2908,163.4451,82.8448,1,0,0,0,0,-3.714153,3.4786,57.62295,0,-4.230354,2.86733,-1,0,0,0,0,0,4.107794,0,0,1.425842,2.147582,33.23462,0,1.605471,3.211588,-0.1112015,0,0,0,0,0,10,0,0,93.44664,-8.567035,0.06342316,13.38721,-31.42617,0.4948296,0,0,0,0,-89.53062,0,0,72,0,0,47,2,229
172.1526,-48.31128,-213.543,173.9712,0.2934592,-1,0,0,0,0,-3.26149,4.202137,61.79509,0,-3.26149,3.4786,-1,0,0,0,0,0,5.524146,0,0,2.468916,1.226953,41.17669,0,2.468916,2.147582,-1,0,0,0,0,0,9.639019,0,0,95.74412,-8.123011,0.08002951,6.136978,-28.1033,0.1215139,0,0,0,0,-93.86302,0,0,72,0,0,48,2,229
153.8179,-107.4143,-209.6419,172.1526,-48.31128,-1,0,0,0,0,-3.322617,4.219263,69.84703,0,-3.322617,4.202137,-1,0,0,0,0,0,6.851536,0,0,2.500795,0.5777907,35.71543,0,2.500795,1.226953,-1,0,0,0,0,0,7.07365,0,0,98.59917,-6.909459,0.08407597,4.046463,-26.64672,0.01881862,0,0,0,0,-95.95354,0,0,72,0,0,49,2,229
144.5492,4.650123,-201.825,153.8179,-107.4143,-1,0,0,0,0,-1.960217,3.072989,71.64215,0,-3.322617,4.219263,-1,0,0,0,0,0,6.883374,0,0,2.477621,1.8879,32.75919,0,2.500795,0.5777907,-1,0,0,0,0,0,5.23243,0,0,100.6913,-5.141127,0.08812243,4.046463,-22.66579,0.06828755,0,0,0,0,-98.77414,0,0,72,0,0,50,2,229
157.429,85.27087,-187.9363,144.5492,4.650123,-1,0,0,0,0,-1.940163,2.215491,66.53906,0,-1.960217,3.072989,-1,0,0,0,0,0,5.146183,0,0,3.622099,2.983845,45.59201,0,2.477621,1.8879,-1,0,0,0,0,0,8.914991,0,0,102.1314,-3.559554,0.08934829,1.225861,-16.86495,-0.03074276,0,0,0,0,-100.7903,0,0,72,0,0,51,2,229
167.4085,124.5146,-188.4548,157.429,85.27087,1,0,0,0,0,-1.674725,2.03962,59.09417,0,-1.674725,2.215491,-1,0,0,0,0,0,3.634603,0,0,3.677151,3.310676,52.743,0,3.677151,2.983845,-1,0,0,0,0,0,10,0,0,102.8424,-2.723112,0.08665465,-1.903374,-11.67676,-0.1588953,0,0,0,0,-101.9034,0,0,72,0,0,52,2,229
178.6989,169.41,-192.4333,167.4085,124.5146,1,0,0,0,0,-1.747082,1.465154,42.68142,0,-1.747082,2.03962,-1,0,0,0,0,0,3.286747,0,0,3.732204,4.084501,56.84037,0,3.732204,3.310676,-1,0,0,0,0,0,10,0,0,103.4807,-1.244727,0.08400681,-2.647842,-8.932898,-0.1741667,0,0,0,0,-102.6478,0,0,72,0,0,53,2,229
181.5581,99.59277,-200.3431,178.6989,169.41,1,0,0,0,0,-1.409286,0.7457558,32.99559,0,-1.747082,1.465154,-1,0,0,0,0,0,2.218814,0,0,3.732204,4.504854,55.23354,0,3.732204,4.084501,-1,0,0,0,0,0,10,0,0,103.5129,0.2544534,0.08135897,-2.647842,-4.083203,-0.1214796,0,0,0,0,-103.0165,0,0,72,0,0,54,2,229
179.9195,25.53531,-212.5499,-178.4419,99.59277,-1,0,0,0,0,-1.426376,0.321315,27.38898,0,-1.409286,0.7457558,-0.9925119,0,0,0,0,0,0.9790763,0,0,4.633295,4.646722,51.22454,0,3.732204,4.504854,-1,0,0,0,0,0,10,0,0,103.1351,1.702246,0.07834248,-3.016487,0.834709,-0.09013639,0,0,0,0,-103.0321,0,0,72,0,0,55,2,229
174.068,-33.5509,-183.7402,179.9195,25.53531,1,0,0,0,0,-1.764172,0.3838,25.29149,0,-1.764172,0.321315,-0.8433203,0,0,0,0,0,0.08747888,0,0,4.633295,4.291523,45.01043,0,4.633295,4.646722,-1,0,0,0,0,0,10,0,0,102.4038,2.682443,0.07264684,-2.663498,5.584049,-0.02081217,0,0,0,0,-102.6635,0,0,72,0,0,56,2,229
172.5547,18.62299,-185.359,174.068,-33.5509,-1,0,0,0,0,-1.691811,0.5118901,22.63951,0,-1.691811,0.3838,-0.7770752,0,0,0,0,0,0.2245508,0,0,4.578241,4.299303,41.77219,0,4.578241,4.291523,-1,0,0,0,0,0,10,0,0,101.9595,2.871126,0.0707278,-1.919037,8.799485,0.05788756,0,0,0,0,-101.919,0,0,72,0,0,57,2,229
171.8573,25.80523,-181.4091,172.5547,18.62299,1,0,0,0,0,-1.298748,0.7586025,14.95779,0,-1.691811,0.5118901,-0.6874821,0,0,0,0,0,0.4626704,0,0,5.424278,3.931779,35.36027,0,4.578241,4.299303,-1,0,0,0,0,0,10,0,0,100.9458,3.336605,0.06880876,-1.919037,9.418442,0.06303082,0,0,0,0,-101.5589,0,0,72,0,0,58,2,229
169.4512,42.10517,-181.9379,171.8573,25.80523,1,0,0,0,0,-1.720127,1.014746,8.433711,0,-1.298748,0.7586025,-0.4316095,0,0,0,0,0,1.034904,0,0,5.502504,3.464439,28.46518,0,5.424278,3.931779,-1,0,0,0,0,0,10,0,0,99.81217,3.450799,0.0672499,-1.558861,10.9454,0.1001485,0,0,0,0,-100.5886,0,0,72,0,0,59,2,229
164.9877,-31.20035,-185.0162,169.4512,42.10517,1,0,0,0,0,-0.8998337,1.189706,2.745545,0,-0.8998337,1.014746,-0.2183768,0,0,0,0,0,1.626361,0,0,5.392401,2.712127,21.72298,0,5.392401,3.464439,-1,0,0,0,0,0,10,0,0,98.65641,3.595477,0.06682426,0.1630096,11.32,0.2056047,0,0,0,0,-99.83699,0,0,72,0,0,60,2,229
