MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
245.7042,60.5855,0,-114.2958,60.5855,-1,0,0,0,0,-0.7626219,-0.006124604,-0.3282513,0,-0.7626219,-0.006124604,0.002990507,0,0,0,0,0,-0.2317834,0,0,-0.2346839,0.0158016,-0.7254328,0,-0.2346839,0.0158016,0.03983692,0,0,0,0,0,-0.2924227,0,0,0.09265897,0.0008485217,0,99.30119,0.002783491,1,0,0,0,0,-0.6988069,0,0,62,0,0,10,2,229
245.7042,60.5855,0,-114.2958,60.5855,-1,0,0,0,0,-0.7626219,-0.006124604,-0.3282513,0,-0.7626219,-0.006124604,0.002990507,0,0,0,0,0,-0.2317834,0,0,-0.2346839,0.0158016,-0.7254328,0,-0.2346839,0.0158016,0.03983692,0,0,0,0,0,-0.2924227,0,0,0.09265897,0.0008485217,0,99.30119,0.002783491,1,0,0,0,0,-0.6988069,0,0,63,0,0,11,2,229
245.7042,60.5855,0,-114.2958,60.5855,-1,0,0,0,0,-0.7626219,-0.006124604,-0.3282513,0,-0.7626219,-0.006124604,0.002990507,0,0,0,0,0,-0.2317834,0,0,-0.2346839,0.0158016,-0.7254328,0,-0.2346839,0.0158016,0.03983692,0,0,0,0,0,-0.2924227,0,0,0.09265897,0.0008485217,0,99.30119,0.002783491,1,0,0,0,0,-0.6988069,0,0,64,0,0,12,2,229
245.7042,60.5855,0,-114.2958,60.5855,-1,0,0,0,0,-0.7626219,-0.006124604,-0.3282513,0,-0.7626219,-0.006124604,0.002990507,0,0,0,0,0,-0.2317834,0,0,-0.2346839,0.0158016,-0.7254328,0,-0.2346839,0.0158016,0.03983692,0,0,0,0,0,-0.2924227,0,0,0.09265897,0.0008485217,0,99.30119,0.002783491,1,0,0,0,0,-0.6988069,0,0,65,0,0,13,2,229
298.5524,181.5527,0,-114.2958,60.5855,-1,0,0,0,0,-0.7626219,-0.5629932,4.034461,0,-0.7626219,-0.006124604,0.002990507,0,0,0,0,0,-0.2317834,0,0,-0.2346839,-0.08440063,-1.953864,0,-0.2346839,0.0158016,0.03983692,0,0,0,0,0,-0.2924227,0,0,4.58553,-5.377869,0,99.30119,0.002783491,1,0,0,0,0,-0.6988069,0,0,65,0,0,14,2,229
298.5524,181.5527,0,-61.44757,181.5527,1,0,0,0,0,-0.6453459,-0.5629932,4.034461,0,-0.7626219,-0.5629932,-0.1643454,0,0,0,0,0,-1.267002,0,0,-0.3824363,-0.08440063,-1.953864,0,-0.2346839,-0.08440063,0.1267059,0,0,0,0,0,-0.5766263,0,0,4.58553,-5.377869,0,99.30119,-17.64156,1,0,0,0,0,-5.338517,0,0,66,0,0,15,2,229
329.5259,215.9905,-17.50243,-61.44757,181.5527,1,0,0,0,0,-0.6453459,-0.754705,7.859269,0,-0.6453459,-0.5629932,-0.1632947,0,0,0,0,0,-1.233109,0,0,-0.3824363,-0.05218199,0.38835,0,-0.3824363,-0.08440063,0.1071724,0,0,0,0,0,-0.7889464,0,0,7.371011,-5.730496,0,94.66148,-17.64156,1,0,0,0,0,-5.338517,0,0,66,0,0,16,2,229
351.8578,210.6974,-24.9516,-30.47409,215.9905,1,0,0,0,0,-0.7788277,-0.9142782,9.827008,0,-0.7788277,-0.754705,-0.2941077,0,0,0,0,0,-1.628078,0,0,-0.2955048,0.1115241,3.629978,0,-0.2955048,-0.05218199,-0.08841147,0,0,0,0,0,-0.5726442,0,0,9.2973,-5.8723,0,91.8265,-18.79832,1,0,0,0,0,-8.1735,0,0,66,0,0,17,2,229
1.473763,187.1131,-37.67149,-8.142212,210.6974,1,0,0,0,0,-1.177747,-1.040543,10.47085,0,-0.7788277,-0.9142782,-0.3643037,0,0,0,0,0,-1.924724,0,0,-0.2636263,0.2799857,5.690518,0,-0.2955048,0.1115241,-0.3439238,0,0,0,0,0,-0.1083247,0,0,10.27593,-5.93059,0,91.8265,-19.26349,1,0,0,0,0,-9.895372,0,0,66,0,0,18,2,229
16.69667,133.0111,-50.8988,1.473763,187.1131,1,0,0,0,0,-1.166517,-1.401806,11.44103,0,-1.177747,-1.040543,-0.3951131,0,0,0,0,0,-2.274738,0,0,-0.2868011,0.6135477,9.898463,0,-0.2636263,0.2799857,-0.4853207,0,0,0,0,0,0.4152924,0,0,12.2595,-6.03303,0,90.10463,-19.45471,1,0,0,0,0,-11.24142,0,0,66,0,0,19,2,229
27.05863,87.11514,-68.44775,16.69667,133.0111,1,0,0,0,0,-0.9905214,-1.825487,12.21158,0,-0.9905214,-1.401806,-0.4459073,0,0,0,0,0,-2.892218,0,0,0.7243953,0.8388401,12.22659,0,0.7243953,0.6135477,-0.7884759,0,0,0,0,0,2.781161,0,0,14.27543,-6.122642,0,86.88535,-19.79075,1,0,0,0,0,-13.11465,0,0,66,0,0,20,2,229
30.82761,70.0009,-74.46776,27.05863,87.11514,1,0,0,0,0,-1.305854,-2.042335,12.5907,0,-1.305854,-1.825487,-0.495459,0,0,0,0,0,-3.770971,0,0,0.6780453,0.9086614,12.43039,0,0.6780453,0.8388401,-0.816319,0,0,0,0,0,3.353553,0,0,15.29466,-6.167822,0,84.5619,-20.08471,1,0,0,0,0,-15.4381,0,0,66,0,0,21,2,229
36.41562,46.32959,-77.0193,30.82761,70.0009,1,0,0,0,0,-1.632418,-2.431907,13.32428,0,-1.305854,-2.042335,-0.5197086,0,0,0,0,0,-4.174092,0,0,0.654871,0.9536952,10.69753,0,0.6780453,0.9086614,-0.8168497,0,0,0,0,0,3.551587,0,0,17.35936,-6.277949,0,84.5619,-20.23293,1,0,0,0,0,-16.4155,0,0,66,0,0,22,2,229
38.5212,39.07669,-78.23565,36.41562,46.32959,-1,0,0,0,0,-1.693542,-2.587474,13.59864,0,-1.632418,-2.431907,-0.567826,0,0,0,0,0,-4.992684,0,0,0.686749,0.9345949,8.544607,0,0.654871,0.9536952,-0.6487395,0,0,0,0,0,3.646015,0,0,18.40892,-6.349374,0,83.5845,-20.59418,1,0,0,0,0,-18.50602,0,0,66,0,0,23,2,229
42.08868,33.05445,-77.52685,38.5212,39.07669,-1,0,0,0,0,-1.682314,-2.792644,13.87395,0,-1.682314,-2.587474,-0.5858439,0,0,0,0,0,-5.296303,0,0,0.6635747,0.8054476,2.145425,0,0.6635747,0.9345949,-0.4514401,0,0,0,0,0,3.604348,0,0,20.55169,-6.532169,0,80.14793,-20.82849,1,0,0,0,0,-19.85206,0,0,66,0,0,24,2,229
46.47295,84.91994,-77.03096,42.08868,33.05445,-1,0,0,0,0,-1.74344,-2.647455,13.70233,0,-1.74344,-2.792644,-0.6066491,0,0,0,0,0,-5.69538,0,0,0.6954527,0.602879,-1.526698,0,0.6954527,0.8054476,0.1047357,0,0,0,0,0,3.283857,0,0,21.65121,-6.654705,0,78.05742,-21.42813,1,0,0,0,0,-21.94258,0,0,66,0,0,25,2,229
63.3871,189.548,-76.42776,46.47295,84.91994,1,0,0,0,0,-2.563737,-2.170225,13.37544,0,-1.74344,-2.647455,-0.5929618,0,0,0,0,0,-5.425473,0,0,0.8055587,0.2103042,-8.681579,0,0.6954527,0.602879,0.3897128,0,0,0,0,0,2.709311,0,0,23.90294,-6.86925,0,78.05742,-21.8301,1,0,0,0,0,-22.69423,0,0,66,0,0,26,2,229
90.46844,281.5675,-80.52512,63.3871,189.548,1,0,0,0,0,-2.723128,-1.547971,13.85178,0,-2.563737,-2.170225,-0.5626752,0,0,0,0,0,-4.775369,0,0,0.6259279,0.01554567,-13.45157,0,0.8055587,0.2103042,0.96008,0,0,0,0,0,1.754074,0,0,26.21121,-7.028344,0,77.30577,-22.53389,1,0,0,0,0,-24.87479,0,0,66,0,0,27,2,229
104.1657,258.9014,-118.1519,90.46844,281.5675,1,0,0,0,0,-3.194403,-1.497928,13.77881,0,-3.194403,-1.547971,-0.5430098,0,0,0,0,0,-3.800861,0,0,0.7128601,-0.07051137,-14.11166,0,0.7128601,0.01554567,1,0,0,0,0,0,1.068472,0,0,27.38806,-7.134255,0,72.65887,-23.05578,1,0,0,0,0,-27.34113,0,0,66,0,0,28,2,229
116.9418,239.1366,-139.1752,104.1657,258.9014,1,0,0,0,0,-3.183172,-1.414694,13.30703,0,-3.183172,-1.497928,-0.5419851,0,0,0,0,0,-3.704584,0,0,0.6896849,-0.1241085,-13.94906,0,0.6896849,-0.07051137,1,0,0,0,0,0,0.7910858,0,0,28.5802,-7.228248,0,71.31282,-23.40321,1,0,0,0,0,-28.68718,0,0,66,0,0,29,2,229
139.8864,205.9431,-157.5341,116.9418,239.1366,1,0,0,0,0,-2.917737,-1.324443,11.33254,0,-3.183172,-1.414694,-0.5225634,0,0,0,0,0,-3.549854,0,0,0.7447386,-0.2394994,-10.43685,0,0.6896849,-0.1241085,1,0,0,0,0,0,0.6390682,0,0,30.99888,-7.360428,0,71.31282,-23.71154,1,0,0,0,0,-29.80029,0,0,66,0,0,30,2,229
150.0194,190.4931,-173.6455,139.8864,205.9431,1,0,0,0,0,-2.641069,-1.303877,9.890736,0,-2.917737,-1.324443,-0.4537751,0,0,0,0,0,-3.305366,0,0,0.7766171,-0.3089663,-7.535158,0,0.7447386,-0.2394994,0.9961528,0,0,0,0,0,0.3908973,0,0,32.21886,-7.398963,0,70.19971,-24.14515,1,0,0,0,0,-32.25944,0,0,66,0,0,31,2,229
159.2537,175.9623,-199.8871,150.0194,190.4931,1,0,0,0,0,-2.967632,-1.294834,8.198583,0,-2.967632,-1.303877,-0.4054153,0,0,0,0,0,-3.281554,0,0,0.7534418,-0.4136205,-4.046537,0,0.7534418,-0.3089663,0.7152849,0,0,0,0,0,0.2063748,0,0,33.44241,-7.421879,0,66.76315,-24.27156,1,0,0,0,0,-33.23685,0,0,66,0,0,32,2,229
167.591,161.7538,-210.9285,159.2537,175.9623,1,0,0,0,0,-3.450136,-1.287944,6.298198,0,-3.450136,-1.294834,-0.3596858,0,0,0,0,0,-3.404186,0,0,0.8635483,-0.5637771,-0.04993907,0,0.8635483,-0.4136205,0.378516,0,0,0,0,0,0.06776702,0,0,34.66753,-7.432654,0,65.64286,-24.34673,1,0,0,0,0,-34.35714,0,0,66,0,0,33,2,229
181.5897,133.0817,-220.5508,167.591,161.7538,1,0,0,0,0,-3.537172,-1.20689,2.202321,0,-3.450136,-1.287944,-0.3003768,0,0,0,0,0,-3.391377,0,0,0.6288643,-1.008532,9.166027,0,0.8635483,-0.5637771,-0.02835285,0,0,0,0,0,-0.3581222,0,0,37.12253,-7.452995,0,65.64286,-24.38208,1,0,0,0,0,-35.79323,0,0,66,0,0,34,2,229
187.2833,118.3038,-228.9753,-178.4103,133.0817,-1,0,0,0,0,-3.260506,-1.128167,0.1690495,0,-3.537172,-1.20689,-0.1695134,0,0,0,0,0,-3.265852,0,0,0.6607428,-1.270373,13.82233,0,0.6288643,-1.008532,-1,0,0,0,0,0,-1.956822,0,0,38.35122,-7.460327,0,64.20677,-24.4488,1,0,0,0,0,-38.25238,0,0,66,0,0,35,2,229
192.1412,103.0394,-172.6992,-172.7167,118.3038,-1,0,0,0,0,-3.249275,-1.022055,-1.750073,0,-3.249275,-1.128167,-0.09946652,0,0,0,0,0,-3.036302,0,0,0.6375685,-1.547945,17.89182,0,0.6375685,-1.270373,-1,0,0,0,0,0,-2.686973,0,0,39.58008,-7.464396,0,60.40157,-24.47286,1,0,0,0,0,-39.59843,0,0,66,0,0,36,2,229
202.4945,135.9145,-148.3806,-167.8588,103.0394,-1,0,0,0,0,-3.731779,-0.8765778,-6.171153,0,-3.731779,-1.022055,-0.03808073,0,0,0,0,0,-2.978484,0,0,0.7476749,-1.954023,23.00665,0,0.7476749,-1.547945,-1,0,0,0,0,0,-3.316026,0,0,42.04788,-7.55013,0,59.28127,-24.48621,1,0,0,0,0,-40.71873,0,0,66,0,0,37,2,229
210.7877,177.3603,-125.678,-157.5055,135.9145,-1,0,0,0,0,-4.030025,-0.8454843,-9.576538,0,-3.731779,-0.8765778,0.1073564,0,0,0,0,0,-2.708042,0,0,-0.1997652,-2.088439,22.39415,0,0.7476749,-1.954023,-1,0,0,0,0,0,-4.467786,0,0,43.29901,-7.604283,0,59.28127,-24.76745,1,0,0,0,0,-43.02652,0,0,66,0,0,38,2,229
233.1507,246.1705,-109.0721,-149.2123,177.3603,-1,0,0,0,0,-4.117062,-0.7904183,-17.15708,0,-4.030025,-0.8454843,0.2120433,0,0,0,0,0,-2.736433,0,0,-0.4344482,-2.398824,14.67732,0,-0.1997652,-2.088439,-1,0,0,0,0,0,-6.210503,0,0,45.80864,-7.635091,0,56.97348,-24.94509,1,0,0,0,0,-44.46261,0,0,66,0,0,39,2,229
263.7197,305.278,-97.01332,-126.8493,246.1705,-1,0,0,0,0,-3.840395,-0.8403465,-21.35482,0,-3.840395,-0.7904183,0.4494336,0,0,0,0,0,-2.579262,0,0,-0.4025707,-2.712109,-1.471629,0,-0.4025707,-2.398824,-1,0,0,0,0,0,-7.382279,0,0,48.30781,-7.60827,0,53.07824,-25.04615,1,0,0,0,0,-46.92176,0,0,66,0,0,40,2,229
298.7652,358.0357,-95.69007,-96.28027,305.278,1,0,0,0,0,-3.973875,-1.049372,-16.6177,0,-3.973875,-0.8403465,0.5779693,0,0,0,0,0,-2.710654,0,0,-0.3156395,-3.13624,-20.80563,0,-0.3156395,-2.712109,-0.6140355,0,0,0,0,0,-8.145928,0,0,50.68529,-7.481976,0,50.24326,-24.95817,1,0,0,0,0,-49.75674,0,0,66,0,0,41,2,229
334.8539,410.5011,-102.3662,-61.23483,358.0357,1,0,0,0,0,-3.624853,-1.28595,-1.03521,0,-3.973875,-1.049372,0.4190725,0,0,0,0,0,-3.099232,0,0,-0.3388138,-3.784033,-35.58768,0,-0.3156395,-3.13624,1,0,0,0,0,0,-9.348892,0,0,53.00303,-7.222665,0,50.24326,-24.54387,1,0,0,0,0,-51.47143,0,0,66,0,0,42,2,229
351.2256,383.493,-116.3492,-25.14615,410.5011,1,0,0,0,0,-4.275574,-1.322039,8.588376,0,-3.624853,-1.28595,-0.07449158,0,0,0,0,0,-3.438164,0,0,-1.575991,-3.998393,-38.66276,0,-0.3388138,-3.784033,1,0,0,0,0,0,-10,0,0,54.15848,-7.189409,0,48.52857,-23.69323,1,0,0,0,0,-54.1022,0,0,66,0,0,43,2,229
22.0068,327.7366,-154.9191,-8.774384,383.493,1,0,0,0,0,-4.347929,-1.432638,25.86685,0,-4.347929,-1.322039,-0.3807323,0,0,0,0,0,-3.714221,0,0,-1.520937,-4.476185,-35.04916,0,-1.520937,-3.998393,1,0,0,0,0,0,-10,0,0,56.48611,-7.213245,0,45.15334,-23.58414,1,0,0,0,0,-54.84666,0,0,66,0,0,44,2,229
37.88255,304.8735,-171.0379,22.0068,327.7366,1,0,0,0,0,-4.071262,-1.450792,32.13389,0,-4.071262,-1.432638,-0.9209082,0,0,0,0,0,-3.839869,0,0,-1.489059,-4.714073,-27.62135,0,-1.489059,-4.476185,1,0,0,0,0,0,-10,0,0,57.66259,-7.229486,0,42.69418,-23.66233,1,0,0,0,0,-57.30582,0,0,66,0,0,45,2,229
70.88465,265.906,-183.8772,37.88255,304.8735,1,0,0,0,0,-4.397825,-1.599705,37.76514,0,-4.071262,-1.450792,-1,0,0,0,0,0,-3.873617,0,0,-1.512234,-5.195368,-5.404009,0,-1.489059,-4.714073,1,0,0,0,0,0,-10,0,0,60.01246,-7.181859,0,42.69418,-23.7156,1,0,0,0,0,-58.28323,0,0,66,0,0,46,2,229
100.5042,232.4203,-195.0637,70.88465,265.906,1,0,0,0,0,-4.358278,-1.932692,34.00787,0,-4.397825,-1.599705,-1,0,0,0,0,0,-4.244823,0,0,-2.459673,-5.671613,18.78289,0,-1.512234,-5.195368,-0.4228312,0,0,0,0,0,-10,0,0,62.31885,-6.992332,0,41.71677,-23.55937,1,0,0,0,0,-60.95966,0,0,66,0,0,47,2,229
112.2188,215.6913,-214.2627,100.5042,232.4203,1,0,0,0,0,-4.081612,-2.163157,29.60064,0,-4.081612,-1.932692,-1,0,0,0,0,0,-4.77246,0,0,-2.427794,-5.94864,29.23306,0,-2.427794,-5.671613,-1,0,0,0,0,0,-10,0,0,63.43333,-6.805513,0,36.58119,-22.93765,1,0,0,0,0,-63.41881,0,0,66,0,0,48,2,229
121.7965,198.3164,-222.4977,112.2188,215.6913,1,0,0,0,0,-4.743563,-2.422353,24.36494,0,-4.743563,-2.163157,-1,0,0,0,0,0,-5.392199,0,0,-3.641796,-6.268219,38.40115,0,-3.641796,-5.94864,-1,0,0,0,0,0,-10,0,0,64.50522,-6.546704,0,35.29646,-22.3248,1,0,0,0,0,-64.70354,0,0,66,0,0,49,2,229
135.5669,158.4253,-229.6549,121.7965,198.3164,1,0,0,0,0,-5.070122,-2.775694,13.38619,0,-4.743563,-2.422353,-0.9374084,0,0,0,0,0,-5.874043,0,0,-3.664972,-6.946752,48.37201,0,-3.641796,-6.268219,-1,0,0,0,0,0,-10,0,0,66.5379,-6.079852,0,35.29646,-21.47581,1,0,0,0,0,-65.68094,0,0,66,0,0,50,2,229
140.4613,139.6697,-235.5717,135.5669,158.4253,1,0,0,0,0,-4.859957,-2.961031,8.235974,0,-5.070122,-2.775694,-0.6203555,0,0,0,0,0,-6.62528,0,0,-4.455954,-7.321685,50.15622,0,-3.664972,-6.946752,-1,0,0,0,0,0,-10,0,0,67.47547,-5.74249,0,34.31906,-19.94435,1,0,0,0,0,-67.52286,0,0,66,0,0,51,2,229
144.456,123.263,-240.755,140.4613,139.6697,1,0,0,0,0,-5.18652,-3.119649,3.461429,0,-5.18652,-2.961031,-0.4694968,0,0,0,0,0,-7.003461,0,0,-4.47913,-7.695686,50.44921,0,-4.47913,-7.321685,-1,0,0,0,0,0,-10,0,0,68.35696,-5.408891,0,31.49973,-18.83767,1,0,0,0,0,-68.50027,0,0,66,0,0,52,2,229
147.8005,109.8435,-242.4397,144.456,123.263,1,0,0,0,0,-5.184113,-3.256737,-0.9539875,0,-5.184113,-3.119649,-0.333531,0,0,0,0,0,-7.297636,0,0,-5.669956,-8.05297,49.52763,0,-5.669956,-7.695686,-1,0,0,0,0,0,-10,0,0,69.18612,-5.099939,0,30.82377,-17.74333,1,0,0,0,0,-69.17623,0,0,66,0,0,53,2,229
150.8049,100.0986,-242.9596,147.8005,109.8435,-1,0,0,0,0,-5.100525,-3.361239,-5.02184,0,-5.184113,-3.256737,-0.2045534,0,0,0,0,0,-7.552484,0,0,-5.748184,-8.397496,47.54824,0,-5.669956,-8.05297,-1,0,0,0,0,0,-10,0,0,69.97032,-4.833978,0,30.82377,-16.72984,1,0,0,0,0,-69.77781,0,0,66,0,0,54,2,229
156.75,91.56413,-242.8201,150.8049,100.0986,-1,0,0,0,0,-5.681297,-3.56376,-12.33881,0,-5.100525,-3.361239,-0.0837234,0,0,0,0,0,-7.722594,0,0,-5.849586,-9.024527,40.79479,0,-5.748184,-8.397496,-1,0,0,0,0,0,-10,0,0,71.44241,-4.471198,0,30.22219,-15.85738,1,0,0,0,0,-70.98814,0,0,66,0,0,55,2,229
162.3654,148.1684,-241.4431,156.75,91.56413,-1,0,0,0,0,-6.400921,-3.699268,-17.46263,0,-6.400921,-3.56376,0.1262286,0,0,0,0,0,-8.474895,0,0,-6.718798,-9.11757,35.01099,0,-6.718798,-9.024527,-1,0,0,0,0,0,-10,0,0,72.17794,-4.541515,0,27.67428,-14.66732,1,0,0,0,0,-72.32572,0,0,66,0,0,56,2,229
184.2499,262.107,-240.7918,162.3654,148.1684,1,0,0,0,0,-6.046043,-4.161494,-29.73159,0,-6.046043,-3.699268,0.2739899,0,0,0,0,0,-8.624245,0,0,-7.619888,-9.151418,14.76519,0,-7.619888,-9.11757,-1,0,0,0,0,0,-10,0,0,73.70161,-4.744407,0,27.32129,-14.89799,1,0,0,0,0,-72.67871,0,0,66,0,0,57,2,229
223.6504,364.4537,-245.5138,-175.7501,262.107,-1,0,0,0,0,-6.782753,-4.973134,-33.04851,0,-6.046043,-4.161494,0.6276899,0,0,0,0,0,-9.483524,0,0,-7.588011,-9.053498,-19.82582,0,-7.619888,-9.151418,-1,0,0,0,0,0,-10,0,0,75.26177,-4.858961,0,27.32129,-15.56355,1,0,0,0,0,-74.03194,0,0,66,0,0,58,2,229
255.7704,300.2141,-225.821,-136.3496,364.4537,-1,0,0,0,0,-7.416389,-5.507958,-21.40726,0,-6.782753,-4.973134,0.7145037,0,0,0,0,0,-10,0,0,-9.726278,-9.351957,-47.2462,0,-7.588011,-9.053498,0.9039754,0,0,0,0,0,-10,0,0,76.75149,-4.722709,0,25.96806,-15.93934,1,0,0,0,0,-76.64705,0,0,66,0,0,59,2,229
269.0093,335.4352,-213.8887,-104.2296,300.2141,-1,0,0,0,0,-7.405155,-6.015557,-10.68358,0,-7.405155,-5.507958,0.3536251,0,0,0,0,0,-10,0,0,-9.749451,-9.402302,-57.22814,0,-9.749451,-9.351957,1,0,0,0,0,0,-10,0,0,77.44552,-4.381548,0.001877932,22.0069,-15.49237,1,0,0,0,0,-77.9931,0,0,66,0,0,60,2,229
