DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
09.43.29.552769, 0.003221524,0.009300776,0.765931,-1.06012,-0.5760918,196.6162,47.50031,-122.2168,0.09290116,0.007286384,3.016209E-06,-0.01318559
09.43.29.596772, 0.003414918,0.008978507,0.7627367,-1.031816,-0.5886067,198.5238,47.50031,-122.2168,0.09291026,0.007761795,5.042342E-06,-0.01299983
09.43.29.637774, 0.003523648,0.008986766,0.7595996,-1.002792,-0.6000626,200.432,47.50031,-122.2168,0.09290749,0.008257869,1.928755E-05,-0.01282397
09.43.29.678777, 0.003580183,0.008631794,0.7561564,-0.9738401,-0.611113,202.3009,47.50031,-122.2168,0.09290294,0.00873533,3.219207E-05,-0.01267005
09.43.29.718779, 0.003639352,0.008416711,0.7524798,-0.9449505,-0.6214397,204.1326,47.50031,-122.2168,0.09289145,0.009221124,0.000167386,-0.0125472
09.43.29.763781, 0.003706717,0.008269073,0.748652,-0.9160303,-0.6309396,205.9339,47.50031,-122.2168,0.09284963,0.009710029,0.0003035451,-0.01245034
09.43.29.804784, 0.003708228,0.007867056,0.745163,-0.8864038,-0.6405199,207.7581,47.50031,-122.2168,0.09280492,0.01020445,0.0003189753,-0.01237501
09.43.29.844786, 0.003577312,0.007627344,0.7414588,-0.8572134,-0.6495143,209.555,47.50031,-122.2168,0.09282424,0.01069808,-4.123419E-05,-0.01231857
09.43.29.884788, 0.003483838,0.007509361,0.73757,-0.8284873,-0.6576315,211.3186,47.50031,-122.2168,0.0928442,0.01118331,-0.0001458047,-0.01228951
09.43.29.925791, 0.003446158,0.007209853,0.7336772,-0.799937,-0.6653914,213.0603,47.50031,-122.2168,0.09276375,0.01165417,0.0005918559,-0.01229157
09.43.29.965793, 0.003441606,0.007566934,0.7296696,-0.7714477,-0.6712721,214.7829,47.50031,-122.2168,0.09274814,0.01214173,0.0002297171,-0.01230994
09.43.30.006795, 0.003459236,0.007755736,0.7256455,-0.7430727,-0.675694,216.4839,47.50031,-122.2168,0.09269872,0.01260379,0.0003681442,-0.01232891
09.43.30.053798, 0.0034558,0.007606959,0.7215871,-0.714771,-0.6794921,218.1714,47.50031,-122.2168,0.09274612,0.01304969,-0.0003539222,-0.01235571
09.43.30.099801, 0.003288656,0.007326296,0.7183932,-0.6856353,-0.6831594,219.9238,47.50031,-122.2168,0.09270907,0.01350271,0.0003873683,-0.0124017
09.43.30.146803, 0.003285612,0.007566994,0.7153026,-0.656011,-0.6852889,221.6977,47.50031,-122.2168,0.09273106,0.01396822,-0.00015481,-0.01247268
09.43.30.194806, 0.003282242,0.007263161,0.7125391,-0.6258079,-0.6872101,223.5014,47.50031,-122.2168,0.0926532,0.01441024,0.0005371251,-0.01254532
09.43.30.246809, 0.003418173,0.006996071,0.7099881,-0.5944846,-0.6888198,225.3459,47.50031,-122.2168,0.09271847,0.01486137,0.0002197495,-0.01264909
09.43.30.295812, -0.0006029929,0.09137143,0.1071046,-0.5926503,-0.4479703,225.6317,47.50031,-122.2168,0.3084127,-0.05106971,-1.412353,0.09300065
09.43.30.352815, 0.05346772,-0.03572256,0.8250729,-0.4303934,-0.5671371,227.8597,47.50031,-122.2168,0.5679259,0.01554418,-1.678151,-0.06602582
09.43.30.402818, 0.07617369,-0.1459812,1.539719,-0.1783151,-0.998064,232.086,47.50031,-122.2168,0.8511406,0.07871726,-1.800964,-0.2290442
09.43.30.452821, 0.08820703,-0.2092549,2.151559,0.1716726,-1.592677,238.0619,47.50031,-122.2168,1.145287,0.1240857,-1.846748,-0.3741411
09.43.30.503824, 0.0914497,-0.2354457,2.665679,0.632633,-2.215653,245.5132,47.50031,-122.2168,1.442297,0.1520643,-1.852273,-0.5029787
09.43.30.551827, 0.08924676,-0.2376425,3.097409,1.212773,-2.763904,254.2321,47.50031,-122.2168,1.738295,0.1648808,-1.832567,-0.6179438
09.43.30.609830, 0.08406516,-0.2235569,3.455144,1.898038,-3.148878,263.9395,47.50031,-122.2168,2.02822,0.1649411,-1.797544,-0.7186717
09.43.30.660833, 0.07747243,-0.2019859,3.751063,2.664269,-3.317759,274.5428,47.50031,-122.2168,2.3127,0.155213,-1.753395,-0.8065295
09.43.30.698835, 0.06718184,-0.1590617,3.985837,3.45448,-3.182722,285.8662,47.50031,-122.2168,2.59082,0.1412991,-1.706738,-0.8734275
09.43.30.734837, 0.06125477,-0.09185309,4.147203,4.167946,-2.702867,297.0037,47.50031,-122.2168,2.846575,0.1303921,-1.661536,-0.9217116
09.43.30.775839, 0.06030963,-0.01275716,4.278314,4.752385,-1.905937,307.8188,47.50031,-122.2168,3.081178,0.1226833,-1.620776,-0.9586349
09.43.30.810841, 0.06717211,0.05840397,4.381748,5.193851,-0.8260992,318.7476,47.50031,-122.2168,3.306735,0.1171131,-1.581575,-0.9918942
09.43.30.848844, 0.0803223,0.1174722,4.479418,5.447181,0.4254638,329.398,47.50031,-122.2168,3.516869,0.1142021,-1.545419,-1.021655
09.43.30.886846, 0.0930196,0.1892625,4.576383,5.491115,1.861265,340.0361,47.50031,-122.2168,3.717738,0.1178851,-1.512118,-1.046727
09.43.30.925848, 0.1115284,0.2523265,4.674799,5.305783,3.424485,350.7437,47.50031,-122.2168,3.911402,0.1252562,-1.479079,-1.071981
09.43.30.964850, 0.1272542,0.2945431,4.775677,4.85534,5.032611,1.617779,47.50031,-122.2168,4.100119,0.1354911,-1.447357,-1.095005
09.43.31.007853, 0.1445984,0.3231247,4.879383,4.126448,6.605302,12.70094,47.50031,-122.2168,4.28444,0.150835,-1.414318,-1.120582
09.43.31.047855, 0.1639436,0.3420443,4.988024,3.099712,8.089668,24.24257,47.50031,-122.2168,4.467954,0.1712136,-1.378827,-1.150401
09.43.31.095858, 0.1793781,0.2805956,5.098618,1.802489,9.195924,35.94257,47.50031,-122.2168,4.64629,0.1873241,-1.34743,-1.174669
09.43.31.134860, 0.1846977,0.1932799,5.214152,0.2089887,9.83186,48.4102,47.50031,-122.2168,4.827871,0.2095161,-1.31231,-1.204486
09.43.31.179862, 0.1781689,0.03937301,5.328331,-1.520381,9.734499,60.95107,47.5003,-122.2168,5.002749,0.2310538,-1.282452,-1.228021
09.43.31.217865, 0.150309,-0.125687,5.42319,-3.324506,8.834943,73.9977,47.5003,-122.2168,5.177095,0.2583202,-1.251157,-1.254925
09.43.31.254867, 0.103662,-0.2732707,5.514864,-4.977597,7.2242,86.93439,47.5003,-122.2168,5.342595,0.2898714,-1.221187,-1.28246
09.43.31.291869, 0.04825189,-0.4886166,5.600801,-6.352431,4.806448,99.84705,47.5003,-122.2168,5.502086,0.3292998,-1.201604,-1.293966
09.43.31.333871, -0.02987599,-0.7169551,5.660553,-7.325481,1.656925,112.7016,47.5003,-122.2168,5.65553,0.3777675,-1.178583,-1.306557
09.43.31.378874, -0.1266873,-0.9226199,5.714043,-7.801114,-2.189773,125.9719,47.5003,-122.2168,5.808897,0.43793,-1.155028,-1.317767
09.43.31.425877, -0.2443329,-1.089557,5.758986,-7.642045,-6.553294,139.7115,47.5003,-122.2168,5.9622,0.5144671,-1.124202,-1.332746
09.43.31.471879, -0.3672631,-1.212505,5.791521,-6.704541,-11.18364,153.9193,47.5003,-122.2168,6.115058,0.6080894,-1.085787,-1.351659
09.43.31.516882, -0.4969228,-1.288783,5.809694,-4.928704,-15.71627,168.4012,47.5003,-122.2168,6.263727,0.7195799,-1.031054,-1.383433
09.43.31.563884, -0.6264436,-1.327407,5.813153,-2.373645,-19.77862,182.8885,47.5003,-122.2168,6.402709,0.8431215,-0.9540956,-1.432976
09.43.31.609887, -0.737608,-1.156861,5.802994,0.8916031,-22.6801,197.484,47.5003,-122.2168,6.534509,0.9551886,-0.8874657,-1.492482
09.43.31.653890, -0.8067082,-0.9746734,5.789754,4.648336,-24.21494,212.1787,47.5003,-122.2168,6.654988,1.072249,-0.7979634,-1.572483
09.43.31.706893, -0.8400398,-0.598244,5.728032,8.496233,-23.80994,226.6436,47.5003,-122.2168,6.766404,1.166282,-0.7438533,-1.640149
09.43.31.756895, -0.8086276,-0.255748,5.697727,12.26809,-21.48747,241.6669,47.5003,-122.2168,6.871313,1.264955,-0.6767259,-1.724261
09.43.31.804898, -0.7375354,0.1806959,5.106275,15.06528,-17.42064,255.7589,47.50029,-122.2168,6.977411,1.349099,-0.6689628,-1.679644
09.43.31.855901, -0.6108125,0.5497301,4.580381,16.81674,-12.17671,268.7206,47.50029,-122.2168,7.083543,1.467589,-0.663681,-1.644996
09.43.31.897904, -0.4780485,0.7180505,4.910651,17.87467,-5.779518,282.9476,47.50029,-122.2168,7.185579,1.536733,-0.6268762,-1.796632
09.43.31.937906, -0.3370489,0.8591729,5.199408,17.82142,1.128241,297.5543,47.50029,-122.2168,7.280247,1.604389,-0.5987441,-1.913324
09.43.31.978908, -0.2189258,0.9772241,5.473832,16.42657,8.085779,312.2603,47.50029,-122.2168,7.369723,1.671102,-0.5844956,-1.995951
09.43.32.014910, -0.09663343,1.070819,5.742168,13.65681,14.64935,326.9166,47.50029,-122.2168,7.453649,1.749989,-0.5605182,-2.056062
09.43.32.055913, 0.0289651,1.133907,5.97886,9.704895,20.26241,341.0494,47.50029,-122.2168,7.528342,1.840557,-0.5188012,-2.099286
09.43.32.096915, 0.1357704,1.176531,6.209732,4.630709,24.79835,355.0908,47.50029,-122.2168,7.594423,1.947072,-0.4593889,-2.126555
09.43.32.144918, 0.2426935,1.193642,6.420785,-1.329064,27.97079,9.18512,47.50029,-122.2168,7.647422,2.069459,-0.3660696,-2.155226
09.43.32.185920, 0.3406141,1.083519,6.602923,-8.104861,29.29093,24.13559,47.50029,-122.2168,7.687704,2.206397,-0.2606673,-2.186975
09.43.32.218922, 0.4149016,0.9434103,6.764643,-14.94055,28.34525,39.63011,47.50029,-122.2168,7.70777,2.348064,-0.1187022,-2.234037
09.43.32.253924, 0.4621735,0.8070816,6.899007,-20.96131,25.24006,55.22602,47.50029,-122.2168,7.706575,2.483667,0.03410005,-2.297112
09.43.32.284926, 0.4936734,0.5028619,7.003405,-25.80258,19.73985,71.49768,47.50029,-122.2168,7.694013,2.632395,0.1229703,-2.347698
09.43.32.344929, 0.4175673,-0.1915394,7.086887,-30.14261,3.813238,104.1867,47.50028,-122.2168,7.63444,2.897433,0.3364017,-2.488397
09.43.32.379931, 0.345539,-0.5141981,7.07671,-29.41688,-5.22372,120.0794,47.50028,-122.2168,7.590532,3.014986,0.4177596,-2.571802
09.43.32.415933, 0.2415107,-0.79298,7.045582,-26.79637,-14.12849,135.4114,47.50028,-122.2168,7.537082,3.130342,0.5017685,-2.659957
09.43.32.453935, 0.1096123,-1.017977,6.991388,-22.47354,-22.24422,149.8261,47.50028,-122.2168,7.472619,3.240414,0.5937617,-2.747273
09.43.32.493938, -0.009483101,-1.192997,6.912361,-16.5894,-29.27248,163.4136,47.50028,-122.2168,7.39588,3.354437,0.6799317,-2.82006
09.43.32.532940, -0.1351752,-1.301857,6.812406,-9.470358,-34.88645,176.1856,47.50028,-122.2168,7.303239,3.46744,0.792568,-2.887037
09.43.32.573942, -0.2155485,-1.17442,6.696856,-1.505073,-38.49566,188.1658,47.50028,-122.2168,7.200509,3.587631
