MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
172.2928,-9.59813,0,172.5345,37.95654,1,0,0,0,0,-0.762622,-0.0789558,-1.214298,0,-0.762622,-0.01721946,-0.03569438,0,0,0,0,0,-0.2524087,-0.2346839,-0.1838233,0.09085608,0,-0.2346839,0.001821737,-0.002772377,0,0,0,0,0,-0.3320738,1.158914,-3.598927,0,100.093,-0.001737373,1,0,0,0,0,0,0,91,0,0,10,2,209

169.9642,-26.87817,0,172.2928,-9.59813,1,0,0,0,0,-0.3412431,-0.1031466,-0.3630291,0,-0.762622,-0.0789558,-0.02626076,0,0,0,0,0,-0.3671766,-0.3129119,-0.3105903,0.674427,0,-0.2346839,-0.1838233,0.08735168,0,0,0,0,0,-0.8586187,2.607206,-4.605423,0,101.1589,-11.80592,1,0,0,0,0,0,0,91,0,0,11,2,209

168.3441,-32.35744,0,169.9642,-26.87817,1,0,0,0,0,-0.5842206,-0.102585,0.2512853,0,-0.3412431,-0.1031466,-0.002252467,0,0,0,0,0,-0.2903689,-0.4143147,-0.3725132,0.9340551,0,-0.3129119,-0.3105903,0.1844608,0,0,0,0,0,-1.330582,3.417018,-4.915119,0,102.6072,-15.10763,1,0,0,0,0,0,0,91,0,0,12,2,209

164.5785,-39.05949,0,168.3441,-32.35744,1,0,0,0,0,-0.1628418,-0.07510992,1.847268,0,-0.1628418,-0.102585,0.01893575,0,0,0,0,0,-0.2377667,-0.4925426,-0.5043055,1.428914,0,-0.4925426,-0.3725132,0.2379106,0,0,0,0,0,-1.764343,5.143504,-5.330959,0,103.417,-16.12356,1,0,0,0,0,0,0,91,0,0,13,2,209

162.5504,-40.72258,0,164.5785,-39.05949,1,0,0,0,0,-0.3075535,-0.0451279,2.843643,0,-0.3075535,-0.07510992,0.06434917,0,0,0,0,0,-0.2285123,-0.3824363,-0.5834241,1.851577,0,-0.3824363,-0.5043055,0.3136129,0,0,0,0,0,-1.979923,6.045532,-5.47626,0,105.1435,-17.48768,1,0,0,0,0,0,0,91,0,0,14,2,209

160.4892,-41.54725,0,162.5504,-40.72258,1,0,0,0,0,-0.6341166,-0.004658774,3.990171,0,-0.3075535,-0.0451279,0.09350899,0,0,0,0,0,-0.1727757,-0.405611,-0.6687464,2.44641,0,-0.3824363,-0.5834241,0.3731432,0,0,0,0,0,-2.204327,6.967066,-5.595687,0,106.0455,-17.96432,1,0,0,0,0,0,0,91,0,0,15,2,209

156.3999,-41.52838,0,160.4892,-41.54725,1,0,0,0,0,-0.3686798,0.108489,6.747443,0,-0.6341166,-0.004658774,0.1296448,0,0,0,0,0,-0.1919204,-0.3505578,-0.8685426,4.088596,0,-0.405611,-0.6687464,0.4531955,0,0,0,0,0,-2.479628,8.857176,-5.78152,0,106.9671,-18.35609,1,0,0,0,0,0,0,91,0,0,16,2,209

154.4249,-40.94864,0,156.3999,-41.52838,1,0,0,0,0,-0.4298053,0.1842019,8.387685,0,-0.4298053,0.108489,0.2062216,0,0,0,0,0,0.0774674,-0.3186796,-0.9956855,5.227835,0,-0.3186796,-0.8685426,0.6491331,0,0,0,0,0,-2.92139,9.820951,-5.853874,0,108.8572,-18.9657,1,0,0,0,0,0,0,91,0,0,17,2,209

152.5267,-40.15563,0,154.4249,-40.94864,1,0,0,0,0,-0.5021615,0.2723134,10.22027,0,-0.5021615,0.1842019,0.2539017,0,0,0,0,0,0.1973066,-0.2636263,-1.146953,6.647203,0,-0.2636263,-0.9956855,0.7756271,0,0,0,0,0,-3.202894,10.79424,-5.91291,0,109.821,-19.20305,1,0,0,0,0,0,0,91,0,0,18,2,209

150.7284,-39.25977,0,152.5267,-40.15563,1,0,0,0,0,-0.08078241,0.3740411,12.28082,0,-0.5021615,0.2723134,0.3056341,0,0,0,0,0,0.361106,-0.3418541,-1.338712,8.538392,0,-0.2636263,-1.146953,0.9456806,0,0,0,0,0,-3.631934,11.77395,-5.953557,0,110.7942,-19.39671,1,0,0,0,0,0,0,91,0,0,19,2,209

149.0521,-38.44267,0,150.7284,-39.25977,1,0,0,0,0,-0.742732,0.4837035,14.57014,0,-0.08078241,0.3740411,0.3598735,0,0,0,0,0,0.6719964,-1.555856,-1.551404,10.83893,0,-0.3418541,-1.338712,1,0,0,0,0,0,-4.288233,12.75818,-5.982211,0,111.7739,-19.53005,1,0,0,0,0,0,0,91,0,0,20,2,209

147.5141,-37.92649,0,149.0521,-38.44267,1,0,0,0,0,-0.3213534,0.60148,17.10288,0,-0.3213534,0.4837035,0.430453,0,0,0,0,0,0.8063337,-1.634084,-1.810062,13.65063,0,-1.634084,-1.551404,1,0,0,0,0,0,-6.748425,13.74278,-5.985654,0,112.7582,-19.62405,1,0,0,0,0,0,0,91,0,0,21,2,209

146.1395,-37.81503,0,147.5141,-37.92649,1,0,0,0,0,-0.7315025,0.7279502,19.89952,0,-0.7315025,0.60148,0.5020802,0,0,0,0,0,0.9067471,-1.579031,-2.106475,16.95167,0,-1.579031,-1.810062,1,0,0,0,0,0,-7.402946,14.72341,-5.964067,0,113.7428,-19.63534,1,0,0,0,0,0,0,91,0,0,22,2,209

143.9892,-39.38155,0,146.1395,-37.81503,1,0,0,0,0,-0.4660649,0.9944625,26.33896,0,-0.7315025,0.7279502,0.5814877,0,0,0,0,0,1.141855,-1.523978,-2.829777,24.90099,0,-1.579031,-2.106475,1,0,0,0,0,0,-8.243661,16.6521,-5.823474,0,114.7234,-19.56452,1,0,0,0,0,0,0,91,0,0,23,2,209

143.297,-41.14716,0,143.9892,-39.38155,1,0,0,0,0,-0.5271912,1.127161,30.00753,0,-0.4660649,0.9944625,0.7633734,0,0,0,0,0,1.714013,-1.492099,-3.260987,29.54582,0,-1.523978,-2.829777,1,0,0,0,0,0,-10,17.58683,-5.69105,0,116.6521,-19.10332,1,0,0,0,0,0,0,91,0,0,24,2,209

142.9511,-43.58201,0,143.297,-41.14716,1,0,0,0,0,-0.4436054,1.253514,33.98678,0,-0.4436054,1.127161,0.8699992,0,0,0,0,0,1.967191,-1.570327,-3.736984,34.68179,0,-1.570327,-3.260987,1,0,0,0,0,0,-10,18.49092,-5.507061,0,117.5868,-18.66892,1,0,0,0,0,0,0,91,0,0,25,2,209

143.7476,-50.48099,0,142.9511,-43.58201,1,0,0,0,0,-0.5883169,1.458331,42.80223,0,-0.5883169,1.253514,0.9866222,0,0,0,0,0,2.160259,-1.460221,-4.799828,46.77638,0,-1.460221,-3.736984,1,0,0,0,0,0,-10,20.16782,-4.95177,0,118.4909,-18.06536,1,0,0,0,0,0,0,91,0,0,26,2,209

143.7476,-50.48099,0,143.7476,-50.48099,1,0,0,0,0,0.006089211,1.458331,42.80223,0,-0.5883169,1.458331,1,0,0,0,0,0,2.541013,-2.57282,-4.799828,46.77638,0,-1.460221,-4.799828,1,0,0,0,0,0,-10,20.16782,-4.95177,0,120.1678,-16.24379,1,0,0,0,0,0,0,91,0,0,27,2,209

148.1707,-60.21284,0,143.7476,-50.48099,1,0,0,0,0,0.006089211,1.549386,52.56744,0,0.006089211,1.458331,1,0,0,0,0,0,2.712796,-2.57282,-5.950667,62.82167,0,-2.57282,-4.799828,1,0,0,0,0,0,-10,21.58921,-4.107011,0,120.1678,-16.24379,1,0,0,0,0,0,0,91,0,0,28,2,209

170.7835,-79.94418,0,148.1707,-60.21284,1,0,0,0,0,-0.1386223,1.339569,65.76095,0,-0.1386223,1.549386,1,0,0,0,0,0,2.840247,-2.462714,-7.584312,102.7222,0,-2.462714,-5.950667,1,0,0,0,0,0,-10,23.00501,-2.3329,0,121.5892,-13.47264,1,0,0,0,0,0,0,91,0,0,29,2,209

203.648,-96.19183,0,170.7835,-79.94418,1,0,0,0,0,0.302249,0.925873,68.45073,0,0.302249,1.339569,1,0,0,0,0,0,2.577609,-4.632858,-8.503057,146.4468,0,-4.632858,-7.584312,1,0,0,0,0,0,-10,23.38537,-0.9127845,0,123.005,-7.652846,1,0,0,0,0,0,0,91,0,0,30,2,209

233.4715,-114.7793,-34.02525,-156.352,-96.19183,-1,0,0,0,0,0.2298937,0.2628627,62.35994,0,0.302249,0.925873,1,0,0,0,0,0,1.808548,-4.577805,-9.247429,-172.2887,0,-4.632858,-8.503057,1,0,0,0,0,0,-10,23.29925,0.6108471,0,123.3854,-2.994298,1,0,0,0,0,0,0,91,0,0,31,2,209

248.7877,-136.1826,-3.407063,-126.5285,-114.7793,-1,0,0,0,0,0.304656,-0.7058055,49.81894,0,0.2298937,0.2628627,1,0,0,0,0,0,0.555101,-5.823685,-9.802014,-144.1869,0,-4.577805,-9.247429,-1,0,0,0,0,0,-10,22.72357,2.21128,0,123.2993,2.003823,1,0,0,0,0,0,0,91,0,0,32,2,209

248.1112,-54.39893,0,-111.2123,-136.1826,-1,0,0,0,0,0.3105125,-1.643981,38.83617,0,0.3105125,-0.7058055,1,0,0,0,0,0,-1.222354,-6.7016,-10.32924,-130.4389,0,-6.7016,-9.802014,-1,0,0,0,0,0,-10,21.64802,3.926357,0,122.7236,7.253881,1,0,0,0,0,0,0,91,0,0,33,2,209

244.4863,-21.94728,0,-111.8888,-54.39893,-1,0,0,0,0,0.3999548,-2.031536,34.9664,0,0.3999548,-1.643981,1,0,0,0,0,0,-2.940574,-7.657743,-10.48885,-126.814,0,-7.657743,-10.32924,-1,0,0,0,0,0,-10,20.91565,4.77258,0,121.648,12.88002,1,0,0,0,0,0,0,91,0,0,34,2,209

233.3574,29.83129,0,-115.5137,-21.94728,-1,0,0,0,0,-0.2756319,-3.134098,29.91222,0,0.3999548,-2.031536,1,0,0,0,0,0,-3.661039,-7.657743,-10.59228,-126.0406,0,-7.657743,-10.48885,-1,0,0,0,0,0,-10,18.9996,6.521295,0,120.9156,15.65597,1,0,0,0,0,0,0,91,0,0,35,2,209

218.703,69.18411,0,-126.6426,29.83129,-1,0,0,0,0,-0.1974192,-4.281137,26.98918,0,-0.2756319,-3.134098,1,0,0,0,0,0,-5.905945,-8.590712,-10.33997,-132.0224,0,-7.657743,-10.59228,-1,0,0,0,0,0,-10,16.49782,8.256348,0,118.9996,21.39246,1,0,0,0,0,0,0,91,0,0,36,2,209

201.6313,98.23859,0,-141.297,69.18411,-1,0,0,0,0,-0.4716797,-5.051772,23.72134,0,-0.4716797,-4.281137,1,0,0,0,0,0,-8.094948,-9.813416,-9.86445,-142.4972,0,-9.813416,-10.33997,-1,0,0,0,0,0,-10,13.45454,9.904419,0,116.4978,27.08412,1,0,0,0,0,0,0,91,0,0,37,2,209

183.0116,121.5493,0,-158.3687,98.23859,-1,0,0,0,0,-0.9966984,-5.264168,17.73488,0,-0.9966984,-5.051772,1,0,0,0,0,0,-9.679289,-10.80144,-9.373422,-155.3662,0,-10.80144,-9.86445,-1,0,0,0,0,0,-10,9.873483,11.35419,0,113.4545,32.49046,1,0,0,0,0,0,0,91,0,0,38,2,209

173.5917,132.2288,0,-176.9884,121.5493,-1,0,0,0,0,-1.111567,-5.163541,13.20954,0,-0.9966984,-5.264168,0.8597811,0,0,0,0,0,-10,-11.84451,-9.196308,-162.0179,0,-10.80144,-9.373422,-1,0,0,0,0,0,-10,7.919366,11.93422,0,109.8735,37.24628,1,0,0,0,0,0,0,91,0,0,39,2,209

164.2843,143.1446,34.91069,173.5917,132.2288,1,0,0,0,0,-1.798383,-4.963662,7.536945,0,-1.111567,-5.163541,0.717024,0,0,0,0,0,-9.920266,-11.82134,-9.088641,-168.5395,0,-11.84451,-9.196308,-1,0,0,0,0,0,-10,5.885121,12.38636,0,107.9194,39.149,1,0,0,0,0,0,0,91,0,0,40,2,209

155.1138,155.0202,0,164.2843,143.1446,1,0,0,0,0,-1.974378,-4.706873,0.6972436,0,-1.974378,-4.963662,0.5358078,0,0,0,0,0,-9.798042,-12.83253,-9.050267,-174.7816,0,-12.83253,-9.088641,-1,0,0,0,0,0,-10,3.794544,12.69595,0,105.8851,40.63223,1,0,0,0,0,0,0,91,0,0,41,2,209

137.8937,159.9769,0,155.1138,155.0202,1,0,0,0,0,-2.560522,-4.191158,-16.28337,0,-2.560522,-4.706873,0.3158067,0,0,0,0,0,-9.490068,-13.78868,-9.015183,174.0934,0,-13.78868,-9.050267,-1,0,0,0,0,0,-10,-0.4554519,12.88957,0,103.7945,41.64779,1,0,0,0,0,0,0,91,0,0,42,2,209

116.3562,413.1735,0,137.8937,159.9769,1,0,0,0,0,-2.43827,-2.373566,-30.65305,0,-2.560522,-4.191158,-0.2403125,0,0,0,0,0,-8.531353,-13.85243,-7.319951,161.3581,0,-13.78868,-9.015183,1,0,0,0,0,0,-10,-1.684128,7.417758,0,99.54455,42.28294,1,0,0,0,0,0,0,91,0,0,43,2,209

337.1328,533.9235,0,116.3562,413.1735,1,0,0,0,0,-2.530679,4.419309,-48.19952,0,-2.43827,-2.373566,-0.7916139,0,0,0,0,0,-5.117118,-14.94186,-5.404351,-131.7781,0,-13.85243,-7.319951,1,0,0,0,0,0,-10,3.808034,-10.16676,0,98.31587,24.33321,1,0,0,0,0,0,0,91,0,0,44,2,209

304.8617,500.0858,-31.07292,-22.86725,533.9235,1,0,0,0,0,-2.387494,2.621901,-8.716053,0,-2.387494,4.419309,-1,0,0,0,0,0,7.525509,-14.82305,-8.031872,-133.1682,0,-14.82305,-5.404351,-1,0,0,0,0,0,-10,6.227934,-7.487505,0,103.808,-33.35104,1,0,0,0,0,0,0,91,0,0,45,2,209

284.9961,415.6533,-33.89616,-55.13831,500.0858,-1,0,0,0,0,-2.021385,1.021451,31.34987,0,-2.021385,2.621901,-0.4031855,0,0,0,0,0,4.289933,-15.74731,-10.64336,-142.3646,0,-15.74731,-8.031872,-1,0,0,0,0,0,-10,7.808956,-4.371104,0,106.2279,-24.56201,1,0,0,0,0,0,0,91,0,0,46,2,209

251.5964,315.5352,-30.61043,-75.00391,415.6533,-1,0,0,0,0,-2.007748,0.6733674,59.59676,0,-2.021385,1.021451,0.9310904,0,0,0,0,0,1.314697,-16.96131,-11.34422,-170.1862,0,-15.74731,-10.64336,-1,0,0,0,0,0,-10,8.832764,-3.004209,0,107.809,-14.33897,1,0,0,0,0,0,0,91,0,0,47,2,209

182.6832,309.0264,-23.41528,-108.4036,315.5352,-1,0,0,0,0,-1.979433,0.6874622,61.32839,0,-2.007748,0.6733674,1,0,0,0,0,0,0.6715508,-17.88558,-11.55872,124.6721,0,-16.96131,-11.34422,-1,0,0,0,0,0,-10,9.52931,-2.241794,0,108.8328,-9.855006,1,0,0,0,0,0,0,91,0,0,48,2,209

150.5265,292.4937,0,-177.3168,309.0264,-1,0,0,0,0,-1.214404,0.6025215,39.7002,0,-1.214404,0.6874622,1,0,0,0,0,0,0.9270294,-18.84172,-11.28484,94.18832,0,-18.84172,-11.55872,1,0,0,0,0,0,-10,10.00167,-1.567489,0,109.5293,-7.353981,1,0,0,0,0,0,0,91,0,0,49,2,209

143.191,287.9173,31.27813,150.5265,292.4937,1,0,0,0,0,-1.113731,0.5172761,26.56742,0,-1.113731,0.6025215,1,0,0,0,0,0,0.7982191,-19.82104,-11.06572,87.14423,0,-19.82104,-11.28484,1,0,0,0,0,0,-10,10.1731,-1.235559,0,110.0017,-5.141991,1,0,0,0,0,0,0,91,0,0,50,2,209

138.1468,287.5182,0,143.191,287.9173,1,0,0,0,0,-1.113731,0.4198217,12.62612,0,-1.113731,0.5172761,0.8037577,0,0,0,0,0,0.6397479,-19.82104,-10.88011,82.10603,0,-19.82104,-11.06572,1,0,0,0,0,0,-10,10.29412,-0.8771985,0,110.1731,-4.053128,1,0,0,0,0,0,0,91,0,0,51,2,209

141.9858,253.1733,0,138.1468,287.5182,1,0,0,0,0,-1.111325,0.08869307,-13.38107,0,-1.113731,0.4198217,0.3771936,0,0,0,0,0,0.4585801,-21.01187,-10.77202,77.38545,0,-19.82104,-10.88011,1,0,0,0,0,0,-10,10.27987,0.2650568,0,110.2941,-2.877562,1,0,0,0,0,0,0,91,0,0,52,2,209

144.5771,226.1697,0,141.9858,253.1733,1,0,0,0,0,-1.348446,0.04181477,-24.21638,0,-1.348446,0.08869307,-0.409968,0,0,0,0,0,-0.2248206,-21.99118,-10.77528,75.54802,0,-21.99118,-10.77202,1,0,0,0,0,0,-10,10.13113,0.8403509,0,110.2799,0.8694922,1,0,0,0,0,0,0,91,0,0,53,2,209

157.7637,178.1658,0,144.5771,226.1697,1,0,0,0,0,-1.27609,-0.04538061,-50.39493,0,-1.27609,0.04181477,-0.741685,0,0,0,0,0,-0.2910564,-22.04624,-10.91722,67.91856,0,-22.04624,-10.77528,1,0,0,0,0,0,-10,9.191833,2.342972,0,110.1311,2.756687,1,0,0,0,0,0,0,91,0,0,54,2,209

173.5468,158.2277,0,157.7637,178.1658,1,0,0,0,0,-1.449679,-0.08229512,-62.90882,0,-1.27609,-0.04538061,-1,0,0,0,0,0,-0.4531526,-24.24826,-10.98488,57.24856,0,-22.04624,-10.91722,1,0,0,0,0,0,-10,8.22257,3.305322,0,109.1918,7.685885,1,0,0,0,0,0,0,91,0,0,55,2,209

199.516,137.6075,0,173.5468,158.2277,1,0,0,0,0,-1.10603,-0.01593451,-70.63915,0,-1.449679,-0.08229512,-1,0,0,0,0,0,-0.5719439,-25.12618,-11.01099,36.73785,0,-24.24826,-10.98488,1,0,0,0,0,0,-10,7.028204,4.206285,0,108.2226,10.84278,1,0,0,0,
