DateTime,MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
09.43.30.517825, 225.3459,40.67932,-3.58986,-141.8286,41.34389,-1,0,0,0,0,-0.762622,-0.01264909,-0.5944846,0,-0.762622,-0.01235571,0.01461352,0,0,0,0,0,-0.243367,0,0,-0.2346839,0.01486137,-0.6888198,0,-0.2346839,0.01304969,0.03489229,0,0,0,0,0,-0.300228,0,0,0.09271847,0.000219779,0,99.30119,-0.001161162,0.5,0,0,0,0,-0.6988068,0,0,141,0,0,10,2,229
09.43.30.550826, 227.8597,47.2732,-3.875087,-134.6541,40.67932,-1,0,0,0,0,-0.762622,-0.06602582,-0.4303934,0,-0.762622,-0.01264909,0.01086774,0,0,0,0,0,-0.2439124,0,0,-0.2346839,0.01554418,-0.5671371,0,-0.2346839,0.01486137,0.03622319,0,0,0,0,0,-0.2950895,0,0,0.5679259,-1.678376,0,99.30119,0.0007209629,0.5,0,0,0,0,-0.6988068,0,0,141,0,0,11,2,229
09.43.30.580828, 238.0619,123.2752,-4.427695,-132.1403,47.2732,-1,0,0,0,0,-0.4248289,-0.3741411,0.1716726,0,-0.4248289,-0.06602582,0.002704863,0,0,0,0,0,-0.2455176,0,0,-0.2346839,0.1240857,-1.592677,0,-0.2346839,0.01554418,0.02520655,0,0,0,0,0,-0.2931529,0,0,1.145287,-1.846995,0,98.93256,-5.505744,0.5,0,0,0,0,-1.067447,0,0,141,0,0,12,2,229
09.43.30.619830, 245.5132,152.7322,-4.674642,-121.9381,123.2752,-1,0,0,0,0,-0.3412431,-0.5029787,0.632633,0,-0.3412431,-0.3741411,-0.02994042,0,0,0,0,0,-0.7941476,0,0,-0.3129119,0.1520643,-2.215653,0,-0.3129119,0.1240857,0.137537,0,0,0,0,0,-0.09771013,0,0,1.442297,-1.852521,0,98.33098,-6.058883,0.5,0,0,0,0,-1.669023,0,0,141,0,0,13,2,229
09.43.30.721836, 263.9395,197.9652,-4.903639,-114.4868,152.7322,-1,0,0,0,0,-0.413599,-0.7186717,1.898038,0,-0.3412431,-0.5029787,-0.05165498,0,0,0,0,0,-1.033657,0,0,-0.2578588,0.1649411,-3.148878,0,-0.3129119,0.1520643,0.2021515,0,0,0,0,0,-0.01835439,0,0,2.02822,-1.797785,0,98.33098,-6.07701,0.5,0,0,0,0,-2.413492,0,0,141,0,0,14,2,229
09.43.30.820842, 297.0037,237.6172,-5.086146,-96.06049,197.9652,-1,0,0,0,0,-0.413599,-0.9217116,4.167946,0,-0.413599,-0.7186717,-0.1039609,0,0,0,0,0,-1.455541,0,0,-0.2578588,0.1303921,-2.702867,0,-0.2578588,0.1649411,0.2986465,0,0,0,0,0,0.09727949,0,0,2.846575,-1.661758,0,97.58651,-5.897455,0.5,0,0,0,0,-2.413492,0,0,141,0,0,15,2,229
09.43.30.922848, 329.398,256.6518,-5.296244,-62.99628,237.6172,-1,0,0,0,0,-0.5006349,-1.021655,5.447181,0,-0.5006349,-0.9217116,-0.1860291,0,0,0,0,0,-1.858145,0,0,-0.4925426,0.1142021,0.4254638,0,-0.4925426,0.1303921,0.2485983,0,0,0,0,0,-0.3379525,0,0,3.516869,-1.545626,0,96.15042,-5.451232,0.5,0,0,0,0,-3.84958,0,0,141,0,0,16,2,229
09.43.31.020853, 350.7437,267.8463,-5.322101,-30.60202,256.6518,-1,0,0,0,0,-0.838428,-1.071981,5.305783,0,-0.838428,-1.021655,-0.2352511,0,0,0,0,0,-2.141563,0,0,-0.4925426,0.1252562,3.424485,0,-0.4925426,0.1142021,-0.07445893,0,0,0,0,0,-0.3838725,0,0,3.911402,-1.479277,0,96.51906,-5.070272,0.5,0,0,0,0,-3.480939,0,0,141,0,0,17,2,229
09.43.31.122859, 24.24257,285.7927,-5.300634,-9.256256,267.8463,-1,0,0,0,0,-0.9107838,-1.150401,3.099712,0,-0.838428,-1.071981,-0.2337679,0,0,0,0,0,-2.235118,0,0,-0.4374895,0.1712136,8.089668,0,-0.4925426,0.1252562,-0.3474845,0,0,0,0,0,-0.3525198,0,0,4.467954,-1.379012,0,96.51906,-4.852621,0.5,0,0,0,0,-4.225408,0,0,141,0,0,18,2,229
09.43.31.221865, 48.4102,298.7489,-5.199764,24.24257,285.7927,-1,0,0,0,0,-1.320933,-1.204486,0.2089887,0,-0.9107838,-1.150401,-0.1705472,0,0,0,0,0,-2.401811,0,0,-0.3824363,0.2095161,9.83186,0,-0.4374895,0.1712136,-0.757411,0,0,0,0,0,-0.1430593,0,0,4.827871,-1.312486,0,95.77459,-4.523709,0.5,0,0,0,0,-4.601236,0,0,141,0,0,19,2,229
09.43.31.319870, 73.9977,310.7259,-4.898393,48.4102,298.7489,-1,0,0,0,0,-0.9831398,-1.254925,-3.324506,0,-0.9831398,-1.204486,-0.08772624,0,0,0,0,0,-2.523268,0,0,-0.3824363,0.2583202,8.834943,0,-0.3824363,0.2095161,-0.9004197,0,0,0,0,0,0.0446896,0,0,5.177095,-1.251325,0,95.03012,-4.30548,0.5,0,0,0,0,-4.969877,0,0,141,0,0,20,2,229
09.43.31.421876, 112.7016,324.3258,-4.688323,73.9977,310.7259,-1,0,0,0,0,-1.320933,-1.306557,-7.325481,0,-1.320933,-1.254925,0.01890538,0,0,0,0,0,-2.714655,0,0,-0.3824363,0.3777675,1.656925,0,-0.3824363,0.2583202,-0.7959684,0,0,0,0,0,0.1831124,0,0,5.65553,-1.178741,0,95.39877,-4.104847,0.5,0,0,0,0,-4.601236,0,0,141,0,0,21,2,229
09.43.31.519882, 139.7115,329.9656,-4.388519,112.7016,324.3258,-1,0,0,0,0,-1.237347,-1.332746,-7.642045,0,-1.320933,-1.306557,0.1399601,0,0,0,0,0,-2.810639,0,0,-0.4606644,0.5144671,-6.553294,0,-0.3824363,0.3777675,-0.1044222,0,0,0,0,0,0.5219008,0,0,5.9622,-1.124353,0,95.39877,-3.866743,0.5,0,0,0,0,-5.202813,0,0,141,0,0,22,2,229
09.43.31.622888, 168.4012,332.8709,-4.031564,139.7115,329.9656,-0.9024222,0,0,0,0,-1.309703,-1.383433,-4.928704,0,-1.237347,-1.332746,0.1490132,0,0,0,0,0,-2.835168,0,0,-0.405611,0.7195799,-15.71627,0,-0.4606644,0.5144671,0.6762462,0,0,0,0,0,0.7972084,0,0,6.263727,-1.031192,0,94.79719,-3.688328,0.5,0,0,0,0,-5.947281,0,0,141,0,0,23,2,229
09.43.31.720893, 197.484,332.4871,-3.189559,168.4012,332.8709,0.4743413,0,0,0,0,-1.719852,-1.492482,0.8916031,0,-1.719852,-1.383433,0.0613303,0,0,0,0,0,-3.06884,0,0,-0.3505578,0.9551886,-22.6801,0,-0.3505578,0.7195799,1,0,0,0,0,0,1.537193,0,0,6.534509,-0.8875847,0,93.67689,-3.382723,0.5,0,0,0,0,-6.32311,0,0,141,0,0,24,2,229
09.43.31.822899, 226.6436,328.192,-3.595849,-162.516,332.4871,-1,0,0,0,0,-1.719852,-1.640149,8.496233,0,-1.719852,-1.492482,-0.1290581,0,0,0,0,0,-3.271561,0,0,-0.3505578,1.166282,-23.80994,0,-0.3505578,0.9551886,1,0,0,0,0,0,2.20545,0,0,6.766404,-0.7439531,0,93.67689,-2.911633,0.5,0,0,0,0,-6.32311,0,0,141,0,0,25,2,229
09.43.31.920905, 255.7589,292.568,-3.87879,-133.3564,328.192,-1,0,0,0,0,-1.792208,-1.679644,15.06528,0,-1.719852,-1.640149,-0.3733115,0,0,0,0,0,-3.546073,0,0,-0.2955048,1.349099,-17.42064,0,-0.3505578,1.166282,1,0,0,0,0,0,2.804175,0,0,6.977411,-0.6690526,0,93.67689,-2.440464,0.5,0,0,0,0,-7.067578,0,0,141,0,0,26,2,229
09.43.32.023911, 297.5543,297.9041,-4.091428,-104.2411,292.568,-1,0,0,0,0,-2.219443,-1.913324,17.82142,0,-1.792208,-1.679644,-0.5798763,0,0,0,0,0,-3.640406,0,0,0.6606383,1.604389,1.128241,0,-0.2955048,1.349099,1,0,0,0,0,0,3.401809,0,0,7.280247,-0.5988244,0,92.93242,-2.19476,0.5,0,0,0,0,-7.459063,0,0,141,0,0,27,2,229
09.43.32.121916, 326.9166,329.002,-4.319747,-62.44568,297.9041,-1,0,0,0,0,-2.219443,-2.056062,13.65681,0,-2.219443,-1.913324,-0.6826109,0,0,0,0,0,-4.198288,0,0,0.6606383,1.749989,14.64935,0,0.6606383,1.604389,0.3562018,0,0,0,0,0,5,0,0,7.453649,-0.5605934,0,92.54094,-1.964383,0.5,0,0,0,0,-7.459063,0,0,141,0,0,28,2,229
09.43.32.219922, 9.18512,367.8839,-4.362676,-33.0834,329.002,-1,0,0,0,0,-2.629592,-2.155226,-1.329064,0,-2.629592,-2.056062,-0.5654083,0,0,0,0,0,-4.582171,0,0,0.7156916,2.069459,27.97079,0,0.7156916,1.749989,-0.8877405,0,0,0,0,0,5,0,0,7.647422,-0.3661186,0,92.16511,-1.838971,0.5,0,0,0,0,-7.834891,0,0,141,0,0,29,2,229
09.43.32.321928, 39.63011,387.5855,-4.305445,9.18512,367.8839,-1,0,0,0,0,-2.629592,-2.234037,-14.94055,0,-2.629592,-2.155226,-0.106561,0,0,0,0,0,-4.766517,0,0,0.7156916,2.348064,28.34525,0,0.7156916,2.069459,-1,0,0,0,0,0,5,0,0,7.70777,-0.1187181,0,92.16511,-1.201016,0.5,0,0,0,0,-7.834891,0,0,141,0,0,30,2,229
09.43.32.419933, 104.1867,406.0487,-4.181127,39.63011,387.5855,-1,0,0,0,0,-3.377534,-2.488397,-30.14261,0,-2.629592,-2.234037,0.3108532,0,0,0,0,0,-4.913026,0,0,0.7707446,2.897433,3.813238,0,0.7156916,2.348064,-1,0,0,0,0,0,5,0,0,7.63444,0.3364469,0,92.16511,-0.3894429,0.5,0,0,0,0,-7.842079,0,0,141,0,0,31,2,229
09.43.32.522939, 135.4114,403.6821,-3.639114,104.1867,406.0487,-1,0,0,0,0,-3.648828,-2.659957,-26.79637,0,-3.648828,-2.488397,0.7607579,0,0,0,0,0,-5.680442,0,0,1.593606,3.130342,-14.12849,0,1.593606,2.897433,0.1091821,0,0,0,0,0,5,0,0,7.537082,0.5018358,0,91.90933,1.10368,0.5,0,0,0,0,-8.090672,0,0,141,0,0,32,2,229
09.43.32.620945, 176.1856,390.3221,-3.300189,135.4114,403.6821,-0.1279281,0,0,0,0,-3.648828,-2.887037,-9.470358,0,-3.648828,-2.659957,0.6447069,0,0,0,0,0,-5.999372,0,0,1.593606,3.46744,-34.88645,0,1.593606,3.130342,1,0,0,0,0,0,5,0,0,7.303239,0.7926742,0,91.90933,1.646222,0.5,0,0,0,0,-8.090672,0,0,141,0,0,33,2,229
09.4
