DateTime,MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
11.49.07.425111, 41.69011,26.57344,0,0,0,0,0,0,0,0,0,-0.03536507,-0.3649854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008574985,0.8754089,0,0,0,0,0,0,0,0,0,0,0,0,0.09267539,5.350001E-05,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,229
11.49.07.458113, 44.73555,27.14901,0.1042253,41.69011,26.57344,0.9184588,0,0,0,0,0,-0.03525479,-0.4206397,0,0,-0.03536507,0.009276493,0,0,0,0,0,-0.06574367,0,0,0,0.008229061,0.883214,0,0,0.008574985,-0.07830007,0,0,0,0,0,0.02432123,0,0,0.09268458,-0.0001292277,0.09999999,100,0.0001755014,0.5,0,0,0,0,0,0,0,19,0,0,1,2,229
11.49.07.493115, 49.55401,28.5696,0.2160642,44.73555,27.14901,1,0,0,0,0,-0.4248289,-0.03518491,-0.5089049,0,0,-0.03525479,0.01100813,0,0,0,0,0,-0.06553865,0,0,-0.2346839,0.007735047,0.8882388,0,0,0.008229061,-0.07910839,0,0,0,0,0,0.02334009,0,0,0.09270006,0.0004444291,0,100,-0.0004239184,0.5,0,0,0,0,-1.067447,0,0,19,0,0,2,2,229
11.49.07.526117, 52.52481,29.3448,0.3390741,49.55401,28.5696,1,0,0,0,0,-0.4248289,-0.03517558,-0.5643793,0,-0.4248289,-0.03518491,0.00994234,0,0,0,0,0,-0.1881843,0,0,-0.2346839,0.007488664,0.8893228,0,-0.2346839,0.007735047,-0.1107257,0,0,0,0,0,-0.3153019,0,0,0.09269159,0.0001589443,0,98.93256,0.001457905,0.5,0,0,0,0,-1.067447,0,0,19,0,0,3,2,229
11.49.07.558119, 56.69307,30.24679,0.593816,52.52481,29.3448,1,0,0,0,0,-0.4248289,-0.03502612,-0.6423057,0,-0.4248289,-0.03517558,0.01166258,0,0,0,0,0,-0.1881669,0,0,-0.2346839,0.007086037,0.8888258,0,-0.2346839,0.007488664,-0.1108898,0,0,0,0,0,-0.3160007,0,0,0.09272717,0.000124458,0,98.93256,0.0005214008,0.5,0,0,0,0,-1.067447,0,0,19,0,0,4,2,229
11.49.07.589121, 56.69307,30.24679,0.7294209,56.69307,30.24679,1,0,0,0,0,-0.4248289,-0.03502612,-0.6423057,0,-0.4248289,-0.03502612,0.01408691,0,0,0,0,0,-0.1878891,0,0,-0.2346839,0.007086037,0.8888258,0,-0.2346839,0.007086037,-0.1109491,0,0,0,0,0,-0.3171427,0,0,0.09272717,0.000124458,0,98.93256,0.0004082721,0.5,0,0,0,0,-1.067447,0,0,20,0,0,5,2,229
11.49.07.620123, 63.15413,31.59961,0.8628848,56.69307,30.24679,1,0,0,0,0,-0.4248289,-0.034637,-0.759894,0,-0.4248289,-0.03502612,0.01408691,0,0,0,0,0,-0.1878891,0,0,-0.2346839,0.006394749,0.8757584,0,-0.2346839,0.007086037,-0.1109491,0,0,0,0,0,-0.3171427,0,0,0.09269569,2.700601E-05,0,98.93256,0.0004082721,0.5,0,0,0,0,-1.067447,0,0,20,0,0,6,2,229
11.49.07.657125, 63.31242,-5.117357,1.011167,63.15413,31.59961,1,0,0,0,0,-0.4248289,-0.1844849,-0.7289717,0,-0.4248289,-0.034637,0.01775458,0,0,0,0,0,-0.1871657,0,0,-0.2346839,0.06518159,1.058594,0,-0.2346839,0.006394749,-0.1099273,0,0,0,0,0,-0.3191034,0,0,0.3505342,-1.304682,0,98.93256,8.859051E-05,0.5,0,0,0,0,-1.067447,0,0,20,0,0,7,2,229
11.49.07.766131, 59.81308,-42.48385,1.302246,63.31242,-5.117357,1,0,0,0,0,-0.08703572,-0.3586284,-0.2831012,0,-0.08703572,-0.1844849,0.008160398,0,0,0,0,0,-0.3681107,0,0,-0.2346839,0.1179765,1.334728,0,-0.2346839,0.06518159,-0.1114083,0,0,0,0,0,-0.1523663,0,0,0.9464837,-1.697088,0,98.56391,-4.27988,0.5,0,0,0,0,-1.436088,0,0,20,0,0,8,2,229
11.49.07.860136, 55.57497,-60.70565,1.437147,59.81308,-42.48385,1,0,0,0,0,-0.341243,-0.4559725,0.2016944,0,-0.341243,-0.3586284,-0.01494845,0,0,0,0,0,-0.7653094,0,0,-0.3129119,0.1460744,1.347071,0,-0.3129119,0.1179765,-0.1333784,0,0,0,0,0,-0.1150379,0,0,1.377838,-1.755115,0,98.33098,-5.567129,0.5,0,0,0,0,-1.669023,0,0,20,0,0,9,2,229
