DateTime,MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
09.54.08.500315, 90.84805,-137.5843,1.337771,104.6806,-147.5659,1,0,0,0,0,-2.825243,-0.329287,20.95014,0,-2.827649,-0.5191791,-0.7386577,0,0,0,0,0,-1.782345,0,0,-0.6692343,-4.364796,1.698741,0,0.5215926,-3.970186,-1,0,0,0,0,0,-5,0,0,15.92452,-3.500549,0,85.20195,-10.2134,0.5,0,0,0,0,-15.47401,0,0,45,0,0,30,2,229
09.54.08.602321, 74.06219,-118.0654,1.544631,90.84805,-137.5843,1,0,0,0,0,-2.969954,0.1256581,16.12752,0,-2.825243,-0.329287,-0.6937422,0,0,0,0,0,-1.42864,0,0,-0.5591273,-4.777786,-12.96685,0,-0.6692343,-4.364796,-0.6162842,0,0,0,0,0,-5,0,0,17.54907,-3.987906,0,84.52599,-11.4832,0.5,0,0,0,0,-16.96295,0,0,45,0,0,31,2,229
09.54.08.700327, 65.78316,-100.3893,1.876187,74.06219,-118.0654,1,0,0,0,0,-2.958724,0.6648093,11.52841,0,-2.958724,0.1256581,-0.5193194,0,0,0,0,0,-0.6214729,0,0,-0.5823021,-5.014984,-22.30965,0,-0.5823021,-4.777786,0.7329502,0,0,0,0,0,-5,0,0,18.75754,-4.428938,0,81.691,-13.08193,0.5,0,0,0,0,-18.309,0,0,45,0,0,32,2,229
09.54.08.803332, 58.22536,-66.62209,2.020166,65.78316,-100.3893,1,0,0,0,0,-2.872732,1.931618,4.273151,0,-2.872732,0.6648093,-0.3448051,0,0,0,0,0,0.4056609,0,0,-1.851357,-5.345115,-35.13645,0,-1.851357,-5.014984,1,0,0,0,0,0,-5,0,0,20.80722,-5.161451,0,80.41347,-14.52869,0.5,0,0,0,0,-19.58653,0,0,45,0,0,33,2,229
09.54.08.901338, 56.2089,-39.50259,2.145046,58.22536,-66.62209,1,0,0,0,0,-2.341858,2.796748,0.3053916,0,-2.872732,1.931618,-0.04688727,0,0,0,0,0,2.760659,0,0,-1.74125,-5.51013,-40.43574,0,-1.851357,-5.345115,1,0,0,0,0,0,-5,0,0,22.31276,-5.411864,0,80.41347,-16.93162,0.5,0,0,0,0,-21.81275,0,0,45,0,0,34,2,229
09.54.08.999344, 56.192,-10.61785,2.26447,56.2089,-39.50259,1,0,0,0,0,-2.567749,3.663897,-1.984581,0,-2.341858,2.796748,0.130726,0,0,0,0,0,4.522358,0,0,-2.743742,-5.647426,-41.51723,0,-1.74125,-5.51013,1,0,0,0,0,0,-5,0,0,23.8565,-5.543779,0,78.18725,-17.75308,0.5,0,0,0,0,-23.37608,0,0,45,0,0,35,2,229
09.54.09.101349, 64.27914,84.53315,2.499031,56.192,-10.61785,1,0,0,0,0,-2.285225,6.015872,0.56642,0,-2.285225,3.663897,0.2496643,0,0,0,0,0,6.150755,0,0,-3.589779,-6.064715,-37.74117,0,-3.589779,-5.647426,1,0,0,0,0,0,-5,0,0,26.54743,-6.396958,0,75.52647,-18.18581,0.5,0,0,0,0,-24.47353,0,0,45,0,0,36,2,229
09.54.09.200355, 71.67139,108.2617,2.634536,64.27914,84.53315,1,0,0,0,0,-1.670765,5.979579,4.830101,0,-1.670765,6.015872,0.3141613,0,0,0,0,0,10.70065,0,0,-3.5579,-6.029886,-33.42022,0,-3.5579,-6.064715,1,0,0,0,0,0,-5,0,0,28.07921,-5.296274,0,72.69868,-20.98458,0.5,0,0,0,0,-27.30132,0,0,45,0,0,37,2,229
09.54.09.302361, 81.13694,144.1206,2.784091,71.67139,108.2617,1,0,0,0,0,-0.5826235,5.667983,11.09534,0,-1.670765,5.979579,0.1798957,0,0,0,0,0,10.63319,0,0,-4.803781,-5.923758,-27.27411,0,-3.5579,-6.029886,1,0,0,0,0,0,-5,0,0,29.17497,-3.568527,0,72.69868,-17.3739,0.5,0,0,0,0,-28.33874,0,0,45,0,0,38,2,229
09.54.09.400367, 100.6575,182.0311,2.954054,81.13694,144.1206,1,0,0,0,0,-0.1612444,4.784971,22.65855,0,-0.5826235,5.667983,-0.02253497,0,0,0,0,0,10.3684,0,0,-4.882008,-5.541569,-12.44275,0,-4.803781,-5.923758,1,0,0,0,0,0,-5,0,0,29.67703,-0.02633566,0,71.66125,-11.7062,0.5,0,0,0,0,-29.30896,0,0,45,0,0,39,2,229
09.54.09.502372, 115.7752,166.7396,3.377112,100.6575,182.0311,1,0,0,0,0,-0.3147802,4.105329,29.24291,0,-0.3147802,4.784971,-0.4281066,0,0,0,0,0,8.80429,0,0,-5.939554,-5.187481,1.866481,0,-5.939554,-5.541569,0.684733,0,0,0,0,0,-5,0,0,29.15738,2.407117,0,69.87219,-0.08639149,0.5,0,0,0,0,-30.12781,0,0,45,0,0,40,2,229
09.54.09.601378, 131.3775,128.1818,3.621161,115.7752,166.7396,1,0,0,0,0,0.4331617,3.430273,34.43052,0,0.4331617,4.105329,-0.6660634,0,0,0,0,0,7.75699,0,0,-5.994607,-4.701464,19.82204,0,-5.994607,-5.187481,-0.6317163,0,0,0,0,0,-5,0,0,27.87418,4.969709,0,69.87938,7.896307,0.5,0,0,0,0,-30.12062,0,0,45,0,0,41,2,229
09.54.09.703384, 144.6452,65.00374,3.899236,131.3775,128.1818,1,0,0,0,0,0.8750763,2.944806,38.76031,0,0.4331617,3.430273,-0.8657821,0,0,0,0,0,6.502061,0,0,-6.661014,-4.373353,39.36508,0,-5.994607,-4.701464,-1,0,0,0,0,0,-5,0,0,25.86229,7.028188,0,69.87938,16.30263,0.5,0,0,0,0,-29.03752,0,0,45,0,0,42,2,229
09.54.09.801389, 153.8273,0.1008751,4.20546,144.6452,65.00374,1,0,0,0,0,1.346353,2.797481,43.67944,0,0.8750763,2.944806,-1,0,0,0,0,0,5.727292,0,0,-6.747945,-4.415093,54.38205,0,-6.661014,-4.373353,-1,0,0,0,0,0,-5,0,0,23.43577,8.298081,0,70.96248,23.05527,0.5,0,0,0,0,-26.57118,0,0,45,0,0,43,2,229
09.54.09.899395, 161.537,-63.46487,4.851027,153.8273,0.1008751,1,0,0,0,0,1.407478,2.821959,53.47762,0,1.407478,2.797481,-1,0,0,0,0,0,5.607277,0,0,-6.779824,-5.044121,66.8409,0,-6.779824,-4.415093,-1,0,0,0,0,0,-5,0,0,19.49075,9.525701,0,75.51933,27.22103,0.5,0,0,0,0,-24.48067,0,0,45,0,0,44,2,229
09.54.10.001401, 163.4233,-90.69225,5.187943,161.537,-63.46487,1,0,0,0,0,1.884608,3.119382,64.69132,0,1.884608,2.821959,-1,0,0,0,0,0,5.790673,0,0,-7.744672,-6.013484,68.4474,0,-7.744672,-5.044121,-1,0,0,0,0,0,-5,0,0,15.56404,10.28461,0,79.34738,31.24811,0.5,0,0,0,0,-20.65262,0,0,45,0,0,45,2,229
09.54.10.100407, 156.0709,-105.9382,5.52584,163.4233,-90.69225,1,0,0,0,0,2.434095,3.422162,75.3288,0,1.884608,3.119382,-1,0,0,0,0,0,6.343584,0,0,-8.764572,-6.728881,58.47189,0,-7.744672,-6.013484,-1,0,0,0,0,0,-5,0,0,11.83406,10.96249,0,79.34738,33.73763,0.5,0,0,0,0,-16.08011,0,0,45,0,0,46,2,229
09.54.10.202412, 66.2175,-141.8843,5.842081,156.0709,-105.9382,1,0,0,0,0,2.994812,3.690277,82.61315,0,2.434095,3.422162,-1,0,0,0,0,0,7.065253,0,0,-9.807648,-7.362959,-33.72723,0,-8.764572,-6.728881,-1,0,0,0,0,0,-5,0,0,7.049871,11.86721,0,83.91989,35.96136,0.5,0,0,0,0,-12.85364,0,0,45,0,0,47,2,229
09.54
