MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
310.5569,-52.71292,0,-36.86899,-179.4196,-1,0,0,0,0,0.8367343,2.16353,-12.33052,0,1.053802,2.03362,0.6315047,0,0,0,0,0,4.085048,-1.74418,-3.541553,4.819434,0,-1.909341,-3.212168,-0.5809442,0,0,0,0,0,-10,16.28931,-6.978487,0,88.75861,-22.4675,1,0,0,0,0,-13.4748,0,0,73,0,0,10,2,213
310.8611,14.59198,0,-49.44315,-52.71292,-1,0,0,0,0,1.46828,2.20866,-8.337619,0,0.8367343,2.16353,0.5144244,0,0,0,0,0,4.263818,-2.613389,-3.623225,7.568933,0,-1.74418,-3.541553,-1,0,0,0,0,0,-10,18.24156,-7.110975,0,86.5252,-22.89223,1,0,0,0,0,-16.28694,0,0,73,0,0,11,2,213
316.0998,69.33173,0,-49.13892,14.59198,-1,0,0,0,0,1.479508,2.1834,-4.079165,0,1.479508,2.20866,0.3989034,0,0,0,0,0,4.533477,-2.636563,-3.670578,7.529949,0,-2.636563,-3.623225,-1,0,0,0,0,0,-10,20.15846,-7.242977,0,82.36702,-23.32684,1,0,0,0,0,-17.63298,0,0,73,0,0,12,2,213
331.5535,139.1856,0,-43.90021,69.33173,-1,0,0,0,0,1.986878,2.050534,3.146407,0,1.986878,2.1834,0.2700817,0,0,0,0,0,4.633148,-3.983845,-3.67157,3.528642,0,-3.983845,-3.670578,-1,0,0,0,0,0,-10,23.15459,-7.433597,0,80.11926,-23.75986,1,0,0,0,0,-19.88074,0,0,73,0,0,13,2,213
345.8856,179.9746,0,-28.44653,139.1856,-1,0,0,0,0,1.853396,1.876241,8.562711,0,1.986878,2.050534,0.03843205,0,0,0,0,0,4.386151,-3.896911,-3.731526,-0.455674,0,-3.983845,-3.67157,-1,0,0,0,0,0,-10,25.16541,-7.493032,0,80.11926,-24.38517,1,0,0,0,0,-22.71572,0,0,73,0,0,14,2,213
13.56969,236.8525,0,-14.11438,179.9746,1,0,0,0,0,1.792271,1.574027,17.74102,0,1.853396,1.876241,-0.1407136,0,0,0,0,0,4.023563,-3.865031,-4.035731,-5.524379,0,-3.896911,-3.731526,-0.878078,0,0,0,0,0,-10,28.19515,-7.375621,0,77.28428,-24.58014,1,0,0,0,0,-24.80623,0,0,73,0,0,15,2,213
37.05074,273.968,0,13.56969,236.8525,1,0,0,0,0,1.577607,1.49446,23.60861,0,1.577607,1.574027,-0.4432049,0,0,0,0,0,3.382045,-4.890696,-4.364288,-6.587177,0,-4.890696,-4.035731,-0.4117571,0,0,0,0,0,-10,30.18377,-7.12787,0,72.28439,-24.19499,1,0,0,0,0,-27.7156,0,0,73,0,0,16,2,213
60.38218,248.4341,0,37.05074,273.968,1,0,0,0,0,2.264422,1.332875,27.55869,0,2.264422,1.49446,-0.6254556,0,0,0,0,0,3.432619,-4.913868,-4.597237,-6.190961,0,-4.913868,-4.364288,-0.3139797,0,0,0,0,0,-10,32.06954,-6.848657,0,70.20107,-23.38226,1,0,0,0,0,-29.79893,0,0,73,0,0,17,2,213
71.25294,232.1603,0,60.38218,248.4341,1,0,0,0,0,2.457504,1.28682,28.73945,0,2.264422,1.332875,-0.7572202,0,0,0,0,0,3.132233,-4.803761,-4.749292,-5.966056,0,-4.913868,-4.597237,-0.3504316,0,0,0,0,0,-10,32.98232,-6.721423,0,70.20107,-22.46634,1,0,0,0,0,-31.65651,0,0,73,0,0,18,2,213
91.551,193.1487,0,71.25294,232.1603,1,0,0,0,0,2.543495,1.229307,29.22764,0,2.457504,1.28682,-0.7947481,0,0,0,0,0,3.102417,-6.072815,-5.064066,-5.177734,0,-4.803761,-4.749292,-0.3711228,0,0,0,0,0,-10,34.87492,-6.611252,0,68.34349,-22.04896,1,0,0,0,0,-32.93404,0,0,73,0,0,19,2,213
108.6049,166.712,0,91.551,193.1487,1,0,0,0,0,2.482368,1.37954,27.77691,0,2.482368,1.229307,-0.812426,0,0,0,0,0,3.002686,-6.040935,-5.361468,-5.102541,0,-6.040935,-5.064066,-0.4436485,0,0,0,0,0,-10,36.72843,-6.621502,0,64.97544,-21.68755,1,0,0,0,0,-35.02456,0,0,73,0,0,20,2,213
124.0375,154.7875,0,108.6049,166.712,1,0,0,0,0,2.493599,1.682793,24.95355,0,2.493599,1.37954,-0.7592425,0,0,0,0,0,3.285215,-6.064108,-5.557646,-5.814744,0,-6.064108,-5.361468,-0.4505662,0,0,0,0,0,-10,38.61982,-6.777561,0,63.62939,-21.72118,1,0,0,0,0,-36.37061,0,0,73,0,0,21,2,213
147.5271,156.9205,0,124.0375,154.7875,1,0,0,0,0,3.01565,2.272097,18.65616,0,2.493599,1.682793,-0.6542421,0,0,0,0,0,3.848962,-7.121653,-5.501812,-8.443973,0,-6.064108,-5.557646,-0.3850436,0,0,0,0,0,-10,41.76551,-7.307163,0,63.62939,-22.23311,1,0,0,0,0,-37.92674,0,0,73,0,0,22,2,213
164.519,167.2615,0,147.5271,156.9205,1,0,0,0,0,3.066423,2.584854,13.71856,0,3.01565,2.272097,-0.420385,0,0,0,0,0,5.095352,-8.092264,-5.181849,-11.41634,0,-7.121653,-5.501812,-0.1431545,0,0,0,0,0,-10,44.11686,-7.821229,0,62.07326,-23.97042,1,0,0,0,0,-41.94922,0,0,73,0,0,23,2,213
183.2384,182.1308,0,164.519,167.2615,1,0,0,0,0,3.259502,2.687566,9.046506,0,3.259502,2.584854,-0.2488409,0,0,0,0,0,5.74724,-7.982156,-4.683749,-15.13252,0,-7.982156,-5.181849,0.1303034,0,0,0,0,0,-10,46.69277,-8.394661,0,56.1932,-25.65676,1,0,0,0,0,-43.8068,0,0,73,0,0,24,2,213
203.4347,198.6467,-37.48788,-176.7616,182.1308,-1,0,0,0,0,3.117197,2.540043,5.793111,0,3.117197,2.687566,-0.09763296,0,0,0,0,0,5.897056,-9.062876,-4.174358,-18.55536,0,-9.062876,-4.683749,0.4721917,0,0,0,0,0,-10,49.41579,-8.900445,0,54.0283,-27.53785,1,0,0,0,0,-45.9717,0,0,73,0,0,25,2,213
224.1817,213.0945,-8.131313,-156.5653,198.6467,-1,0,0,0,0,3.223242,2.227115,4.556324,0,3.117197,2.540043,-0.005279345,0,0,0,0,0,5.62281,-9.18745,-3.82007,-20.4161,0,-9.062876,-4.174358,0.7870929,0,0,0,0,0,-10,52.1615,-9.247648,0,54.0283,-29.19702,1,0,0,0,0,-49.26537,0,0,73,0,0,26,2,213
251.3585,317.3335,0,-135.8183,213.0945,-1,0,0,0,0,4.502058,1.579902,7.026098,0,3.223242,2.227115,0.01597735,0,0,0,0,0,5.071723,-9.132395,-3.552183,-19.2921,0,-9.18745,-3.82007,0.9582812,0,0,0,0,0,-10,54.90364,-9.264746,0,50.73463,-30.33599,1,0,0,0,0,-51.4844,0,0,73,0,0,27,2,213
304.6307,425.7733,0,-108.6415,317.3335,-1,0,0,0,0,4.131454,1.006548,13.0458,0,4.131454,1.579902,-0.08642694,0,0,0,0,0,4.131028,-10.02478,-3.570692,-8.01602,0,-10.02478,-3.552183,0.8548729,0,0,0,0,0,-10,58.84808,-9.099599,0,45.46334,-30.39207,1,0,0,0,0,-54.53666,0,0,73,0,0,28,2,213
342.5432,455.7055,0,-55.36926,425.7733,-1,0,0,0,0,4.165144,0.9027097,12.54893,0,4.165144,1.006548,-0.3090979,0,0,0,0,0,3.074899,-10.0943,-3.449128,4.550369,0,-10.0943,-3.570692,-0.1825262,0,0,0,0,0,-10,61.28209,-9.055946,0,41.42521,-29.85032,1,0,0,0,0,-58.57479,0,0,73,0,0,29,2,213
40.23174,469.0203,0,-17.45682,455.7055,1,0,0,0,0,4.441807,0.4729228,1.981774,0,4.165144,0.9027097,-0.299679,0,0,0,0,0,2.881864,-10.06242,-2.887085,22.20323,0,-10.0943,-3.449128,-1,0,0,0,0,0,-10,64.99494,-9.170551,0,41.42521,-29.70713,1,0,0,0,0,-61.03395,0,0,73,0,0,30,2,213
79.28462,473.9714,0,40.23174,469.0203,1,0,0,0,0,4.746792,0.03332129,-8.972386,0,4.441807,0.4729228,0.005613213,0,0,0,0,0,2.162846,-10.9548,-2.610753,25.40743,0,-10.06242,-2.887085,-1,0,0,0,0,0,-10,67.55013,-9.233904,0,38.96605,-30.08308,1,0,0,0,0,-64.82349,0,0,73,0,0,31,2,213
133.2859,406.6443,0,79.28462,473.9714,1,0,0,0,0,4.431458,-0.8414766,-17.45948,0,4.431458,0.03332129,0.3225908,0,0,0,0,0,1.342636,-11.00115,-2.702968,4.51148,0,-11.00115,-2.610753,-1,0,0,0,0,0,-10,71.18253,-9.076231,0,32.85307,-30.2909,1,0,0,0,0,-67.14693,0,0,73,0,0,32,2,213
176.2203,353.7145,0,133.2859,406.6443,1,0,0,0,0,4.127354,-1.215014,-10.22933,0,4.127354,-0.8414766,0.5297273,0,0,0,0,0,-0.3714998,-11.07067,-2.687824,-20.6662,0,-11.07067,-2.702968,-1,0,0,0,0,0,-10,74.61225,-9.238053,0,29.18356,-29.77367,1,0,0,0,0,-70.81644,0,0,73,0,0,33,2,213
201.2956,332.9506,0,176.2203,353.7145,1,0,0,0,0,4.250488,-1.50462,0.3955334,0,4.127354,-1.215014,0.2840661,0,0,0,0,0,-1.065905,-12.09634,-2.206986,-33.2368,0,-11.07067,-2.687824,0.9812905,0,0,0,0,0,-10,77.10088,-9.54269,0,29.18356,-30.30451,1,0,0,0,0,-74.09444,0,0,73,0,0,34,2,213
225.6391,314.576,-42.29738,-158.7044,332.9506,-1,0,0,0,0,4.527149,-2.064966,14.36126,0,4.250488,-1.50462,-0.06089117,0,0,0,0,0,-1.568698,-12.06446,-1.437165,-40.89111,0,-12.09634,-2.206986,1,0,0,0,0,0,-10,79.87598,-9.827904,0,25.90556,-31.30384,1,0,0,0,0,-76.5536,0,0,73,0,0,35,2,213
249.6824,291.0096,0,-134.3609,314.576,-1,0,0,0,0,3.293251,-2.501374,28.2484,0,3.293251,-2.064966,-0.5236424,0,0,0,0,0,-2.887022,-12.2122,-0.9268442,-38.24874,0,-12.2122,-1.437165,1,0,0,0,0,0,-10,82.7118,-9.914662,0.02437508,20.28125,-32.23946,0.8533194,0,0,0,0,-79.71875,0,0,73,0,0,36,2,213
323.089,409.3848,0,-110.3176,291.0096,-1,0,0,0,0,3.076187,-3.676886,43.30928,0,3.076187,-2.501374,-0.9922925,0,0,0,0,0,-3.761036,-12.04704,-0.5098899,6.274974,0,-12.04704,-0.9268442,1,0,0,0,0,0,-10,87.69467,-9.401948,0.04242293,18.04785,-32.52406,0.7363272,0,0,0,0,-81.95215,0,0,73,0,0,37,2,213
357.9502,429.8022,0,-36.91101,409.3848,-0.122612,0,0,0,0,3.375313,-3.648223,33.07214,0,3.076187,-3.676886,-1,0,0,0,0,0,-5.946312,-12.06151,-0.4427663,30.22065,0,-12.04704,-0.5098899,-1,0,0,0,0,0,-10,89.71606,-8.843721,0.06047078,18.04785,-30.84215,0.7735656,0,0,0,0,-87.10339,0,0,73,0,0,38,2,213
37.46941,450.3833,-0.05124588,-2.049835,429.8022,1,0,0,0,0,3.233006,-3.722072,1.780328,0,3.375313,-3.648223,-1,0,0,0,0,0,-5.806582,-13.14223,-0.1731374,48.40335,0,-12.06151,-0.4427663,-1,0,0,0,0,0,-10,92.65813,-7.840961,0.07336739,12.89661,-29.01094,0.5033813,0,0,0,0,-89.2683,0,0,73,0,0,39,2,213
62.20956,420.674,0,37.46941,450.3833,1,0,0,0,0,2.351582,-4.023011,-22.65602,0,2.351582,-3.722072,-0.240725,0,0,0,0,0,-6.239725,-13.00024,0.07485282,45.92174,0,-13.00024,-0.1731374,-1,0,0,0,0,0,-10,94.58602,-7.178452,0.09198862,7.889534,-25.72149,0.2640678,0,0,0,0,-92.11047,0,0,73,0,0,40,2,213
117.3621,314.4368,0,62.20956,420.674,1,0,0,0,0,1.542511,-4.202459,-47.76239,0,1.542511,-4.023011,0.4843137,0,0,0,0,0,-7.032991,-12.91331,-0.5654681,12.19872,0,-12.91331,0.07485282,-1,0,0,0,0,0,-10,97.20428,-4.98655,0.09778046,5.791832,-23.54819,0.1708716,0,0,0,0,-94.20817,0,0,73,0,0,41,2,213
162.164,242.1555,0,117.3621,314.4368,1,0,0,0,0,1.81918,-3.672528,-44.21984,0,1.542511,-4.202459,1,0,0,0,0,0,-7.366585,-12.88143,-1.517598,-22.74575,0,-12.91331,-0.5654681,-1,0,0,0,0,0,-10,98.64639,-3.188627,0.1035723,5.791832,-16.35788,0.258705,0,0,0,0,-96.66732,0,0,73,0,0,42,2,213
187.0088,187.7848,0,162.164,242.1555,1,0,0,0,0,1.321995,-3.381834,-31.34168,0,1.81918,-3.672528,1,0,0,0,0,0,-6.301486,-13.06106,-1.973299,-41.57097,0,-12.88143,-1.517598,1,0,0,0,0,0,-10,99.49509,-1.920742,0.106905,3.33268,-10.45997,0.1842181,0,0,0,0,-98.47923,0,0,73,0,0,43,2,213
194.6111,161.8449,-9.976582,-172.9912,187.7848,-1,0,0,0,0,0.6576385,-3.524477,-24.13758,0,0.6576385,-3.381834,0.7885442,0,0,0,0,0,-6.096771,-13.08423,-1.927304,-47.70466,0,-13.08423,-1.973299,1,0,0,0,0,0,-10,99.8101,-1.578661,0.1093377,0.9120026,-6.300801,0.09126288,0,0,0,0,-99.088,0,0,73,0,0,44,2,213
202.5581,118.4154,0,-165.3889,161.8449,-1,0,0,0,0,0.5852814,-3.498183,-12.83316,0,0.5852814,-3.524477,0.5503964,0,0,0,0,0,-6.382857,-13.02917,-2.080044,-52.12486,0,-13.02917,-1.927304,1,0,0,0,0,0,-10,100.148,-0.7960621,0.1095053,0.1675262,-5.17864,0.06030272,0,0,0,0,-99.83247,0,0,73,0,0,45,2,213
209.2198,194.9657,0,-157.4419,118.4154,-1,0,0,0,0,0.5852814,-3.510651,-1.108219,0,0.5852814,-3.498183,0.2014748,0,0,0,0,0,-6.333976,-13.02917,-1.993257,-52.51211,0,-13.02917,-2.080044,1,0,0,0,0,0,-10,100.1376,0.2678998,0.1096728,0.1675262,-2.611402,0.08976242,0,0,0,0,-99.83247,0,0,73,0,0,46,2,213
219.3635,253.2493,0,-150.7802,194.9657,-1,0,0,0,0,-0.1626587,-3.613751,15.96018,0,0.5852814,-3.510651,-0.162717,0,0,0,0,0,-6.357154,-12.97412,-1.922874,-49.79692,0,-13.02917,-1.993257,1,0,0,0,0,0,-10,99.86069,1.236685,0.1098403,0.1675262,0.8788185,0.1297534,0,0,0,0,-99.83966,0,0,73,0,0,47,2,213
246.8332,300.6084,0,-140.6365,253.2493,-1,0,0,0,0,-0.7546577,-4.053809,44.2434,0,-0.7546577,-3.613751,-0.7044796,0,0,0,0,0,-6.936059,-13.05235,-1.526428,-31.20405,0,-13.05235,-1.922874,1,0,0,0,0,0,-10,99.093,2.117506,0.1102967,0.296051,4.056823,0.174055,0,0,0,0,-99.70395,0,0,73,0,0,48,2,213
300.0195,321.0728,0,-113.1668,300.6084,-1,0,0,0,0,-1.00301,-4.512148,55.43441,0,-1.00301,-4.053809,-1,0,0,0,0,0,-7.8259,-14.00849,-0.906286,16.32973,0,-14.00849,-1.526428,1,0,0,0,0,0,-10,98.2226,2.556441,0.1117215,1.42482,6.946265,0.275057,0,0,0,0,-98.57518,0,0,73,0,0,49,2,213
352.7945,355.2969,0,-59.98053,321.0728,-1,0,0,0,0,-1.762188,-4.983572,29.75129,0,-1.00301,-4.512148,-1,0,0,0,0,0,-8.677954,-13.93026,-0.03924951,62.31772,0,-14.00849,-0.906286,-1,0,0,0,0,0,-10,97.00188,3.038126,0.1131463,1.42482,8.386148,0.2929109,0,0,0,0,-97.23633,0,0,73,0,0,50,2,213
6.794937,388.6293,0,-7.205475,355.2969,1,0,0,0,0,-2.027618,-5.229668,6.946534,0,-1.762188,-4.983572,-1,0,0,0,0,0,-9.773732,-13.98532,0.5096441,69.95156,0,-13.93026,-0.03924951,-1,0,0,0,0,0,-10,96.27821,3.272662,0.11591,2.763672,9.96627,0.3927094,0,0,0,0,-96.12322,0,0,73,0,0,51,2,213
19.77734,429.8428,0,6.794937,388.6293,1,0,0,0,0,-2.365414,-5.400001,-20.79685,0,-2.365414,-5.229668,-0.5253425,0,0,0,0,0,-10,-13.98532,1.011024,68.80235,0,-13.98532,0.5096441,-1,0,0,0,0,0,-10,95.463,3.512587,0.1240322,4.245422,10.73564,0.4970483,0,0,0,0,-95.75458,0,0,73,0,0,52,2,213
73.32222,360.5512,0,19.77734,429.8428,1,0,0,0,0,-2.630856,-6.005186,-65.08023,0,-2.630856,-5.400001,0.3347023,0,0,0,0,0,-10,-14.04037,2.079747,20.99743,0,-14.04037,1.011024,-1,0,0,0,0,0,-10,93.64402,4.439596,0.1293907,5.358528,11.52269,0.5770714,0,0,0,0,-94.64147,0,0,73,0,0,53,2,213
149.9865,268.1779,0,73.32222,360.5512,1,0,0,0,0,-3.727814,-6.607104,-58.00074,0,-2.630856,-6.005186,1,0,0,0,0,0,-10,-13.96214,3.20388,-59.41377,0,-14.04037,2.079747,-1,0,0,0,0,0,-10,91.8307,5.131656,0.1347493,5.358528,14.56365,0.6171273,0,0,0,0,-92.93398,0,0,73,0,0,54,2,213
170.2968,166.6443,0,149.9865,268.1779,1,0,0,0,0,-4.758282,-7.091023,-38.25956,0,-3.727814,-6.607104,1,0,0,0,0,0,-10,-13.06106,4.393236,-85.18501,0,-13.96214,3.20388,1,0,0,0,0,0,-10,89.83126,5.752302,0.1418153,7.066025,16.83388,0.750856,0,0,0,0,-91.8437,0,0,73,0,0,55,2,213
175.3076,89.42615,0,170.2968,166.6443,1,0,0,0,0,-5.289154,-7.321051,-28.09861,0,-5.289154,-7.091023,0.8760465,0,0,0,0,0,-10,-13.17116,4.95669,-95.72655,0,-13.17116,4.393236,1,0,0,0,0,0,-6.466427,88.03697,6.386679,0.1603541,10.38251,18.86985,0.9883313,0,0,0,0,-89.61749,0,0,73,0,0,56,2,213
176.6244,35.12891,0,175.3076,89.42615,1,0,0,0,0,-5.894791,-7.583645,-24.65853,0,-5.894791,-7.321051,0.5610568,0,0,0,0,0,-10,-12.03539,5.710143,-99.63994,0,-12.03539,4.95669,1,0,0,0,0,0,-3.236197,86.56101,6.790951,0.1728943,12.54022,20.95086,1,0,0,0,0,-87.45978,0,0,73,0,0,57,2,213
175.0853,-38.98012,0,176.6244,35.12891,1,0,0,0,0,-6.243813,-8.053689,-26.69239,0,-5.894791,-7.583645,0.4544143,0,0,0,0,0,-10,-12.01221,7.739225,-96.3997,0,-12.03539,5.710143,1,0,0,0,0,0,-1.099178,83.86089,7.562089,0.1702403,12.54022,22.27704,1,0,0,0,0,-85.74509,0,0,73,0,0,58,2,213
168.5776,-100.5909,0,175.0853,-38.98012,1,0,0,0,0,-7.285507,-8.481124,-36.18476,0,-6.243813,-8.053689,0.5174642,0,0,0,0,0,-10,-11.08795,9.093559,-84.21038,0,-12.01221,7.739225,1,0,0,0,0,0,4.689211,80.85972,8.174382,0.1680533,14.25491,24.80668,1,0,0,0,0,-83.30878,0,0,73,0,0,59,2,213
154.3248,-146.5358,0,168.5776,-100.5909,1,0,0,0,0,-8.410786,-8.963875,-47.98456,0,-8.410786,-8.481124,0.8117275,0,0,0,0,0,-10,-10.08546,10.32591,-63.18932,0,-10.08546,9.093559,1,0,0,0,0,0,10,77.97205,8.452616,0.1306029,19.72911,26.81524,1,0,0,0,0,-80.27089,0,0,73,0,0,60,2,213
120.7043,-168.151,0,154.3248,-146.5358,1,0,0,0,0,-8.944065,-9.715857,-55.01491,0,-8.944065,-8.963875,1,0,0,0,0,0,-10,-9.004744,11.94604,-21.51887,0,-9.004744,10.32591,1,0,0,0,0,0,10,74.66686,8.324231,0.09315619,22.63129,27.72796,1,0,0,0,0,-77.36871,0,0,73,0,0,61,2,213
103.756,-161.9875,0,120.7043,-168.151,1,0,0,0,0,-10.40714,-10.13713,-52.19596,0,-8.944065,-9.715857,1,0,0,0,0,0,-10,-8.002253,12.70788,-1.079972,0,-9.004744,11.94604,1,0,0,0,0,0,10,73.20264,8.06696,0.04128702,22.63129,27.30681,1,0,0,0,0,-73.96219,0,0,73,0,0,62,2,213
85.14804,-125.9091,0,103.756,-161.9875,1,0,0,0,0,-10.77325,-11.08387,-38.5085,0,-10.40714,-10.13713,1,0,0,0,0,0,-10,-7.07799,13.91278,24.78354,0,-8.002253,12.70788,1,0,0,0,0,0,10,70.54526,7.360081,0,26.03781,26.46286,1,0,0,0,0,-72.26315,0,0,73,0,0,63,2,213
82.73512,-77.6966,0,85.14804,-125.9091,1,0,0,0,0,-11.40479,-12.39511,-20.56497,0,-11.40479,-11.08387,0.8837636,0,0,0,0,0,-10,-6.208778,14.65981,37.40062,0,-6.208778,13.91278,-1,0,0,0,0,0,10,68.12903,6.251902,0,30.54898,24.14401,1,0,0,0,0,-69.45102,0,0,73,0,0,64,2,213
86.1744,-49.79292,0,82.73512,-77.6966,1,0,0,0,0,-13.17093,-13.37759,-10.49986,0,-13.17093,-12.39511,0.327514,0,0,0,0,0,-10,-3.772072,14.76526,41.7851,0,-3.772072,14.65981,-1,0,0,0,0,0,10,66.9877,5.379333,0,32.99965,20.50874,1,0,0,0,0,-67.00035,0,0,73,0,0,65,2,213
98.30209,1.113929,0,86.1744,-49.79292,1,0,0,0,0,-13.76533,-15.64854,4.919771,0,-13.17093,-13.37759,0.01549571,0,0,0,0,0,-10,-2.659473,14.07775,44.99247,0,-3.772072,14.76526,-1,0,0,0,0,0,10,65.65238,2.852025,0,32.99965,17.64636,1,0,0,0,0,-66.18869,0,0,73,0,0,66,2,213
110.2289,49.02368,0,98.30209,1.113929,1,0,0,0,0,-15.56082,-17.06391,12.845,0,-13.76533,-15.64854,-0.4625129,0,0,0,0,0,-10,-0.8022404,12.8224,39.47273,0,-2.659473,14.07775,-1,0,0,0,0,0,10,65.41604,0.4076178,0,33.81131,9.355782,1,0,0,0,0,-65.12127,0,0,73,0,0,67,2,213
