DateTime,MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,PitchAngularVelocityRadsPerSecond,PitchAngularVelocityGain,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,RollAngularVelocityRadsPerSecond,RollAngularVelocityGain,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
09.37.31.504432, 132.6944,14.5786,30.40039,132.0538,8.25009,1,0,0,0,0,1579.3,0.2881459,5.911909,0,1579.3,0.1055374,0.3229843,0,0,0,0,0,13,0,0,-134.7079,0.4259492,-14.71231,0,-134.7079,0.2815416,0.4560597,0,0,0,0,0,-5,0,0,2.62647,-1.598907,0,98.29675,-5.623837,0.5,0,0,0,0,-1.703247,0,0,3841,0,0,4029,2,229
09.37.31.603438, 133.1372,18.28414,30.41359,132.6944,14.5786,1,0,0,0,0,1579.227,0.3973344,7.807457,0,1579.3,0.2881459,0.2197308,0,0,0,0,0,13,0,0,-134.6528,0.4993514,-16.71378,0,-134.7079,0.4259492,0.8935326,0,0,0,0,0,-5,0,0,2.880049,-1.535258,0,98.29675,-5.245054,0.5,0,0,0,0,-2.447754,0,0,3841,0,0,4030,2,229
09.37.31.704444, 134.3596,26.39194,30.42755,133.1372,18.28414,1,0,0,0,0,1579.311,0.6562642,12.02334,0,1579.227,0.3973344,0.1609688,0,0,0,0,0,13,0,0,-134.731,0.6488473,-19.55066,0,-134.6528,0.4993514,1,0,0,0,0,0,-5,0,0,3.349559,-1.382858,0,97.55225,-5.036261,0.5,0,0,0,0,-3.049316,0,0,3841,0,0,4031,2,229
09.37.31.802449, 136.2197,34.91587,30.46048,134.3596,26.39194,1,0,0,0,0,1579.649,0.9523753,16.68611,0,1579.649,0.6562642,0.03027636,0,0,0,0,0,13,0,0,-134.731,0.7711405,-19.7411,0,-134.731,0.6488473,1,0,0,0,0,0,-5,0,0,3.762361,-1.204245,0,96.58209,-4.536328,0.5,0,0,0,0,-3.417908,0,0,3841,0,0,4032,2,229
09.37.31.905455, 137.4862,39.04408,30.48117,136.2197,34.91587,1,0,0,0,0,1579.577,1.112934,19.11324,0,1579.577,0.9523753,-0.1142695,0,0,0,0,0,13,0,0,-134.676,0.8202098,-18.47758,0,-134.676,0.7711405,1,0,0,0,0,0,-5,0,0,3.945819,-1.108669,0,95.83771,-3.950405,0.5,0,0,0,0,-4.162292,0,0,3841,0,0,4033,2,229
09.37.32.003461, 140.9234,47.00427,30.50433,137.4862,39.04408,1,0,0,0,0,1579.577,1.460935,24.03013,0,1579.577,1.112934,-0.1895104,0,0,0,0,0,13,0,0,-134.676,0.8769797,-13.64054,0,-134.676,0.8202098,1,0,0,0,0,0,-5,0,0,4.263709,-0.9126104,0,95.83771,-3.636878,0.5,0,0,0,0,-4.162292,0,0,3841,0,0,4034,2,229
09.37.32.105467, 143.217,50.92041,30.53555,140.9234,47.00427,1,0,0,0,0,1579.586,1.642442,26.35419,0,1579.577,1.460935,-0.341934,0,0,0,0,0,13,0,0,-133.5084,0.8792244,-10.17524,0,-134.676,0.8769797,0.79493,0,0,0,0,0,-5,0,0,4.399573,-0.8211577,0,95.83771,-2.993727,0.5,0,0,0,0,-4.832458,0,0,3841,0,0,4035,2,229
09.37.32.203472, 149.1623,58.88867,30.60645,143.217,50.92041,1,0,0,0,0,1579.586,2.028112,30.42847,0,1579.586,1.642442,-0.4139799,0,0,0,0,0,13,0,0,-133.5084,0.808632,-1.362174,0,-133.5084,0.8792244,0.4761217,0,0,0,0,0,-5,0,0,4.623653,-0.6307957,0,95.16754,-2.693726,0.5,0,0,0,0,-4.832458,0,0,3841,0,0,4036,2,229
09.37.32.306478, 157.019,67.33285,30.65599,149.1623,58.88867,1,0,0,0,0,1580.334,2.431569,33.08934,0,1580.334,2.028112,-0.5402826,0,0,0,0,0,13,0,0,-133.5634,0.6290907,9.679124,0,-133.5634,0.808632,-0.3346799,0,0,0,0,0,-5,0,0,4.78388,-0.435869,0,95.17493,-2.069262,0.5,0,0,0,0,-4.825073,0,0,3841,0,0,4037,2,229
09.37.32.404484, 161.5748,71.74218,30.72345,157.019,67.33285,1,0,0,0,0,1579.924,2.638733,33.67801,0,1580.334,2.431569,-0.6227694,0,0,0,0,0,13,0,0,-133.5084,0.5130541,15.55474,0,-133.5634,0.6290907,-1,0,0,0,0,0,-5,0,0,4.836227,-0.3211988,0,95.17493,-1.429825,0.5,0,0,0,0,-5.20105,0,0,3841,0,0,4038,2,229
09.37.32.502490, 176.4113,86.24307,30.80003,161.5748,71.74218,1,0,0,0,0,1580.334,3.264529,31.73203,0,1579.924,2.638733,-0.6410183,0,0,0,0,0,13,0,0,-133.5634,0.101728,31.2004,0,-133.5084,0.5130541,-1,0,0,0,0,0,-5,0,0,4.85632,0.09847378,0,94.79895,-1.053661,0.5,0,0,0,0,-4.825073,0,0,3841,0,0,4039,2,229
09.37.32.604495, 185.6999,95.98686,31.01991,176.4113,86.24307,1,0,0,0,0,1581.082,3.66512,27.36539,0,1581.082,3.264529,-0.5806929,0,0,0,0,0,13,0,0,-133.6185,-0.1693801,35.77184,0,-133.6185,0.101728,-1,0,0,0,0,0,-5,0,0,4.749944,0.3981833,0,95.18231,0.3230334,0.5,0,0,0,0,-4.817688,0,0,3841,0,0,4040,2,229
09.37.32.702501, 194.143,105.7821,30.24994,-174.3001,95.98686,1,0,0,0,0,1581.336,4.057452,21.07695,0,1581.336,3.66512,-0.4453271,0,0,0,0,0,13,0,0,-133.5402,-0.4372551,35.59499,0,-133.5402,-0.1693801,-1,0,0,0,0,0,-5,0,0,4.554894,0.6701,0,95.41528,1.306201,0.5,0,0,0,0,-4.584717,0,0,3841,0,0,4041,2,229
09.37.32.805507, 202.3927,116.9212,29.5734,-165.857,105.7821,1,0,0,0,0,1581.336,4.441333,13.26649,0,1581.336,4.057452,-0.2503856,0,0,0,0,0,13,0,0,-133.5402,-0.6848661,31.91148,0,-133.5402,-0.4372551,-1,0,0,0,0,0,-5,0,0,4.295678,0.8435757,0,95.41528,2.198196,0.5,0,0,0,0,-4.584717,0,0,3841,0,0,4042,2,229
09.37.32.903512, 211.2571,128.4534,28.92253,-157.6073,116.9212,1,0,0,0,0,1582.084,4.801849,4.465273,0,1581.336,4.441333,-0.008261189,0,0,0,0,0,13,0,0,-133.5952,-0.9228691,25.56117,0,-133.5402,-0.6848661,-1,0,0,0,0,0,-5,0,0,4.023364,0.8381938,0,95.41528,2.767266,0.5,0,0,0,0,-4.577332,0,0,3841,0,0,4043,2,229
09.37.33.005518, 221.5163,139.7224,27.67911,-148.7429,128.4534,1,0,0,0,0,1582.156,5.086873,-4.430426,0,1582.156,4.801849,0.2645765,0,0,0,0,0,13,0,0,-133.6503,-1.160917,17.04148,0,-133.6503,-0.9228691,-1,0,0,0,0,0,-5,0,0,3.806837,0.6144867,0,96.16718,2.749611,0.5,0,0,0,0,-3.832825,0,0,3841,0,0,4044,2,229
09.37.33.103524, 240.8236,156.6263,27.09145,-138.4837,139.7224,1,0,0,0,0,1583.086,5.206403,-15.16567,0,1583.086,5.086873,0.5403432,0,0,0,0,0,13,0,0,-133.572,-1.554452,0.6781049,0,-133.572,-1.160917,-1,0,0,0,0,0,-5,0,0,3.714284,-0.04867849,0,95.66302,2.015762,0.5,0,0,0,0,-4.336975,0,0,3841,0,0,4045,2,229
09.37.33.206530, 262.8893,173.5602,26.55585,-119.1764,156.6263,1,0,0,0,0,1583.487,4.87184,-18.95744,0,1583.086,5.206403,0.8731357,0,0,0,0,0,13,0,0,-134.7947,-2.037205,-17.66731,0,-133.572,-1.554452,-0.5223857,0,0,0,0,0,-5,0,0,3.916872,-0.7306914,0,95.66302,-0.1596849,0.5,0,0,0,0,-3.290955,0,0,3841,0,0,4046,2,229
09.37.33.304535, 284.8796,190.4229,26.07693,-97.11069,173.5602,1,0,0,0,0,1584.163,4.245125,-14.91436,0,1583.487,4.87184,0.9906806,0,0,0,0,0,13,0,0,-134.7947,-2.648494,-35.08501,0,-134.7947,-2.037205,1,0,0,0,0,0,-5,0,0,4.290456,-1.132402,0,96.70905,-2.39696,0.5,0,0,0,0,-4.028076,0,0,3841,0,0,4047,2,229
09.37.33.402541, 298.1733,200.8905,25.22978,-75.12039,190.4229,1,0,0,0,0,1584.5,3.793315,-8.299047,0,1584.5,4.245125,0.865345,0,0,0,0,0,13,0,0,-134.7947,-3.098161,-44.47149,0,-134.7947,-2.648494,1,0,0,0,0,0,-5,0,0,4.562624,-1.175949,0,95.60339,-3.71473,0.5,0,0,0,0,-4.396606,0,0,3841,0,0,4048,2,229
09.37.33.504547, 310.8278,210.4058,24.84363,-61.82669,200.8905,1,0,0,0,0,1585.093,3.425594,1.327492,0,1585.093,3.793315,0.6602704,0,0,0,0,0,13,0,0,-134.7165,-3.52089,-50.07345,0,-134.7165,-3.098161,1,0,0,0,0,0,-5,0,0,4.826616,-1.066017,0,95.4679,-3.857584,0.5,0,0,0,0,-4.532104,0,0,3841,0,0,4049,2,229
09.37.33.603553, 330.1842,225.7265,24.49034,-49.17221,210.4058,1,0,0,0,0,1584.855,2.905603,20.56559,0,1585.093,3.425594,0.3618478,0,0,0,0,0,13,0,0,-135.6958,-4.174261,-48.51318,0,-134.7165,-3.52089,1,0,0,0,0,0,-5,0,0,5.140487,-0.6806876,0,95.4679,-3.496963,0.5,0,0,0,0,-4.749451,0,0,3841,0,0,4050,2,229
09.37.33.705558, 345.4011,232.6623,24.18648,-29.81577,225.7265,1,0,0,0,0,1585.941,2.579937,34.54622,0,1584.855,2.905603,-0.2345332,0,0,0,0,0,13,0,0,-135.7509,-4.572897,-39.89449,0,-135.6958,-4.174261,1,0,0,0,0,0,-5,0,0,5.246615,-0.346084,0,95.25055,-2.232928,0.5,0,0,0,0,-5.110657,0,0,3841,0,0,4051,2,229
09.37.33.803564, 7.303591,238.5719,23.65301,-14.59891,232.6623,1,0,0,0,0,1585.941,2.204476,47.2395,0,1585.941,2.579937,-0.6679327,0,0,0,0,0,13,0,0,-135.7509,-4.969674,-21.9138,0,-135.7509,-4.572897,1,0,0,0,0,0,-5,0,0,5.256196,0.001492142,0,94.88934,-1.135294,0.5,0,0,0,0,-5.110657,0,0,3841,0,0,4052,2,229
09.37.33.906570, 55.82972,246.6352,23.44357,7.303591,238.5719,1,0,0,0,0,1586.296,1.490227,52.65177,0,1586.296,2.204476,-1,0,0,0,0,0,13,0,0,-136.6519,-5.5611,23.88444,0,-136.6519,-4.969674,1,0,0,0,0,0,-5,0,0,5.098966,0.466629,0,94.5365,0.004894821,0.5,0,0,0,0,-5.463501,0,0,3841,0,0,4053,2,229
09.37.34.004575, 72.37144,249.0951,23.35339,55.82972,246.6352,1,0,0,0,0,1586.469,1.185881,48.7006,0,1586.296,1.490227,-1,0,0,0,0,0,13,0,0,-137.6862,-5.761629,39.58588,0,-136.6519,-5.5611,-1,0,0,0,0,0,-5,0,0,4.999356,0.6209978,0,94.5365,1.53073,0.5,0,0,0,0,-5.304932,0,0,3841,0,0,4054,2,229
09.37.34.103581, 96.67151,255.2061,23.29637,72.37144,249.0951,1,0,0,0,0,1586.469,0.5382243,33.4552,0,1586.469,1.185881,-1,0,0,0,0,0,13,0,0,-137.6862,-6.13709,61.58921,0,-137.6862,-5.761629,-1,0,0,0,0,0,-5,0,0,4.691111,1.084825,0,94.69507,2.037121,0.5,0,0,0,0,-5.304932,0,0,3841,0,0,4055,2,229
09.37.34.204587, 111.7929,263.7628,23.29418,96.67151,255.2061,1,0,0,0,0,1586.542,0.04426062,12.13709,0,1586.542,0.5382243,-0.6341112,0,0,0,0,0,13,0,0,-137.7413,-6.461316,71.79823,0,-137.7413,-6.13709,-1,0,0,0,0,0,-5,0,0,4.172062,1.747365,0,95.43964,3.558659,0.5,0,0,0,0,-4.560364,0,0,3841,0,0,4056,2,229
09.37.34.302592, 122.9822,272.7944,23.32862,111.7929,263.7628,1,0,0,0,0,1586.787,-0.3049832,-11.67639,0,1586.787,0.04426062,0.02675028,0,0,0,0,0,13,0,0,-138.8307,-6.726367,70.40418,0,-138.8307,-6.461316,-1,0,0,0,0,0,-5,0,0,3.417521,2.523771,0,96.34265,5.732057,0.5,0,0,0,0,-3.657349,0,0,3841,0,0,4057,2,229
09.37.34.404598, 143.954,291.1798,23.38776,122.9822,272.7944,1,0,0,0,0,1586.368,-0.81264,-46.40984,0,1586.787,-0.3049832,0.764968,0,0,0,0,0,13,0,0,-139.9433,-7.10069,50.66265,0,-138.8307,-6.726367,-1,0,0,0,0,0,-5,0,0,1.955744,3.522135,0,96.34265,8.278978,0.5,0,0,0,0,-3.363098,0,0,3841,0,0,4058,2,229
09.37.34.503604, 222.0739,308.6489,23.49651,143.954,291.1798,1,0,0,0,0,1586.356,-1.86517,-65.70377,0,1586.368,-0.81264,1,0,0,0,0,0,13,0,0,-139.9201,-7.550572,-33.21624,0,-139.9433,-7.10069,-1,0,0,0,0,0,-5,0,0,0.01820076,4.317284,0,96.6369,11.55401,0.5,0,0,0,0,-2.01709,0,0,3841,0,0,4059,2,229
09.37.34.605610, 284.4828,177.9318,22.35188,-137.9261,308.6489,1,0,0,0,0,1586.18,-2.198059,-50.54626,0,1586.18,-1.86517,1,0,0,0,0,0,13,0,0,-140.9312,-6.067479,-95.59415,0,-140.9312,-7.550572,1,0,0,0,0,0,-5,0,0,-0.5571952,0.01124839,0,99.8562,14.16242,0.5,0,0,0,0,-0.1437988,0,0,3841,0,0,4060,2,229
09.37.34.703615, 298.8673,162.7645,21.96991,-75.51724,177.9318,1,0,0,0,0,1586.269,-2.264812,-38.27581,0,1586.269,-2.198059,1,0,0,0,0,0,13,0,0,-141.8874,-5.773324,-110.066,0,-141.8874,-6.067479,1,0,0,0,0,0,-5,0,0,-0.5210912,-0.217891,0,100.6163,0.03689922,0.5,0,0,0,0,0.616272,0,0,3841,0,0,4061,2,229
09.37.34.805621, 313.2128,149.0837,21.61837,-61.13269,162.7645,1,0,0,0,0,1586.188,-2.221015,-15.06989,0,1586.269,-2.264812,1,0,0,0,0,0,13,0,0,-142.9999,-5.582028,-124.1341,0,-141.8874,-5.773324,1,0,0,0,0,0,-5,0,0,-0.6075972,0.4232624,0,100.6163,-0.7147695,0.5,0,0,0,0,0.5419312,0,0,3841,0,0,4062,2,229
09.37.34.904627, 319.2826,135.9737,21.30381,-46.7872,149.0837,1,0,0,0,0,1586.188,-2.241073,1.406757,0,1586.188,-2.221015,0.8701665,0,0,0,0,0,13,0,0,-142.9999,-5.208847,-127.1284,0,-142.9999,-5.582028,1,0,0,0,0,0,-5,0,0,-0.7045619,0.2989445,0,100.5419,1.38847,0.5,0,0,0,0,0.5419312,0,0,3841,0,0,4063,2,229
09.37.35.006633, 320.4164,-31.26919,20.70856,-40.71744,135.9737,1,0,0,0,0,1584.709,-1.899672,3.51275,0,1584.709,-2.241073,0.3593905,0,0,0,0,0,13,0,0,-143.791,-4.526668,-122.5187,0,-143.791,-5.208847,1,0,0,0,0,0,-5,0,0,-0.4808947,-0.6189221,0,100.5428,0.9806576,0.5,0,0,0,0,0.5428467,0,0,3841,0,0,4064,2,229
09.37.35.104638, 319.3552,-28.9581,20.41777,-39.58362,-31.26919,1,0,0,0,0,1584.709,-1.875962,-0.1813396,0,1584.709,-1.899672,0.2941048,0,0,0,0,0,13,0,0,-143.791,-4.463585,-118.4752,0,-143.791,-4.526668,1,0,0,0,0,0,-5,0,0,-0.4878449,0.1812206,0,100.5428,-2.030312,0.5,0,0,0,0,0.5428467,0,0,3841,0,0,4065,2,229
09.37.35.202644, 317.8305,-29.28778,20.12981,-40.64484,-28.9581,1,0,0,0,0,1584.709,-1.83716,-3.858678,0,1584.709,-1.875962,0.4086215,0,0,0,0,0,13,0,0,-143.791,-4.362456,-113.7893,0,-143.791,-4.463585,1,0,0,0,0,0,-5,0,0,-0.7026718,0.8535549,0,100.5428,0.594476,0.5,0,0,0,0,0.5428467,0,0,3841,0,0,4066,2,229
09.37.35.305650, 316.272,-20.24333,19.84108,-42.16946,-29.28778,1,0,0,0,0,1584.882,-1.753097,-8.315477,0,1584.709,-1.83716,0.5226189,0,0,0,0,0,13,0,0,-144.8253,-3.770536,-118.4191,0,-143.791,-4.362456,1,0,0,0,0,0,-5,0,0,-0.7031093,-0.06981012,0,100.5428,2.800002,0.5,0,0,0,0,0.7014771,0,0,3841,0,0,4067,2,229
09.37.35.403655, 315.2086,-7.680456,19.2652,-43.72797,-20.24333,1,0,0,0,0,1584.882,-1.69651,-9.829589,0,1584.882,-1.753097,0.6607798,0,0,0,0,0,13,0,0,-144.8253,-3.518987,-120.8544,0,-144.8253,-3.770536,1,0,0,0,0,0,-5,0,0,-0.7018982,-0.0270179,0,100.7015,-0.2290051,0.5,0,0,0,0,0.7014771,0,0,3841,0,0,4068,2,229
09.37.35.505661, 313.2073,10.41813,18.97898,-44.79144,-7.680456,1,0,0,0,0,1584.882,-1.616329,-10.38864,0,1584.882,-1.69651,0.7077173,0,0,0,0,0,13,0,0,-144.8253,-3.118205,-121.5393,0,-144.8253,-3.518987,1,0,0,0,0,0,-5,0,0,-0.7031603,-0.0266076,0,100.7015,-0.08862952,0.5,0,0,0,0,0.7014771,0,0,3841,0,0,4069,2,229
09.37.35.603667, 311.6296,20.91872,18.69061,-46.79269,10.41813,1,0,0,0,0,1584.703,-1.56506,-9.677622,0,1584.882,-1.616329,0.7250479,0,0,0,0,0,13,0,0,-146.1495,-2.85728,-120.5895,0,-144.8253,-3.118205,1,0,0,0,0,0,-5,0,0,-0.7021561,-0.02457275,0,100.7015,-0.08728357,0.5,0,0,0,0,0.5370483,0,0,3841,0,0,4070,2,229
09.37.35.706673, 309.1367,31.41753,18.40125,-48.37039,20.91872,1,0,0,0,0,1584.703,-1.491654,-7.219251,0,1584.703,-1.56506,0.7030063,0,0,0,0,0,13,0,0,-146.1495,-2.498525,-118.7014,0,-146.1495,-2.85728,1,0,0,0,0,0,-5,0,0,-0.7035563,-0.01072429,0,100.537,-0.08060846,0.5,0,0,0,0,0.5370483,0,0,3841,0,0,4071,2,229
09.37.35.804678, 307.3574,35.20265,17.81929,-50.86334,31.41753,1,0,0,0,0,1584.111,-1.438082,-4.979288,0,1584.111,-1.491654,0.6267967,0,0,0,0,0,13,0,0,-146.2278,-2.26746,-117.8908,0,-146.2278,-2.498525,1,0,0,0,0,0,-5,0,0,-0.7023767,-0.0323183,0,100.6725,-0.03517995,0.5,0,0,0,0,0.6725464,0,0,3841,0,0,4072,2,229
09.37.35.902684, 304.3721,32.44942,17.52837,-52.64264,35.20265,1,0,0,0,0,1584.111,-1.34185,-1.91148,0,1584.111,-1.438082,0.5573579,0,0,0,0,0,13,0,0,-146.2278,-1.953316,-117.9257,0,-146.2278,-2.26746,1,0,0,0,0,0,-5,0,0,-0.6978818,-0.01878605,0,100.6725,-0.1060169,0.5,0,0,0,0,0.6725464,0,0,3841,0,0,4073,2,229
09.37.36.004690, 302.0023,21.4877,17.23315,-55.62793,32.44942,1,0,0,0,0,1583.38,-1.265305,-1.008941,0,1584.111,-1.34185,0.4622559,0,0,0,0,0,13,0,0,-147.0738,-1.749122,-117.9597,0,-146.2278,-1.953316,1,0,0,0,0,0,-5,0,0,-0.6953277,-0.01897291,0,100.6725,-0.06162576,0.5,0,0,0,0,0.6809082,0,0,3841,0,0,4074,2,229
09.37.36.102695, 297.9735,5.430806,16.93556,-57.99768,21.4877,1,0,0,0,0,1583.38,-1.153413,-1.693714,0,1583.38,-1.265305,0.4342771,0,0,0,0,0,13,0,0,-147.0738,-1.444782,-117.6364,0,-147.0738,-1.749122,1,0,0,0,0,0,-5,0,0,-0.6953612,-0.004599893,0,100.6809,-0.06223875,0.5,0,0,0,0,0.6809082,0,0,3841,0,0,4075,2,229
09.37.36.205701, 295.2572,0.3576488,16.33148,-62.02649,5.430806,1,0,0,0,0,1583.38,-1.090266,-2.918059,0,1583.38,-1.153413,0.4555051,0,0,0,0,0,13,0,0,-147.0738,-1.248638,-117.4051,0,-147.0738,-1.444782,1,0,0,0,0,0,-5,0,0,-0.6933541,-0.01652881,0,100.6809,-0.01508949,0.5,0,0,0,0,0.6809082,0,0,3841,0,0,4076,2,229
09.37.36.303707, 292.6978,-0.8289676,16.02767,-64.74277,0.3576488,1,0,0,0,0,1583.299,-1.034603,-4.249886,0,1583.299,-1.090266,0.4934598,0,0,0,0,0,13,0,0,-148.1864,-1.079274,-117.31,0,-148.1864,-1.248638,1,0,0,0,0,0,-5,0,0,-0.690899,-0.01533579,0,100.6065,-0.0542211,0.5,0,0,0,0,0.6065063,0,0,3841,0,0,4077,2,229
09.37.36.405713, 289.2783,3.777397,15.72109,-67.30215,-0.8289676,1,0,0,0,0,1582.889,-0.959574,-5.730453,0,1583.299,-1.034603,0.5347465,0,0,0,0,0,13,0,0,-148.1314,-0.8661176,-117.26,0,-148.1864,-1.079274,1,0,0,0,0,0,-5,0,0,-0.6873321,-0.01456172,0,100.6065,-0.05030754,0.5,0,0,0,0,0.2305908,0,0,3841,0,0,4078,2,229
09.37.36.506719, 287.2419,8.056317,15.40952,-70.72171,3.777397,1,0,0,0,0,1582.889,-0.911183,-6.155506,0,1582.889,-0.959574,0.5806441,0,0,0,0,0,13,0,0,-148.1314,-0.7447063,-117.1927,0,-148.1314,-0.8661176,1,0,0,0,0,0,-5,0,0,-0.6850214,-0.01415486,0,100.2306,-0.04776826,0.5,0,0,0,0,0.2305908,0,0,3841,0,0,4079,2,229
