MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
213.8275,-62.16324,0,-129.4806,-53.959,-1,0,0,0,0,23.80803,5.461953,48.41373,0,23.80803,5.531815,1,0,0,0,0,0,10,-21.04081,-2.034187,-2.233546,0,-21.04081,-2.059969,-1,0,0,0,0,0,-10,44.58888,5.502173,0,146.1964,15.23116,1,0,0,0,0,0,0,284,0,0,65,2,209

207.8324,-70.5841,0,-146.1725,-62.16324,-1,0,0,0,0,23.79681,5.394638,29.88697,0,23.80803,5.461953,1,0,0,0,0,0,10,-21.01763,-2.00347,-13.97151,0,-21.04081,-2.034187,-0.7145138,0,0,0,0,0,-10,42.62659,6.368541,0,144.5889,18.04933,1,0,0,0,0,0,0,284,0,0,66,2,209

206.3447,-75.03444,0,-152.1676,-70.5841,-1,0,0,0,0,24.60588,5.368725,20.32816,0,23.79681,5.394638,0.616496,0,0,0,0,0,10,-21.10456,-1.976612,-18.45684,0,-21.01763,-2.00347,0.3653792,0,0,0,0,0,-10,41.45611,6.795593,0,142.6266,20.89136,1,0,0,0,0,0,0,284,0,0,67,2,209

204.977,-84.25158,0,-153.6553,-75.03444,-1,0,0,0,0,24.85126,5.318259,0.8832783,0,24.85126,5.368725,0.3201729,0,0,0,0,0,10,-22.19399,-1.899004,-26.07141,0,-22.19399,-1.976612,0.7780291,0,0,0,0,0,-10,39.07407,7.606616,0,141.4561,22.29226,1,0,0,0,0,0,0,284,0,0,68,2,209

205.2497,-92.60164,0,-155.023,-84.25158,-1,0,0,0,0,24.92706,5.223457,-18.84924,0,24.92706,5.318259,-0.2826184,0,0,0,0,0,10,-21.93613,-1.821493,-32.92278,0,-21.93613,-1.899004,1,0,0,0,0,0,-10,36.61291,8.345441,0,139.0741,24.95275,1,0,0,0,0,0,0,284,0,0,69,2,209

207.371,-101.6879,0,-154.7503,-92.60164,-1,0,0,0,0,24.98819,5.041821,-38.54947,0,24.92706,5.223457,-0.8943263,0,0,0,0,0,10,-21.96801,-1.783575,-40.34579,0,-21.93613,-1.821493,1,0,0,0,0,0,-10,33.70771,9.051188,0,136.6129,27.37638,1,0,0,0,0,0,0,284,0,0,70,2,209

213.2839,-111.0182,0,-152.629,-101.6879,-1,0,0,0,0,26.27976,4.787098,-57.45632,0,24.98819,5.041821,-1,0,0,0,0,0,10,-22.16505,-1.798846,-50.81943,0,-21.96801,-1.783575,1,0,0,0,0,0,-10,30.72234,9.792774,0,133.7077,29.69152,1,0,0,0,0,0,0,284,0,0,71,2,209

234.5552,-119.3432,0,-146.7161,-111.0182,-1,0,0,0,0,27.51366,4.538167,-74.48455,0,27.51366,4.787098,-1,0,0,0,0,0,10,-22.0173,-1.832126,-76.9932,0,-22.0173,-1.798846,1,0,0,0,0,0,-10,27.72291,10.60892,0,130.7223,32.12422,1,0,0,0,0,0,0,284,0,0,72,2,209

340.9166,-124.3708,0,-125.4448,-119.3432,-1,0,0,0,0,27.15341,4.270171,-70.13255,0,27.15341,4.538167,-1,0,0,0,0,0,10,-21.97095,-1.819121,172.4816,0,-21.97095,-1.832126,1,0,0,0,0,0,-10,23.16383,11.90391,0,127.7229,34.80152,1,0,0,0,0,0,0,284,0,0,73,2,209

350.5309,-122.9157,0,-19.08337,-124.3708,-1,0,0,0,0,27.44869,4.267124,-61.94069,0,27.15341,4.270171,-1,0,0,0,0,0,10,-23.06907,-1.785706,161.5221,0,-21.97095,-1.819121,-1,0,0,0,0,0,-10,21.35251,12.32234,0,123.1638,39.0496,1,0,0,0,0,0,0,284,0,0,74,2,209

0.1414337,-117.8477,0,-9.469086,-122.9157,-1,0,0,0,0,28.1854,4.517858,-36.48903,0,27.44869,4.267124,-1,0,0,0,0,0,10,-23.10095,-1.652445,147.5176,0,-23.06907,-1.785706,-1,0,0,0,0,0,-10,15.62711,13.4502,0,121.3525,40.4222,1,0,0,0,0,0,0,284,0,0,75,2,209

1.151775,-113.3587,5.162819,0.1414337,-117.8477,-1,0,0,0,0,28.46704,4.61089,-28.1509,0,28.46704,4.517858,-1,0,0,0,0,0,10,-22.98508,-1.606483,144.8536,0,-22.98508,-1.652445,-1,0,0,0,0,0,-10,13.63559,13.78586,0,115.6271,44.12205,1,0,0,0,0,0,0,284,0,0,76,2,209

1.571585,-98.1553,6.508296,1.151775,-113.3587,-1,0,0,0,0,28.86596,4.832112,-12.257,0,28.86596,4.61089,-1,0,0,0,0,0,10,-23.01696,-1.565302,140.6499,0,-23.01696,-1.606483,-1,0,0,0,0,0,-10,9.277657,14.34299,0,113.6356,45.22313,1,0,0,0,0,0,0,284,0,0,77,2,209

1.142426,-88.03197,7.468475,1.571585,-98.1553,-1,0,0,0,0,29.42427,4.92875,-5.01329,0,28.86596,4.832112,-0.689967,0,0,0,0,0,10,-22.8692,-1.585816,139.0374,0,-23.01696,-1.565302,-1,0,0,0,0,0,-10,6.932433,14.56738,0,109.2777,47.05074,1,0,0,0,0,0,0,284,0,0,78,2,209

359.2191,-64.59273,7.991624,1.142426,-88.03197,-1,0,0,0,0,29.22236,5.043284,7.573084,0,29.42427,4.92875,-0.465412,0,0,0,0,0,10,-24.14696,-1.719026,136.6125,0,-22.8692,-1.585816,-1,0,0,0,0,0,-10,2.216483,14.94719,0,106.9324,47.78685,1,0,0,0,0,0,0,284,0,0,79,2,209

357.7666,-52.12264,8.591315,-0.7808533,-64.59273,-1,0,0,0,0,29.82712,5.057605,12.82664,0,29.82712,5.043284,-0.07523438,0,0,0,0,0,10,-24.32083,-1.826038,135.7289,0,-24.32083,-1.719026,-1,0,0,0,0,0,-10,-0.1090368,15.12057,0,102.2165,49.03275,1,0,0,0,0,0,0,284,0,0,80,2,209

356.1936,207.7254,8.794365,-2.233368,-52.12264,-1,0,0,0,0,29.88825,4.464209,-0.2521701,0,29.88825,5.057605,0.08762599,0,0,0,0,0,10,-24.3527,-0.9260013,121.9804,0,-24.3527,-1.826038,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,99.89096,49.60151,1,0,0,0,0,0,0,284,0,0,81,2,209

356.1936,207.7254,8.998775,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,29.88825,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.3527,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,82,2,209

356.1936,207.7254,5.353611,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,83,2,209

356.1936,207.7254,0,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,84,2,209

356.1936,207.7254,-2.745287,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,85,2,209

356.1936,207.7254,-5.216046,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,86,2,209

356.1936,207.7254,-7.439729,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,87,2,209

356.1936,207.7254,-11.24223,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,88,2,209

356.1936,207.7254,-12.86329,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,89,2,209

356.1936,207.7254,-14.32225,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,90,2,209

356.1936,207.7254,-15.63531,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,91,2,209

356.1936,207.7254,-17.88064,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,92,2,209

356.1936,207.7254,-18.83787,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,93,2,209

356.1936,207.7254,-19.69937,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,94,2,209

356.1936,207.7254,-20.47472,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,95,2,209

356.1936,207.7254,-21.80056,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,96,2,209

356.1936,207.7254,-22.36579,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,97,2,209

356.1936,207.7254,-22.8745,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,98,2,209

356.1936,207.7254,-23.33234,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,99,2,209

356.1936,207.7254,-24.11524,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,100,2,209

356.1936,207.7254,-24.449,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,101,2,209

356.1936,207.7254,-24.74939,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.16039,0,98.00856,39.89095,1,0,0,0,0,0,0,284,0,0,102,2,209

356.1936,207.7254,-25.01973,-3.806396,207.7254,1,0,0,0,0,31.13337,4.464209,-0.2521701,0,31.13337,4.464209,-0.3178173,0,0,0,0,0,10,-24.22813,-0.9260013,121.9804,0,-24.22813,-0.9260013,-1,0,0,0,0,0,-10,-1.991438,12.1
