DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
11.48.15.383135, 0.0001281407,-0.0002545544,0,-1.222065,0.2339599,122.2263,47.50046,-122.2169,0.0929544,0,-0.0003642776,0
11.48.15.463139, -0.0002228479,7.897619E-06,0,-1.222706,0.2339826,122.2263,47.50046,-122.2169,0.09294354,0,7.25321E-05,0
11.48.15.540144, 0.0001438077,0.0001272297,0,-1.222293,0.2343489,122.2263,47.50046,-122.2169,0.09298092,0,0.0003805718,0
11.48.15.615148, -0.0001681049,-0.0004339005,0,-1.222777,0.2330997,122.2263,47.50046,-122.2169,0.09301738,0,-0.0002145036,0
11.48.15.707153, 3.45414E-05,-9.370751E-05,0,-1.222677,0.2328299,122.2263,47.50046,-122.2169,0.09305375,0,-0.0002206013,0
11.48.15.790158, -0.0003384557,5.295883E-05,0,-1.223652,0.2329824,122.2263,47.50046,-122.2169,0.09299335,0,0.0003730615,0
11.48.15.869163, -0.0001213089,0.0001248316,0,-1.224001,0.2333419,122.2263,47.50046,-122.2169,0.09302853,0,-0.0002133877,0
11.48.15.949167, 0.0001148649,-0.0001477665,0,-1.22367,0.2329164,122.2263,47.50046,-122.2169,0.09294266,0,0.0005274956,0
11.48.16.024171, -0.000210515,3.230827E-05,0,-1.224276,0.2330095,122.2263,47.50046,-122.2169,0.09297758,0,-0.0002117811,0
11.48.16.104176, 7.529298E-05,-0.0001967173,0,-1.224059,0.2324431,122.2263,47.50046,-122.2169,0.09299037,0,-7.099381E-05,0
11.48.16.182180, -0.0001616123,0.0003119862,0,-1.224525,0.2333414,122.2263,47.50046,-122.2169,0.09305146,0,-0.0003705261,0
11.48.16.260185, 5.847705E-05,-6.233762E-05,0,-1.224356,0.2331619,122.2263,47.50046,-122.2169,0.09296596,0,0.0005252454,0
11.48.16.342190, -0.0001807106,-0.0002356455,0,-1.224877,0.2324835,122.2263,47.50046,-122.2169,0.09297626,0,-6.244982E-05,0
11.48.16.423194, 0.0002128184,-1.788618E-05,0,-1.224264,0.232432,122.2263,47.50046,-122.2169,0.09301313,0,-0.0002170619,0
11.48.16.508199, -4.081637E-05,0.0003933203,0,-1.224381,0.2335644,122.2263,47.50046,-122.2169,0.09307422,0,-0.0003705718,0
11.48.16.577203, 0.0001664151,-1.931986E-05,0,-1.223902,0.2335087,122.2263,47.50046,-122.2169,0.0929884,0,0.0005272604,0
11.48.16.646207, -7.755237E-05,-0.00020705,0,-1.224126,0.2329126,122.2263,47.50046,-122.2169,0.09299839,0,-6.057862E-05,0
11.48.16.720211, 0.000203627,-0.0003072584,0,-1.223539,0.2320279,122.2263,47.50046,-122.2169,0.09301033,0,-6.586161E-05,0
11.48.16.787215, -3.548434E-05,0.0002520407,0,-1.223641,0.2327536,122.2263,47.50046,-122.2169,0.09307095,0,-0.0003676942,0
11.48.16.863219, 9.106653E-05,0.0002098905,0,-1.223379,0.2333579,122.2263,47.50046,-122.2169,0.09300964,0,0.0003786044,0
11.48.16.934223, -0.0002377496,0.0002071002,0,-1.224064,0.2339542,122.2263,47.50046,-122.2169,0.09304467,0,-0.0002124934,0
11.48.17.010228, 1.112903E-05,-9.389454E-05,0,-1.224032,0.233684,122.2263,47.50046,-122.2169,0.09295866,0,0.0005282461,0
11.48.17.089232, -0.000216086,-0.0002363418,0,-1.224654,0.2330035,122.2263,47.50046,-122.2169,0.09296878,0,-6.141396E-05,0
11.48.17.166237, 7.224002E-05,-0.0003179834,0,-1.224446,0.232088,122.2263,47.50046,-122.2169,0.09298085,0,-6.660111E-05,0
11.48.17.245241, -7.243112E-05,0.0005617306,0,-1.224654,0.2337053,122.2263,47.50046,-122.2169,0.09301695,0,-0.0002189608,0
11.48.17.320246, 0.0002748405,0.0003752506,0,-1.223863,0.2347856,122.2263,47.50046,-122.2169,0.09300448,0,8.241757E-05,0
11.48.17.400250, 0.0001007511,0.0003176532,0,-1.223573,0.2357002,122.2263,47.50046,-122.2169,0.09299047,0,8.494608E-05,0
11.48.17.477255, -0.0001370226,1.137656E-06,0,-1.223967,0.2357035,122.2263,47.50046,-122.2169,0.09300249,0,-6.640723E-05,0
11.48.17.556259, 0.0002524153,-0.0004554382,0,-1.223241,0.2343921,122.2263,47.50046,-122.2169,0.09303782,0,-0.0002143101,0
